var0;var1;formula;unifs_propNormOriginal;unifs_propOriginal
true;false;Disj (Var (O), Disj (Var (S (O)), Neg (Var (O))))
false;true;Disj (Var (O), Disj (Var (S (O)), Neg (Var (O))))
false;false;Disj (Var (O), Disj (Var (S (O)), Neg (Var (O))))
true;true;Disj (Var (O), Disj (Var (S (O)), Conj (Var (O), Var (O))))
true;true;Disj (Var (O), Disj (Var (O), Var (S (O))))
true;false;Disj (Var (O), Disj (Var (O), Var (S (O))))
false;true;Disj (Var (O), Disj (Var (O), Var (S (O))))
true;_;Disj (Var (O), Disj (Var (O), Var (O)))
true;true;Disj (Var (O), Disj (Var (O), Neg (Var (S (O)))))
true;false;Disj (Var (O), Disj (Var (O), Neg (Var (S (O)))))
false;false;Disj (Var (O), Disj (Var (O), Neg (Var (S (O)))))
true;_;Disj (Var (O), Disj (Var (O), Neg (Var (O))))
false;_;Disj (Var (O), Disj (Var (O), Neg (Var (O))))
true;_;Disj (Var (O), Disj (Var (O), Disj (Var (O), Var (O))))
true;true;Disj (Var (O), Disj (Var (O), Conj (Var (O), Var (S (O)))))
true;false;Disj (Var (O), Disj (Var (O), Conj (Var (O), Var (S (O)))))
true;_;Disj (Var (O), Disj (Var (O), Conj (Var (O), Var (O))))
true;_;Disj (Var (O), Disj (Neg (Var (O)), Var (O)))
true;true;Disj (Var (O), Conj (Var (S (O)), Var (S (O))))
true;false;Disj (Var (O), Conj (Var (S (O)), Var (S (O))))
false;true;Disj (Var (O), Conj (Var (S (O)), Var (S (O))))
true;true;Disj (Var (O), Conj (Var (S (O)), Var (O)))
true;false;Disj (Var (O), Conj (Var (S (O)), Var (O)))
true;true;Disj (Var (O), Conj (Var (S (O)), Neg (Var (S (O)))))
true;false;Disj (Var (O), Conj (Var (S (O)), Neg (Var (S (O)))))
true;true;Disj (Var (O), Conj (Var (S (O)), Neg (Var (O))))
true;false;Disj (Var (O), Conj (Var (S (O)), Neg (Var (O))))
false;true;Disj (Var (O), Conj (Var (S (O)), Neg (Var (O))))
true;true;Disj (Var (O), Conj (Var (S (O)), Disj (Var (O), Var (O))))
true;false;Disj (Var (O), Conj (Var (S (O)), Disj (Var (O), Var (O))))
true;true;Disj (Var (O), Conj (Var (S (O)), Conj (Var (O), Var (S (O)))))
true;false;Disj (Var (O), Conj (Var (S (O)), Conj (Var (O), Var (S (O)))))
true;true;Disj (Var (O), Conj (Var (S (O)), Conj (Var (O), Var (O))))
true;false;Disj (Var (O), Conj (Var (S (O)), Conj (Var (O), Var (O))))
true;true;Disj (Var (O), Conj (Var (O), Var (S (O))))
true;false;Disj (Var (O), Conj (Var (O), Var (S (O))))
true;_;Disj (Var (O), Conj (Var (O), Var (O)))
true;true;Disj (Var (O), Conj (Var (O), Neg (Var (S (O)))))
true;false;Disj (Var (O), Conj (Var (O), Neg (Var (S (O)))))
true;_;Disj (Var (O), Conj (Var (O), Neg (Var (O))))
true;_;Disj (Var (O), Conj (Var (O), Neg (Neg (Var (O)))))
true;true;Disj (Var (O), Conj (Var (O), Disj (Var (S (O)), Var (O))))
true;true;Disj (Var (O), Conj (Var (O), Disj (Var (O), Var (S (O)))))
true;false;Disj (Var (O), Conj (Var (O), Disj (Var (O), Var (S (O)))))
true;_;Disj (Var (O), Conj (Var (O), Disj (Var (O), Var (O))))
true;true;Disj (Var (O), Conj (Var (O), Conj (Var (S (O)), Var (S (O)))))
true;false;Disj (Var (O), Conj (Var (O), Conj (Var (S (O)), Var (S (O)))))
true;true;Disj (Var (O), Conj (Var (O), Conj (Var (S (O)), Var (O))))
true;false;Disj (Var (O), Conj (Var (O), Conj (Var (S (O)), Var (O))))
true;true;Disj (Var (O), Conj (Var (O), Conj (Var (O), Var (S (O)))))
true;false;Disj (Var (O), Conj (Var (O), Conj (Var (O), Var (S (O)))))
true;_;Disj (Var (O), Conj (Var (O), Conj (Var (O), Var (O))))
true;_;Disj (Var (O), Conj (Var (O), Conj (Var (O), Neg (Var (O)))))
true;true;Disj (Var (O), Conj (Neg (Var (O)), Var (S (O))))
true;false;Disj (Var (O), Conj (Neg (Var (O)), Var (S (O))))
false;true;Disj (Var (O), Conj (Neg (Var (O)), Var (S (O))))
true;_;Disj (Var (O), Conj (Neg (Var (O)), Var (O)))
true;true;Disj (Neg (Var (O)), Var (S (O)))
false;true;Disj (Neg (Var (O)), Var (S (O)))
false;false;Disj (Neg (Var (O)), Var (S (O)))
true;_;Disj (Neg (Var (O)), Var (O))
false;_;Disj (Neg (Var (O)), Var (O))
true;false;Disj (Neg (Var (O)), Neg (Var (S (O))))
false;true;Disj (Neg (Var (O)), Neg (Var (S (O))))
false;false;Disj (Neg (Var (O)), Neg (Var (S (O))))
false;_;Disj (Neg (Var (O)), Neg (Var (O)))
true;_;Disj (Neg (Var (O)), Neg (Neg (Var (O))))
true;true;Disj (Neg (Var (O)), Disj (Var (S (O)), Var (O)))
true;false;Disj (Neg (Var (O)), Disj (Var (S (O)), Var (O)))
true;true;Disj (Neg (Var (O)), Disj (Var (O), Var (S (O))))
true;false;Disj (Neg (Var (O)), Disj (Var (O), Var (S (O))))
true;_;Disj (Neg (Var (O)), Disj (Var (O), Var (O)))
false;_;Disj (Neg (Var (O)), Disj (Var (O), Var (O)))
true;true;Disj (Neg (Var (O)), Conj (Var (S (O)), Var (S (O))))
true;true;Disj (Neg (Var (O)), Conj (Var (S (O)), Var (O)))
true;true;Disj (Neg (Var (O)), Conj (Var (O), Var (S (O))))
false;true;Disj (Neg (Var (O)), Conj (Var (O), Var (S (O))))
false;false;Disj (Neg (Var (O)), Conj (Var (O), Var (S (O))))
true;_;Disj (Neg (Var (O)), Conj (Var (O), Var (O)))
false;_;Disj (Neg (Var (O)), Conj (Var (O), Var (O)))
true;_;Disj (Neg (Var (O)), Conj (Var (O), Conj (Var (O), Var (O))))
true;true;Disj (Conj (Var (O), Var (O)), Var (S (O)))
true;false;Disj (Conj (Var (O), Var (O)), Var (S (O)))
true;_;Disj (Conj (Var (O), Var (O)), Var (O))
_;true;Conj (Var (S (O)), Var (S (O)))
true;true;Conj (Var (S (O)), Var (O))
false;true;Conj (Var (S (O)), Neg (Var (O)))
_;true;Conj (Var (S (O)), Neg (Neg (Var (S (O)))))
true;true;Conj (Var (S (O)), Neg (Neg (Var (O))))
_;true;Conj (Var (S (O)), Disj (Var (S (O)), Var (S (O))))
true;true;Conj (Var (S (O)), Disj (Var (S (O)), Var (O)))
false;true;Conj (Var (S (O)), Disj (Var (S (O)), Var (O)))
true;true;Conj (Var (S (O)), Disj (Var (S (O)), Neg (Var (O))))
false;true;Conj (Var (S (O)), Disj (Var (S (O)), Neg (Var (O))))
true;true;Conj (Var (S (O)), Disj (Var (S (O)), Conj (Var (O), Var (O))))
true;true;Conj (Var (S (O)), Disj (Var (O), Var (S (O))))
false;true;Conj (Var (S (O)), Disj (Var (O), Var (S (O))))
true;true;Conj (Var (S (O)), Disj (Var (O), Var (O)))
true;true;Conj (Var (S (O)), Disj (Var (O), Neg (Var (S (O)))))
true;true;Conj (Var (S (O)), Disj (Var (O), Neg (Var (O))))
false;true;Conj (Var (S (O)), Disj (Var (O), Neg (Var (O))))
true;true;Conj (Var (S (O)), Disj (Var (O), Disj (Var (O), Var (O))))
true;true;Conj (Var (S (O)), Disj (Var (O), Conj (Var (O), Var (S (O)))))
true;true;Conj (Var (S (O)), Disj (Var (O), Conj (Var (O), Var (O))))
true;true;Conj (Var (S (O)), Disj (Neg (Var (O)), Var (O)))
_;true;Conj (Var (S (O)), Conj (Var (S (O)), Var (S (O))))
true;true;Conj (Var (S (O)), Conj (Var (S (O)), Var (O)))
false;true;Conj (Var (S (O)), Conj (Var (S (O)), Neg (Var (O))))
true;true;Conj (Var (S (O)), Conj (Var (S (O)), Disj (Var (O), Var (O))))
true;true;Conj (Var (S (O)), Conj (Var (S (O)), Conj (Var (O), Var (O))))
true;true;Conj (Var (S (O)), Conj (Var (O), Var (S (O))))
true;true;Conj (Var (S (O)), Conj (Var (O), Var (O)))
true;true;Conj (Var (S (O)), Conj (Var (O), Neg (Neg (Var (O)))))
true;true;Conj (Var (S (O)), Conj (Var (O), Disj (Var (S (O)), Var (O))))
true;true;Conj (Var (S (O)), Conj (Var (O), Disj (Var (O), Var (S (O)))))
true;true;Conj (Var (S (O)), Conj (Var (O), Disj (Var (O), Var (O))))
true;true;Conj (Var (S (O)), Conj (Var (O), Conj (Var (S (O)), Var (O))))
true;true;Conj (Var (S (O)), Conj (Var (O), Conj (Var (O), Var (S (O)))))
true;true;Conj (Var (S (O)), Conj (Var (O), Conj (Var (O), Var (O))))
false;true;Conj (Var (S (O)), Conj (Neg (Var (O)), Var (S (O))))
true;true;Conj (Var (O), Var (S (O)))
true;_;Conj (Var (O), Var (O))
true;false;Conj (Var (O), Neg (Var (S (O))))
true;true;Conj (Var (O), Neg (Neg (Var (S (O)))))
true;_;Conj (Var (O), Neg (Neg (Var (O))))
true;true;Conj (Var (O), Disj (Var (S (O)), Var (S (O))))
true;true;Conj (Var (O), Disj (Var (S (O)), Var (O)))
true;false;Conj (Var (O), Disj (Var (S (O)), Var (O)))
true;true;Conj (Var (O), Disj (Var (S (O)), Neg (Var (S (O)))))
true;false;Conj (Var (O), Disj (Var (S (O)), Neg (Var (S (O)))))
true;true;Conj (Var (O), Disj (Var (S (O)), Neg (Var (O))))
true;true;Conj (Var (O), Disj (Var (S (O)), Disj (Var (O), Var (O))))
true;false;Conj (Var (O), Disj (Var (S (O)), Disj (Var (O), Var (O))))
true;true;Conj (Var (O), Disj (Var (S (O)), Conj (Var (O), Var (S (O)))))
true;true;Conj (Var (O), Disj (Var (S (O)), Conj (Var (O), Var (O))))
true;false;Conj (Var (O), Disj (Var (S (O)), Conj (Var (O), Var (O))))
true;true;Conj (Var (O), Disj (Var (O), Var (S (O))))
true;false;Conj (Var (O), Disj (Var (O), Var (S (O))))
true;_;Conj (Var (O), Disj (Var (O), Var (O)))
true;true;Conj (Var (O), Disj (Var (O), Neg (Var (S (O)))))
true;false;Conj (Var (O), Disj (Var (O), Neg (Var (S (O)))))
true;_;Conj (Var (O), Disj (Var (O), Neg (Var (O))))
true;_;Conj (Var (O), Disj (Var (O), Neg (Neg (Var (O)))))
true;true;Conj (Var (O), Disj (Var (O), Disj (Var (S (O)), Var (O))))
true;true;Conj (Var (O), Disj (Var (O), Disj (Var (O), Var (S (O)))))
true;false;Conj (Var (O), Disj (Var (O), Disj (Var (O), Var (S (O)))))
true;_;Conj (Var (O), Disj (Var (O), Disj (Var (O), Var (O))))
true;true;Conj (Var (O), Disj (Var (O), Conj (Var (S (O)), Var (S (O)))))
true;false;Conj (Var (O), Disj (Var (O), Conj (Var (S (O)), Var (S (O)))))
true;true;Conj (Var (O), Disj (Var (O), Conj (Var (S (O)), Var (O))))
true;false;Conj (Var (O), Disj (Var (O), Conj (Var (S (O)), Var (O))))
true;true;Conj (Var (O), Disj (Var (O), Conj (Var (O), Var (S (O)))))
true;false;Conj (Var (O), Disj (Var (O), Conj (Var (O), Var (S (O)))))
true;_;Conj (Var (O), Disj (Var (O), Conj (Var (O), Var (O))))
true;_;Conj (Var (O), Disj (Var (O), Conj (Var (O), Neg (Var (O)))))
true;true;Conj (Var (O), Disj (Neg (Var (O)), Var (S (O))))
true;_;Conj (Var (O), Disj (Neg (Var (O)), Var (O)))
true;true;Conj (Var (O), Conj (Var (S (O)), Var (S (O))))
true;true;Conj (Var (O), Conj (Var (S (O)), Var (O)))
true;true;Conj (Var (O), Conj (Var (S (O)), Neg (Neg (Var (O)))))
true;true;Conj (Var (O), Conj (Var (S (O)), Disj (Var (S (O)), Var (O))))
true;true;Conj (Var (O), Conj (Var (S (O)), Disj (Var (O), Var (S (O)))))
true;true;Conj (Var (O), Conj (Var (S (O)), Disj (Var (O), Var (O))))
true;true;Conj (Var (O), Conj (Var (S (O)), Conj (Var (S (O)), Var (O))))
true;true;Conj (Var (O), Conj (Var (S (O)), Conj (Var (O), Var (S (O)))))
true;true;Conj (Var (O), Conj (Var (S (O)), Conj (Var (O), Var (O))))
true;true;Conj (Var (O), Conj (Var (O), Var (S (O))))
true;_;Conj (Var (O), Conj (Var (O), Var (O)))
true;false;Conj (Var (O), Conj (Var (O), Neg (Var (S (O)))))
true;_;Conj (Var (O), Conj (Var (O), Neg (Neg (Var (O)))))
true;true;Conj (Var (O), Conj (Var (O), Disj (Var (S (O)), Var (S (O)))))
true;true;Conj (Var (O), Conj (Var (O), Disj (Var (S (O)), Var (O))))
true;false;Conj (Var (O), Conj (Var (O), Disj (Var (S (O)), Var (O))))
true;true;Conj (Var (O), Conj (Var (O), Disj (Var (O), Var (S (O)))))
true;false;Conj (Var (O), Conj (Var (O), Disj (Var (O), Var (S (O)))))
true;_;Conj (Var (O), Conj (Var (O), Disj (Var (O), Var (O))))
true;_;Conj (Var (O), Conj (Var (O), Disj (Var (O), Neg (Var (O)))))
true;true;Conj (Var (O), Conj (Var (O), Conj (Var (S (O)), Var (S (O)))))
true;true;Conj (Var (O), Conj (Var (O), Conj (Var (S (O)), Var (O))))
true;true;Conj (Var (O), Conj (Var (O), Conj (Var (O), Var (S (O)))))
true;_;Conj (Var (O), Conj (Var (O), Conj (Var (O), Var (O))))
true;false;Conj (Var (O), Conj (Var (O), Conj (Var (O), Neg (Var (S (O))))))
true;_;Conj (Var (O), Conj (Var (O), Conj (Var (O), Conj (Var (O), Var (O)))))
true;false;Conj (Neg (Var (S (O))), Var (O))
false;true;Conj (Neg (Var (O)), Var (S (O)))
false;false;Conj (Neg (Var (O)), Neg (Var (S (O))))
false;_;Conj (Neg (Var (O)), Neg (Var (O)))
false;true;Conj (Neg (Var (O)), Disj (Var (S (O)), Var (O)))
false;true;Conj (Neg (Var (O)), Disj (Var (O), Var (S (O))))
false;true;Conj (Neg (Var (O)), Conj (Var (S (O)), Var (S (O))))
true;true;Conj (Conj (Var (O), Var (O)), Var (S (O)))
true;_;Conj (Conj (Var (O), Var (O)), Var (O))
