unifs;var0;var1;formula
33;true;_;Neg (Conj (Var (O), Neg (Conj (Var (O), Var (O)))))
38;true;false;Neg (Conj (Var (O), Disj (Var (S (O)), Var (S (O)))))
38;false;false;Neg (Conj (Var (O), Disj (Var (S (O)), Var (S (O)))))
34;false;false;Neg (Conj (Var (O), Disj (Var (S (O)), Var (O))))
34;false;false;Neg (Conj (Var (O), Disj (Var (O), Var (S (O)))))
30;false;_;Neg (Conj (Var (O), Disj (Var (O), Var (O))))
36;false;true;Neg (Conj (Var (O), Disj (Var (O), Neg (Var (S (O))))))
41;true;false;Neg (Conj (Var (O), Conj (Var (S (O)), Var (S (O)))))
39;false;true;Neg (Conj (Var (O), Conj (Var (S (O)), Var (S (O)))))
41;false;false;Neg (Conj (Var (O), Conj (Var (S (O)), Var (S (O)))))
37;true;false;Neg (Conj (Var (O), Conj (Var (S (O)), Var (O))))
37;false;true;Neg (Conj (Var (O), Conj (Var (S (O)), Var (O))))
37;false;false;Neg (Conj (Var (O), Conj (Var (S (O)), Var (O))))
37;false;true;Neg (Conj (Var (O), Conj (Var (S (O)), Neg (Var (O)))))
37;true;false;Neg (Conj (Var (O), Conj (Var (O), Var (S (O)))))
37;false;true;Neg (Conj (Var (O), Conj (Var (O), Var (S (O)))))
37;false;false;Neg (Conj (Var (O), Conj (Var (O), Var (S (O)))))
33;false;_;Neg (Conj (Var (O), Conj (Var (O), Var (O))))
39;false;true;Neg (Conj (Var (O), Conj (Var (O), Neg (Var (S (O))))))
40;false;true;Neg (Conj (Var (O), Conj (Neg (Var (O)), Var (S (O)))))
32;_;true;Neg (Conj (Neg (Var (S (O))), Var (S (O))))
28;true;true;Neg (Conj (Neg (Var (S (O))), Var (O)))
28;false;true;Neg (Conj (Neg (Var (S (O))), Var (O)))
30;true;true;Neg (Conj (Neg (Var (S (O))), Neg (Var (O))))
28;true;true;Neg (Conj (Neg (Var (O)), Var (S (O))))
28;true;false;Neg (Conj (Neg (Var (O)), Var (S (O))))
28;false;false;Neg (Conj (Neg (Var (O)), Var (S (O))))
24;true;_;Neg (Conj (Neg (Var (O)), Var (O)))
24;false;_;Neg (Conj (Neg (Var (O)), Var (O)))
30;true;true;Neg (Conj (Neg (Var (O)), Neg (Var (S (O)))))
30;true;false;Neg (Conj (Neg (Var (O)), Neg (Var (S (O)))))
30;false;true;Neg (Conj (Neg (Var (O)), Neg (Var (S (O)))))
26;true;_;Neg (Conj (Neg (Var (O)), Neg (Var (O))))
33;true;_;Neg (Conj (Neg (Var (O)), Conj (Var (O), Var (O))))
30;false;_;Neg (Conj (Disj (Var (O), Var (O)), Var (O)))
35;true;false;Neg (Conj (Conj (Var (O), Var (O)), Var (S (O))))
35;_;true;Disj (Var (S (O)), Var (S (O)))
31;true;true;Disj (Var (S (O)), Var (O))
31;true;false;Disj (Var (S (O)), Var (O))
30;false;true;Disj (Var (S (O)), Var (O))
42;_;true;Disj (Var (S (O)), Neg (Var (S (O))))
43;_;false;Disj (Var (S (O)), Neg (Var (S (O))))
38;true;true;Disj (Var (S (O)), Neg (Var (O)))
39;false;true;Disj (Var (S (O)), Neg (Var (O)))
39;false;false;Disj (Var (S (O)), Neg (Var (O)))
52;true;true;Disj (Var (S (O)), Conj (Var (O), Var (S (O))))
48;true;true;Disj (Var (S (O)), Conj (Var (O), Var (O)))
48;true;false;Disj (Var (S (O)), Conj (Var (O), Var (O)))
31;true;true;Disj (Var (O), Var (S (O)))
30;true;false;Disj (Var (O), Var (S (O)))
31;false;true;Disj (Var (O), Var (S (O)))
27;true;_;Disj (Var (O), Var (O))
38;true;true;Disj (Var (O), Neg (Var (S (O))))
39;true;false;Disj (Var (O), Neg (Var (S (O))))
39;false;false;Disj (Var (O), Neg (Var (S (O))))
34;true;_;Disj (Var (O), Neg (Var (O)))
35;false;_;Disj (Var (O), Neg (Var (O)))
52;false;true;Disj (Var (O), Conj (Var (S (O)), Var (S (O))))
48;true;true;Disj (Var (O), Conj (Var (O), Var (S (O))))
44;true;_;Disj (Var (O), Conj (Var (O), Var (O)))
45;_;true;Disj (Neg (Var (S (O))), Var (S (O)))
41;true;true;Disj (Neg (Var (S (O))), Var (O))
41;true;false;Disj (Neg (Var (S (O))), Var (O))
40;false;false;Disj (Neg (Var (S (O))), Var (O))
41;true;true;Disj (Neg (Var (O)), Var (S (O)))
37;true;_;Disj (Neg (Var (O)), Var (O))
36;false;_;Disj (Neg (Var (O)), Var (O))
57;true;true;Disj (Neg (Conj (Var (O), Var (S (O)))), Var (S (O)))
53;true;true;Disj (Neg (Conj (Var (O), Var (S (O)))), Var (O))
53;true;true;Disj (Neg (Conj (Var (O), Var (O))), Var (S (O)))
52;false;true;Disj (Neg (Conj (Var (O), Var (O))), Var (S (O)))
49;true;_;Disj (Neg (Conj (Var (O), Var (O))), Var (O))
47;false;_;Disj (Neg (Conj (Var (O), Var (O))), Var (O))
58;true;false;Disj (Neg (Conj (Var (O), Var (O))), Neg (Var (S (O))))
62;true;_;Disj (Neg (Conj (Var (O), Var (O))), Conj (Var (O), Var (O)))
55;false;false;Disj (Disj (Var (S (O)), Var (O)), Neg (Var (O)))
50;false;true;Disj (Disj (Var (O), Var (O)), Var (S (O)))
55;false;false;Disj (Disj (Var (O), Var (O)), Neg (Var (S (O))))
51;false;_;Disj (Disj (Var (O), Var (O)), Neg (Var (O)))
67;false;true;Disj (Disj (Var (O), Var (O)), Conj (Var (S (O)), Var (S (O))))
61;false;true;Disj (Disj (Conj (Var (O), Var (O)), Var (O)), Var (S (O)))
66;false;false;Disj (Disj (Conj (Var (O), Var (O)), Var (O)), Neg (Var (S (O))))
62;false;_;Disj (Disj (Conj (Var (O), Var (O)), Var (O)), Neg (Var (O)))
78;false;true;Disj (Disj (Conj (Var (O), Var (O)), Var (O)), Conj (Var (S (O)), Var (S (O))))
76;false;true;Disj (Disj (Conj (Var (O), Var (O)), Var (O)), Conj (Var (S (O)), Neg (Var (O))))
51;_;true;Disj (Conj (Var (S (O)), Var (S (O))), Var (S (O)))
47;true;true;Disj (Conj (Var (S (O)), Var (S (O))), Var (O))
46;false;true;Disj (Conj (Var (S (O)), Var (S (O))), Var (O))
47;true;true;Disj (Conj (Var (S (O)), Var (O)), Var (S (O)))
43;true;true;Disj (Conj (Var (S (O)), Var (O)), Var (O))
51;false;false;Disj (Conj (Var (S (O)), Var (O)), Neg (Var (S (O))))
47;true;true;Disj (Conj (Var (S (O)), Var (O)), Neg (Var (O)))
47;false;false;Disj (Conj (Var (S (O)), Var (O)), Neg (Var (O)))
56;true;true;Disj (Conj (Var (S (O)), Var (O)), Conj (Var (O), Var (O)))
47;true;true;Disj (Conj (Var (O), Var (S (O))), Var (S (O)))
46;false;true;Disj (Conj (Var (O), Var (S (O))), Var (S (O)))
43;true;true;Disj (Conj (Var (O), Var (S (O))), Var (O))
42;true;false;Disj (Conj (Var (O), Var (S (O))), Var (O))
51;true;true;Disj (Conj (Var (O), Var (S (O))), Neg (Var (S (O))))
51;false;false;Disj (Conj (Var (O), Var (S (O))), Neg (Var (S (O))))
47;true;true;Disj (Conj (Var (O), Var (S (O))), Neg (Var (O)))
47;false;true;Disj (Conj (Var (O), Var (S (O))), Neg (Var (O)))
47;false;false;Disj (Conj (Var (O), Var (S (O))), Neg (Var (O)))
60;true;true;Disj (Conj (Var (O), Var (S (O))), Conj (Var (S (O)), Var (O)))
60;true;true;Disj (Conj (Var (O), Var (S (O))), Conj (Var (O), Var (S (O))))
56;true;true;Disj (Conj (Var (O), Var (S (O))), Conj (Var (O), Var (O)))
62;false;false;Disj (Conj (Var (O), Var (S (O))), Conj (Neg (Var (O)), Neg (Var (O))))
43;true;true;Disj (Conj (Var (O), Var (O)), Var (S (O)))
42;true;false;Disj (Conj (Var (O), Var (O)), Var (S (O)))
42;false;true;Disj (Conj (Var (O), Var (O)), Var (S (O)))
39;true;_;Disj (Conj (Var (O), Var (O)), Var (O))
47;true;true;Disj (Conj (Var (O), Var (O)), Neg (Var (S (O))))
48;true;false;Disj (Conj (Var (O), Var (O)), Neg (Var (S (O))))
47;false;false;Disj (Conj (Var (O), Var (O)), Neg (Var (S (O))))
43;true;_;Disj (Conj (Var (O), Var (O)), Neg (Var (O)))
43;false;_;Disj (Conj (Var (O), Var (O)), Neg (Var (O)))
50;true;true;Disj (Conj (Var (O), Var (O)), Neg (Neg (Var (S (O)))))
49;true;false;Disj (Conj (Var (O), Var (O)), Neg (Neg (Var (S (O)))))
49;false;true;Disj (Conj (Var (O), Var (O)), Neg (Neg (Var (S (O)))))
46;true;_;Disj (Conj (Var (O), Var (O)), Neg (Neg (Var (O))))
55;false;false;Disj (Conj (Var (O), Var (O)), Neg (Disj (Var (O), Var (S (O)))))
51;false;_;Disj (Conj (Var (O), Var (O)), Neg (Disj (Var (O), Var (O))))
58;false;false;Disj (Conj (Var (O), Var (O)), Neg (Conj (Var (O), Var (S (O)))))
52;true;_;Disj (Conj (Var (O), Var (O)), Neg (Conj (Var (O), Var (O))))
54;false;_;Disj (Conj (Var (O), Var (O)), Neg (Conj (Var (O), Var (O))))
60;true;true;Disj (Conj (Var (O), Var (O)), Conj (Var (S (O)), Var (S (O))))
58;true;false;Disj (Conj (Var (O), Var (O)), Conj (Var (S (O)), Var (S (O))))
59;false;true;Disj (Conj (Var (O), Var (O)), Conj (Var (S (O)), Var (S (O))))
56;true;true;Disj (Conj (Var (O), Var (O)), Conj (Var (S (O)), Var (O)))
54;true;false;Disj (Conj (Var (O), Var (O)), Conj (Var (S (O)), Var (O)))
57;false;true;Disj (Conj (Var (O), Var (O)), Conj (Var (S (O)), Neg (Var (O))))
72;false;true;Disj (Conj (Var (O), Var (O)), Conj (Var (S (O)), Conj (Var (S (O)), Var (S (O)))))
56;true;true;Disj (Conj (Var (O), Var (O)), Conj (Var (O), Var (S (O))))
54;true;false;Disj (Conj (Var (O), Var (O)), Conj (Var (O), Var (S (O))))
52;true;_;Disj (Conj (Var (O), Var (O)), Conj (Var (O), Var (O)))
58;true;false;Disj (Conj (Var (O), Var (O)), Conj (Var (O), Neg (Var (S (O)))))
61;true;_;Disj (Conj (Var (O), Var (O)), Conj (Var (O), Conj (Var (O), Var (O))))
60;false;true;Disj (Conj (Var (O), Var (O)), Conj (Neg (Var (O)), Var (S (O))))
58;false;_;Disj (Conj (Var (O), Var (O)), Conj (Neg (Var (O)), Neg (Var (O))))
26;_;true;Conj (Var (S (O)), Var (S (O)))
22;true;true;Conj (Var (S (O)), Var (O))
24;false;true;Conj (Var (S (O)), Neg (Var (O)))
30;_;true;Conj (Var (S (O)), Neg (Neg (Var (S (O)))))
26;true;true;Conj (Var (S (O)), Neg (Neg (Var (O))))
28;false;true;Conj (Var (S (O)), Neg (Neg (Neg (Var (O)))))
43;_;true;Conj (Var (S (O)), Neg (Neg (Conj (Var (S (O)), Var (S (O))))))
39;true;true;Conj (Var (S (O)), Neg (Neg (Conj (Var (S (O)), Var (O)))))
39;true;true;Conj (Var (S (O)), Neg (Neg (Conj (Var (O), Var (S (O))))))
35;true;true;Conj (Var (S (O)), Neg (Neg (Conj (Var (O), Var (O)))))
32;false;true;Conj (Var (S (O)), Neg (Disj (Var (O), Var (O))))
38;false;true;Conj (Var (S (O)), Neg (Disj (Var (O), Neg (Var (S (O))))))
39;false;true;Conj (Var (S (O)), Neg (Conj (Var (S (O)), Var (O))))
39;false;true;Conj (Var (S (O)), Neg (Conj (Var (O), Var (S (O)))))
35;false;true;Conj (Var (S (O)), Neg (Conj (Var (O), Var (O))))
41;false;true;Conj (Var (S (O)), Neg (Conj (Var (O), Neg (Var (S (O))))))
44;true;true;Conj (Var (S (O)), Disj (Var (S (O)), Var (O)))
43;false;true;Conj (Var (S (O)), Disj (Var (S (O)), Var (O)))
44;false;true;Conj (Var (S (O)), Disj (Var (O), Var (S (O))))
40;true;true;Conj (Var (S (O)), Disj (Var (O), Var (O)))
56;true;true;Conj (Var (S (O)), Disj (Conj (Var (O), Var (O)), Var (S (O))))
55;false;true;Conj (Var (S (O)), Disj (Conj (Var (O), Var (O)), Var (S (O))))
52;true;true;Conj (Var (S (O)), Disj (Conj (Var (O), Var (O)), Var (O)))
56;false;true;Conj (Var (S (O)), Disj (Conj (Var (O), Var (O)), Neg (Var (O))))
39;_;true;Conj (Var (S (O)), Conj (Var (S (O)), Var (S (O))))
35;true;true;Conj (Var (S (O)), Conj (Var (S (O)), Var (O)))
37;false;true;Conj (Var (S (O)), Conj (Var (S (O)), Neg (Var (O))))
43;_;true;Conj (Var (S (O)), Conj (Var (S (O)), Neg (Neg (Var (S (O))))))
39;true;true;Conj (Var (S (O)), Conj (Var (S (O)), Neg (Neg (Var (O)))))
52;_;true;Conj (Var (S (O)), Conj (Var (S (O)), Conj (Var (S (O)), Var (S (O)))))
48;true;true;Conj (Var (S (O)), Conj (Var (S (O)), Conj (Var (S (O)), Var (O))))
48;true;true;Conj (Var (S (O)), Conj (Var (S (O)), Conj (Var (O), Var (S (O)))))
44;true;true;Conj (Var (S (O)), Conj (Var (S (O)), Conj (Var (O), Var (O))))
53;true;true;Conj (Var (S (O)), Conj (Var (S (O)), Conj (Var (O), Conj (Var (O), Var (O)))))
35;true;true;Conj (Var (S (O)), Conj (Var (O), Var (S (O))))
31;true;true;Conj (Var (S (O)), Conj (Var (O), Var (O)))
39;true;true;Conj (Var (S (O)), Conj (Var (O), Neg (Neg (Var (S (O))))))
35;true;true;Conj (Var (S (O)), Conj (Var (O), Neg (Neg (Var (O)))))
48;true;true;Conj (Var (S (O)), Conj (Var (O), Conj (Var (S (O)), Var (S (O)))))
44;true;true;Conj (Var (S (O)), Conj (Var (O), Conj (Var (S (O)), Var (O))))
53;true;true;Conj (Var (S (O)), Conj (Var (O), Conj (Var (S (O)), Conj (Var (O), Var (O)))))
44;true;true;Conj (Var (S (O)), Conj (Var (O), Conj (Var (O), Var (S (O)))))
40;true;true;Conj (Var (S (O)), Conj (Var (O), Conj (Var (O), Var (O))))
53;true;true;Conj (Var (S (O)), Conj (Var (O), Conj (Var (O), Conj (Var (S (O)), Var (O)))))
53;true;true;Conj (Var (S (O)), Conj (Var (O), Conj (Var (O), Conj (Var (O), Var (S (O))))))
49;true;true;Conj (Var (S (O)), Conj (Var (O), Conj (Var (O), Conj (Var (O), Var (O)))))
57;true;true;Conj (Var (S (O)), Conj (Var (O), Conj (Conj (Var (O), Var (O)), Var (S (O)))))
53;true;true;Conj (Var (S (O)), Conj (Var (O), Conj (Conj (Var (O), Var (O)), Var (O))))
40;false;true;Conj (Var (S (O)), Conj (Neg (Var (O)), Var (S (O))))
38;false;true;Conj (Var (S (O)), Conj (Neg (Var (O)), Neg (Var (O))))
53;false;true;Conj (Var (S (O)), Conj (Neg (Var (O)), Conj (Var (S (O)), Var (S (O)))))
52;true;true;Conj (Var (S (O)), Conj (Conj (Var (O), Var (S (O))), Var (S (O))))
48;true;true;Conj (Var (S (O)), Conj (Conj (Var (O), Var (S (O))), Var (O)))
48;true;true;Conj (Var (S (O)), Conj (Conj (Var (O), Var (O)), Var (S (O))))
44;true;true;Conj (Var (S (O)), Conj (Conj (Var (O), Var (O)), Var (O)))
53;true;true;Conj (Var (S (O)), Conj (Conj (Var (O), Var (O)), Conj (Var (O), Var (O))))
22;true;true;Conj (Var (O), Var (S (O)))
18;true;_;Conj (Var (O), Var (O))
24;true;false;Conj (Var (O), Neg (Var (S (O))))
26;true;true;Conj (Var (O), Neg (Neg (Var (S (O)))))
22;true;_;Conj (Var (O), Neg (Neg (Var (O))))
28;true;false;Conj (Var (O), Neg (Neg (Neg (Var (S (O))))))
30;true;true;Conj (Var (O), Neg (Neg (Neg (Neg (Var (S (O)))))))
26;true;_;Conj (Var (O), Neg (Neg (Neg (Neg (Var (O))))))
39;true;true;Conj (Var (O), Neg (Neg (Conj (Var (S (O)), Var (S (O))))))
35;true;true;Conj (Var (O), Neg (Neg (Conj (Var (S (O)), Var (O)))))
35;true;true;Conj (Var (O), Neg (Neg (Conj (Var (O), Var (S (O))))))
31;true;_;Conj (Var (O), Neg (Neg (Conj (Var (O), Var (O)))))
37;true;false;Conj (Var (O), Neg (Neg (Conj (Var (O), Neg (Var (S (O)))))))
44;true;true;Conj (Var (O), Neg (Neg (Conj (Var (O), Conj (Var (O), Var (S (O)))))))
40;true;_;Conj (Var (O), Neg (Neg (Conj (Var (O), Conj (Var (O), Var (O))))))
36;true;false;Conj (Var (O), Neg (Disj (Var (S (O)), Var (S (O)))))
34;true;false;Conj (Var (O), Neg (Disj (Var (S (O)), Neg (Var (O)))))
34;true;false;Conj (Var (O), Neg (Disj (Neg (Var (O)), Var (S (O)))))
32;true;_;Conj (Var (O), Neg (Disj (Neg (Var (O)), Neg (Var (O)))))
39;true;false;Conj (Var (O), Neg (Conj (Var (S (O)), Var (S (O)))))
35;true;false;Conj (Var (O), Neg (Conj (Var (S (O)), Var (O))))
41;true;false;Conj (Var (O), Neg (Conj (Var (S (O)), Neg (Var (S (O))))))
37;true;false;Conj (Var (O), Neg (Conj (Var (S (O)), Neg (Var (O)))))
44;true;false;Conj (Var (O), Neg (Conj (Var (S (O)), Conj (Var (O), Var (O)))))
35;true;false;Conj (Var (O), Neg (Conj (Var (O), Var (S (O)))))
37;true;true;Conj (Var (O), Neg (Conj (Var (O), Neg (Var (S (O))))))
33;true;_;Conj (Var (O), Neg (Conj (Var (O), Neg (Var (O)))))
37;true;true;Conj (Var (O), Neg (Conj (Neg (Var (O)), Var (S (O)))))
37;true;false;Conj (Var (O), Neg (Conj (Neg (Var (O)), Var (S (O)))))
33;true;_;Conj (Var (O), Neg (Conj (Neg (Var (O)), Var (O))))
35;true;_;Conj (Var (O), Neg (Conj (Neg (Var (O)), Neg (Var (O)))))
44;true;true;Conj (Var (O), Disj (Var (S (O)), Var (S (O))))
40;true;true;Conj (Var (O), Disj (Var (S (O)), Var (O)))
40;true;false;Conj (Var (O), Disj (Var (S (O)), Var (O)))
52;true;false;Conj (Var (O), Disj (Var (S (O)), Neg (Var (S (O)))))
57;true;false;Conj (Var (O), Disj (Var (S (O)), Conj (Var (O), Var (O))))
40;true;true;Conj (Var (O), Disj (Var (O), Var (S (O))))
39;true;false;Conj (Var (O), Disj (Var (O), Var (S (O))))
36;true;_;Conj (Var (O), Disj (Var (O), Var (O)))
63;true;false;Conj (Var (O), Disj (Disj (Var (S (O)), Var (S (O))), Var (O)))
55;true;false;Conj (Var (O), Disj (Conj (Var (S (O)), Var (S (O))), Var (O)))
64;true;false;Conj (Var (O), Disj (Conj (Var (S (O)), Var (S (O))), Neg (Var (S (O)))))
