unifs;var0;var1;formula
41;true;true;Disj (Var (S (O)), Conj (Var (S (O)), Var (O)))
41;false;true;Disj (Var (S (O)), Conj (Var (S (O)), Var (O)))
41;true;true;Disj (Var (S (O)), Conj (Var (O), Var (S (O))))
41;false;true;Disj (Var (S (O)), Conj (Var (O), Var (S (O))))
38;true;true;Disj (Var (S (O)), Conj (Var (O), Var (O)))
38;true;false;Disj (Var (S (O)), Conj (Var (O), Var (O)))
38;false;true;Disj (Var (S (O)), Conj (Var (O), Var (O)))
24;true;true;Disj (Var (O), Var (S (O)))
24;true;false;Disj (Var (O), Var (S (O)))
24;false;true;Disj (Var (O), Var (S (O)))
21;true;_;Disj (Var (O), Var (O))
30;true;true;Disj (Var (O), Neg (Var (S (O))))
30;true;false;Disj (Var (O), Neg (Var (S (O))))
30;false;false;Disj (Var (O), Neg (Var (S (O))))
27;true;_;Disj (Var (O), Neg (Var (O)))
27;false;_;Disj (Var (O), Neg (Var (O)))
41;true;true;Disj (Var (O), Disj (Var (S (O)), Var (S (O))))
41;true;false;Disj (Var (O), Disj (Var (S (O)), Var (S (O))))
41;false;true;Disj (Var (O), Disj (Var (S (O)), Var (S (O))))
38;true;true;Disj (Var (O), Disj (Var (S (O)), Var (O)))
38;true;false;Disj (Var (O), Disj (Var (S (O)), Var (O)))
38;false;true;Disj (Var (O), Disj (Var (S (O)), Var (O)))
38;true;true;Disj (Var (O), Disj (Var (O), Var (S (O))))
38;true;false;Disj (Var (O), Disj (Var (O), Var (S (O))))
38;false;true;Disj (Var (O), Disj (Var (O), Var (S (O))))
35;true;_;Disj (Var (O), Disj (Var (O), Var (O)))
41;true;true;Disj (Var (O), Conj (Var (S (O)), Var (S (O))))
41;true;false;Disj (Var (O), Conj (Var (S (O)), Var (S (O))))
41;false;true;Disj (Var (O), Conj (Var (S (O)), Var (S (O))))
38;true;true;Disj (Var (O), Conj (Var (S (O)), Var (O)))
38;true;false;Disj (Var (O), Conj (Var (S (O)), Var (O)))
38;true;true;Disj (Var (O), Conj (Var (O), Var (S (O))))
38;true;false;Disj (Var (O), Conj (Var (O), Var (S (O))))
35;true;_;Disj (Var (O), Conj (Var (O), Var (O)))
33;_;true;Disj (Neg (Var (S (O))), Var (S (O)))
33;_;false;Disj (Neg (Var (S (O))), Var (S (O)))
30;true;true;Disj (Neg (Var (S (O))), Var (O))
30;true;false;Disj (Neg (Var (S (O))), Var (O))
30;false;false;Disj (Neg (Var (S (O))), Var (O))
39;_;false;Disj (Neg (Var (S (O))), Neg (Var (S (O))))
36;true;false;Disj (Neg (Var (S (O))), Neg (Var (O)))
36;false;true;Disj (Neg (Var (S (O))), Neg (Var (O)))
36;false;false;Disj (Neg (Var (S (O))), Neg (Var (O)))
50;_;true;Disj (Neg (Var (S (O))), Disj (Var (S (O)), Var (S (O))))
50;_;false;Disj (Neg (Var (S (O))), Disj (Var (S (O)), Var (S (O))))
47;true;true;Disj (Neg (Var (S (O))), Disj (Var (S (O)), Var (O)))
47;true;false;Disj (Neg (Var (S (O))), Disj (Var (S (O)), Var (O)))
47;false;true;Disj (Neg (Var (S (O))), Disj (Var (S (O)), Var (O)))
47;false;false;Disj (Neg (Var (S (O))), Disj (Var (S (O)), Var (O)))
47;true;true;Disj (Neg (Var (S (O))), Disj (Var (O), Var (S (O))))
47;true;false;Disj (Neg (Var (S (O))), Disj (Var (O), Var (S (O))))
47;false;true;Disj (Neg (Var (S (O))), Disj (Var (O), Var (S (O))))
47;false;false;Disj (Neg (Var (S (O))), Disj (Var (O), Var (S (O))))
44;true;true;Disj (Neg (Var (S (O))), Disj (Var (O), Var (O)))
44;true;false;Disj (Neg (Var (S (O))), Disj (Var (O), Var (O)))
44;false;false;Disj (Neg (Var (S (O))), Disj (Var (O), Var (O)))
50;_;true;Disj (Neg (Var (S (O))), Conj (Var (S (O)), Var (S (O))))
50;_;false;Disj (Neg (Var (S (O))), Conj (Var (S (O)), Var (S (O))))
47;true;true;Disj (Neg (Var (S (O))), Conj (Var (S (O)), Var (O)))
47;true;false;Disj (Neg (Var (S (O))), Conj (Var (S (O)), Var (O)))
47;false;false;Disj (Neg (Var (S (O))), Conj (Var (S (O)), Var (O)))
47;true;true;Disj (Neg (Var (S (O))), Conj (Var (O), Var (S (O))))
47;true;false;Disj (Neg (Var (S (O))), Conj (Var (O), Var (S (O))))
47;false;false;Disj (Neg (Var (S (O))), Conj (Var (O), Var (S (O))))
44;true;true;Disj (Neg (Var (S (O))), Conj (Var (O), Var (O)))
44;true;false;Disj (Neg (Var (S (O))), Conj (Var (O), Var (O)))
44;false;false;Disj (Neg (Var (S (O))), Conj (Var (O), Var (O)))
30;true;true;Disj (Neg (Var (O)), Var (S (O)))
30;false;true;Disj (Neg (Var (O)), Var (S (O)))
30;false;false;Disj (Neg (Var (O)), Var (S (O)))
27;true;_;Disj (Neg (Var (O)), Var (O))
27;false;_;Disj (Neg (Var (O)), Var (O))
36;true;false;Disj (Neg (Var (O)), Neg (Var (S (O))))
36;false;true;Disj (Neg (Var (O)), Neg (Var (S (O))))
36;false;false;Disj (Neg (Var (O)), Neg (Var (S (O))))
33;false;_;Disj (Neg (Var (O)), Neg (Var (O)))
47;true;true;Disj (Neg (Var (O)), Disj (Var (S (O)), Var (S (O))))
47;false;true;Disj (Neg (Var (O)), Disj (Var (S (O)), Var (S (O))))
47;false;false;Disj (Neg (Var (O)), Disj (Var (S (O)), Var (S (O))))
44;true;true;Disj (Neg (Var (O)), Disj (Var (S (O)), Var (O)))
44;true;false;Disj (Neg (Var (O)), Disj (Var (S (O)), Var (O)))
44;false;true;Disj (Neg (Var (O)), Disj (Var (S (O)), Var (O)))
44;false;false;Disj (Neg (Var (O)), Disj (Var (S (O)), Var (O)))
44;true;true;Disj (Neg (Var (O)), Disj (Var (O), Var (S (O))))
44;true;false;Disj (Neg (Var (O)), Disj (Var (O), Var (S (O))))
44;false;true;Disj (Neg (Var (O)), Disj (Var (O), Var (S (O))))
44;false;false;Disj (Neg (Var (O)), Disj (Var (O), Var (S (O))))
41;true;_;Disj (Neg (Var (O)), Disj (Var (O), Var (O)))
41;false;_;Disj (Neg (Var (O)), Disj (Var (O), Var (O)))
47;true;true;Disj (Neg (Var (O)), Conj (Var (S (O)), Var (S (O))))
47;false;true;Disj (Neg (Var (O)), Conj (Var (S (O)), Var (S (O))))
47;false;false;Disj (Neg (Var (O)), Conj (Var (S (O)), Var (S (O))))
44;true;true;Disj (Neg (Var (O)), Conj (Var (S (O)), Var (O)))
44;false;true;Disj (Neg (Var (O)), Conj (Var (S (O)), Var (O)))
44;false;false;Disj (Neg (Var (O)), Conj (Var (S (O)), Var (O)))
44;true;true;Disj (Neg (Var (O)), Conj (Var (O), Var (S (O))))
44;false;true;Disj (Neg (Var (O)), Conj (Var (O), Var (S (O))))
44;false;false;Disj (Neg (Var (O)), Conj (Var (O), Var (S (O))))
41;true;_;Disj (Neg (Var (O)), Conj (Var (O), Var (O)))
41;false;_;Disj (Neg (Var (O)), Conj (Var (O), Var (O)))
41;true;true;Disj (Disj (Var (S (O)), Var (S (O))), Var (O))
41;false;true;Disj (Disj (Var (S (O)), Var (S (O))), Var (O))
41;true;true;Disj (Disj (Var (S (O)), Var (O)), Var (S (O)))
41;true;false;Disj (Disj (Var (S (O)), Var (O)), Var (S (O)))
41;false;true;Disj (Disj (Var (S (O)), Var (O)), Var (S (O)))
38;true;true;Disj (Disj (Var (S (O)), Var (O)), Var (O))
38;true;false;Disj (Disj (Var (S (O)), Var (O)), Var (O))
38;false;true;Disj (Disj (Var (S (O)), Var (O)), Var (O))
47;true;true;Disj (Disj (Var (S (O)), Var (O)), Neg (Var (S (O))))
47;true;false;Disj (Disj (Var (S (O)), Var (O)), Neg (Var (S (O))))
47;false;true;Disj (Disj (Var (S (O)), Var (O)), Neg (Var (S (O))))
44;true;true;Disj (Disj (Var (S (O)), Var (O)), Neg (Var (O)))
44;true;false;Disj (Disj (Var (S (O)), Var (O)), Neg (Var (O)))
44;false;true;Disj (Disj (Var (S (O)), Var (O)), Neg (Var (O)))
58;true;true;Disj (Disj (Var (S (O)), Var (O)), Disj (Var (S (O)), Var (S (O))))
58;true;false;Disj (Disj (Var (S (O)), Var (O)), Disj (Var (S (O)), Var (S (O))))
58;false;true;Disj (Disj (Var (S (O)), Var (O)), Disj (Var (S (O)), Var (S (O))))
55;true;true;Disj (Disj (Var (S (O)), Var (O)), Disj (Var (S (O)), Var (O)))
55;true;false;Disj (Disj (Var (S (O)), Var (O)), Disj (Var (S (O)), Var (O)))
55;false;true;Disj (Disj (Var (S (O)), Var (O)), Disj (Var (S (O)), Var (O)))
55;true;true;Disj (Disj (Var (S (O)), Var (O)), Disj (Var (O), Var (S (O))))
55;true;false;Disj (Disj (Var (S (O)), Var (O)), Disj (Var (O), Var (S (O))))
55;false;true;Disj (Disj (Var (S (O)), Var (O)), Disj (Var (O), Var (S (O))))
52;true;true;Disj (Disj (Var (S (O)), Var (O)), Disj (Var (O), Var (O)))
52;true;false;Disj (Disj (Var (S (O)), Var (O)), Disj (Var (O), Var (O)))
52;false;true;Disj (Disj (Var (S (O)), Var (O)), Disj (Var (O), Var (O)))
58;true;true;Disj (Disj (Var (S (O)), Var (O)), Conj (Var (S (O)), Var (S (O))))
58;true;false;Disj (Disj (Var (S (O)), Var (O)), Conj (Var (S (O)), Var (S (O))))
58;false;true;Disj (Disj (Var (S (O)), Var (O)), Conj (Var (S (O)), Var (S (O))))
55;true;true;Disj (Disj (Var (S (O)), Var (O)), Conj (Var (S (O)), Var (O)))
55;true;false;Disj (Disj (Var (S (O)), Var (O)), Conj (Var (S (O)), Var (O)))
55;false;true;Disj (Disj (Var (S (O)), Var (O)), Conj (Var (S (O)), Var (O)))
55;true;true;Disj (Disj (Var (S (O)), Var (O)), Conj (Var (O), Var (S (O))))
55;true;false;Disj (Disj (Var (S (O)), Var (O)), Conj (Var (O), Var (S (O))))
55;false;true;Disj (Disj (Var (S (O)), Var (O)), Conj (Var (O), Var (S (O))))
52;true;true;Disj (Disj (Var (S (O)), Var (O)), Conj (Var (O), Var (O)))
52;true;false;Disj (Disj (Var (S (O)), Var (O)), Conj (Var (O), Var (O)))
52;false;true;Disj (Disj (Var (S (O)), Var (O)), Conj (Var (O), Var (O)))
41;true;true;Disj (Disj (Var (O), Var (S (O))), Var (S (O)))
41;true;false;Disj (Disj (Var (O), Var (S (O))), Var (S (O)))
41;false;true;Disj (Disj (Var (O), Var (S (O))), Var (S (O)))
38;true;true;Disj (Disj (Var (O), Var (S (O))), Var (O))
38;true;false;Disj (Disj (Var (O), Var (S (O))), Var (O))
38;false;true;Disj (Disj (Var (O), Var (S (O))), Var (O))
47;true;true;Disj (Disj (Var (O), Var (S (O))), Neg (Var (S (O))))
47;true;false;Disj (Disj (Var (O), Var (S (O))), Neg (Var (S (O))))
47;false;true;Disj (Disj (Var (O), Var (S (O))), Neg (Var (S (O))))
44;true;true;Disj (Disj (Var (O), Var (S (O))), Neg (Var (O)))
44;true;false;Disj (Disj (Var (O), Var (S (O))), Neg (Var (O)))
44;false;true;Disj (Disj (Var (O), Var (S (O))), Neg (Var (O)))
58;true;true;Disj (Disj (Var (O), Var (S (O))), Disj (Var (S (O)), Var (S (O))))
58;true;false;Disj (Disj (Var (O), Var (S (O))), Disj (Var (S (O)), Var (S (O))))
58;false;true;Disj (Disj (Var (O), Var (S (O))), Disj (Var (S (O)), Var (S (O))))
55;true;true;Disj (Disj (Var (O), Var (S (O))), Disj (Var (S (O)), Var (O)))
55;true;false;Disj (Disj (Var (O), Var (S (O))), Disj (Var (S (O)), Var (O)))
55;false;true;Disj (Disj (Var (O), Var (S (O))), Disj (Var (S (O)), Var (O)))
55;true;true;Disj (Disj (Var (O), Var (S (O))), Disj (Var (O), Var (S (O))))
55;true;false;Disj (Disj (Var (O), Var (S (O))), Disj (Var (O), Var (S (O))))
55;false;true;Disj (Disj (Var (O), Var (S (O))), Disj (Var (O), Var (S (O))))
52;true;true;Disj (Disj (Var (O), Var (S (O))), Disj (Var (O), Var (O)))
52;true;false;Disj (Disj (Var (O), Var (S (O))), Disj (Var (O), Var (O)))
52;false;true;Disj (Disj (Var (O), Var (S (O))), Disj (Var (O), Var (O)))
58;true;true;Disj (Disj (Var (O), Var (S (O))), Conj (Var (S (O)), Var (S (O))))
58;true;false;Disj (Disj (Var (O), Var (S (O))), Conj (Var (S (O)), Var (S (O))))
58;false;true;Disj (Disj (Var (O), Var (S (O))), Conj (Var (S (O)), Var (S (O))))
55;true;true;Disj (Disj (Var (O), Var (S (O))), Conj (Var (S (O)), Var (O)))
55;true;false;Disj (Disj (Var (O), Var (S (O))), Conj (Var (S (O)), Var (O)))
55;false;true;Disj (Disj (Var (O), Var (S (O))), Conj (Var (S (O)), Var (O)))
55;true;true;Disj (Disj (Var (O), Var (S (O))), Conj (Var (O), Var (S (O))))
55;true;false;Disj (Disj (Var (O), Var (S (O))), Conj (Var (O), Var (S (O))))
55;false;true;Disj (Disj (Var (O), Var (S (O))), Conj (Var (O), Var (S (O))))
52;true;true;Disj (Disj (Var (O), Var (S (O))), Conj (Var (O), Var (O)))
52;true;false;Disj (Disj (Var (O), Var (S (O))), Conj (Var (O), Var (O)))
52;false;true;Disj (Disj (Var (O), Var (S (O))), Conj (Var (O), Var (O)))
38;true;true;Disj (Disj (Var (O), Var (O)), Var (S (O)))
38;true;false;Disj (Disj (Var (O), Var (O)), Var (S (O)))
38;false;true;Disj (Disj (Var (O), Var (O)), Var (S (O)))
35;true;_;Disj (Disj (Var (O), Var (O)), Var (O))
44;true;true;Disj (Disj (Var (O), Var (O)), Neg (Var (S (O))))
44;true;false;Disj (Disj (Var (O), Var (O)), Neg (Var (S (O))))
44;false;false;Disj (Disj (Var (O), Var (O)), Neg (Var (S (O))))
41;true;_;Disj (Disj (Var (O), Var (O)), Neg (Var (O)))
41;false;_;Disj (Disj (Var (O), Var (O)), Neg (Var (O)))
55;true;true;Disj (Disj (Var (O), Var (O)), Disj (Var (S (O)), Var (S (O))))
55;true;false;Disj (Disj (Var (O), Var (O)), Disj (Var (S (O)), Var (S (O))))
55;false;true;Disj (Disj (Var (O), Var (O)), Disj (Var (S (O)), Var (S (O))))
52;true;true;Disj (Disj (Var (O), Var (O)), Disj (Var (S (O)), Var (O)))
52;true;false;Disj (Disj (Var (O), Var (O)), Disj (Var (S (O)), Var (O)))
52;false;true;Disj (Disj (Var (O), Var (O)), Disj (Var (S (O)), Var (O)))
52;true;true;Disj (Disj (Var (O), Var (O)), Disj (Var (O), Var (S (O))))
52;true;false;Disj (Disj (Var (O), Var (O)), Disj (Var (O), Var (S (O))))
52;false;true;Disj (Disj (Var (O), Var (O)), Disj (Var (O), Var (S (O))))
49;true;_;Disj (Disj (Var (O), Var (O)), Disj (Var (O), Var (O)))
55;true;true;Disj (Disj (Var (O), Var (O)), Conj (Var (S (O)), Var (S (O))))
55;true;false;Disj (Disj (Var (O), Var (O)), Conj (Var (S (O)), Var (S (O))))
55;false;true;Disj (Disj (Var (O), Var (O)), Conj (Var (S (O)), Var (S (O))))
52;true;true;Disj (Disj (Var (O), Var (O)), Conj (Var (S (O)), Var (O)))
52;true;false;Disj (Disj (Var (O), Var (O)), Conj (Var (S (O)), Var (O)))
52;true;true;Disj (Disj (Var (O), Var (O)), Conj (Var (O), Var (S (O))))
52;true;false;Disj (Disj (Var (O), Var (O)), Conj (Var (O), Var (S (O))))
49;true;_;Disj (Disj (Var (O), Var (O)), Conj (Var (O), Var (O)))
44;_;true;Disj (Conj (Var (S (O)), Var (S (O))), Var (S (O)))
41;true;true;Disj (Conj (Var (S (O)), Var (S (O))), Var (O))
41;true;false;Disj (Conj (Var (S (O)), Var (S (O))), Var (O))
41;false;true;Disj (Conj (Var (S (O)), Var (S (O))), Var (O))
50;_;true;Disj (Conj (Var (S (O)), Var (S (O))), Neg (Var (S (O))))
50;_;false;Disj (Conj (Var (S (O)), Var (S (O))), Neg (Var (S (O))))
47;true;true;Disj (Conj (Var (S (O)), Var (S (O))), Neg (Var (O)))
47;false;true;Disj (Conj (Var (S (O)), Var (S (O))), Neg (Var (O)))
47;false;false;Disj (Conj (Var (S (O)), Var (S (O))), Neg (Var (O)))
61;_;true;Disj (Conj (Var (S (O)), Var (S (O))), Disj (Var (S (O)), Var (S (O))))
58;true;true;Disj (Conj (Var (S (O)), Var (S (O))), Disj (Var (S (O)), Var (O)))
58;true;false;Disj (Conj (Var (S (O)), Var (S (O))), Disj (Var (S (O)), Var (O)))
58;false;true;Disj (Conj (Var (S (O)), Var (S (O))), Disj (Var (S (O)), Var (O)))
58;true;true;Disj (Conj (Var (S (O)), Var (S (O))), Disj (Var (O), Var (S (O))))
58;true;false;Disj (Conj (Var (S (O)), Var (S (O))), Disj (Var (O), Var (S (O))))
58;false;true;Disj (Conj (Var (S (O)), Var (S (O))), Disj (Var (O), Var (S (O))))
55;true;true;Disj (Conj (Var (S (O)), Var (S (O))), Disj (Var (O), Var (O)))
55;true;false;Disj (Conj (Var (S (O)), Var (S (O))), Disj (Var (O), Var (O)))
55;false;true;Disj (Conj (Var (S (O)), Var (S (O))), Disj (Var (O), Var (O)))
61;_;true;Disj (Conj (Var (S (O)), Var (S (O))), Conj (Var (S (O)), Var (S (O))))
58;true;true;Disj (Conj (Var (S (O)), Var (S (O))), Conj (Var (S (O)), Var (O)))
58;false;true;Disj (Conj (Var (S (O)), Var (S (O))), Conj (Var (S (O)), Var (O)))
58;true;true;Disj (Conj (Var (S (O)), Var (S (O))), Conj (Var (O), Var (S (O))))
58;false;true;Disj (Conj (Var (S (O)), Var (S (O))), Conj (Var (O), Var (S (O))))
55;true;true;Disj (Conj (Var (S (O)), Var (S (O))), Conj (Var (O), Var (O)))
55;true;false;Disj (Conj (Var (S (O)), Var (S (O))), Conj (Var (O), Var (O)))
55;false;true;Disj (Conj (Var (S (O)), Var (S (O))), Conj (Var (O), Var (O)))
41;true;true;Disj (Conj (Var (S (O)), Var (O)), Var (S (O)))
41;false;true;Disj (Conj (Var (S (O)), Var (O)), Var (S (O)))
38;true;true;Disj (Conj (Var (S (O)), Var (O)), Var (O))
38;true;false;Disj (Conj (Var (S (O)), Var (O)), Var (O))
47;true;true;Disj (Conj (Var (S (O)), Var (O)), Neg (Var (S (O))))
47;true;false;Disj (Conj (Var (S (O)), Var (O)), Neg (Var (S (O))))
47;false;false;Disj (Conj (Var (S (O)), Var (O)), Neg (Var (S (O))))
44;true;true;Disj (Conj (Var (S (O)), Var (O)), Neg (Var (O)))
44;false;true;Disj (Conj (Var (S (O)), Var (O)), Neg (Var (O)))
44;false;false;Disj (Conj (Var (S (O)), Var (O)), Neg (Var (O)))
58;true;true;Disj (Conj (Var (S (O)), Var (O)), Disj (Var (S (O)), Var (S (O))))
58;false;true;Disj (Conj (Var (S (O)), Var (O)), Disj (Var (S (O)), Var (S (O))))
55;true;true;Disj (Conj (Var (S (O)), Var (O)), Disj (Var (S (O)), Var (O)))
55;true;false;Disj (Conj (Var (S (O)), Var (O)), Disj (Var (S (O)), Var (O)))
55;false;true;Disj (Conj (Var (S (O)), Var (O)), Disj (Var (S (O)), Var (O)))
55;true;true;Disj (Conj (Var (S (O)), Var (O)), Disj (Var (O), Var (S (O))))
55;true;false;Disj (Conj (Var (S (O)), Var (O)), Disj (Var (O), Var (S (O))))
55;false;true;Disj (Conj (Var (S (O)), Var (O)), Disj (Var (O), Var (S (O))))
52;true;true;Disj (Conj (Var (S (O)), Var (O)), Disj (Var (O), Var (O)))
52;true;false;Disj (Conj (Var (S (O)), Var (O)), Disj (Var (O), Var (O)))
58;true;true;Disj (Conj (Var (S (O)), Var (O)), Conj (Var (S (O)), Var (S (O))))
58;false;true;Disj (Conj (Var (S (O)), Var (O)), Conj (Var (S (O)), Var (S (O))))
55;true;true;Disj (Conj (Var (S (O)), Var (O)), Conj (Var (S (O)), Var (O)))
55;true;true;Disj (Conj (Var (S (O)), Var (O)), Conj (Var (O), Var (S (O))))
52;true;true;Disj (Conj (Var (S (O)), Var (O)), Conj (Var (O), Var (O)))
52;true;false;Disj (Conj (Var (S (O)), Var (O)), Conj (Var (O), Var (O)))
41;true;true;Disj (Conj (Var (O), Var (S (O))), Var (S (O)))
41;false;true;Disj (Conj (Var (O), Var (S (O))), Var (S (O)))
38;true;true;Disj (Conj (Var (O), Var (S (O))), Var (O))
38;true;false;Disj (Conj (Var (O), Var (S (O))), Var (O))
47;true;true;Disj (Conj (Var (O), Var (S (O))), Neg (Var (S (O))))
47;true;false;Disj (Conj (Var (O), Var (S (O))), Neg (Var (S (O))))
47;false;false;Disj (Conj (Var (O), Var (S (O))), Neg (Var (S (O))))
44;true;true;Disj (Conj (Var (O), Var (S (O))), Neg (Var (O)))
44;false;true;Disj (Conj (Var (O), Var (S (O))), Neg (Var (O)))
44;false;false;Disj (Conj (Var (O), Var (S (O))), Neg (Var (O)))
58;true;true;Disj (Conj (Var (O), Var (S (O))), Disj (Var (S (O)), Var (S (O))))
58;false;true;Disj (Conj (Var (O), Var (S (O))), Disj (Var (S (O)), Var (S (O))))
55;true;true;Disj (Conj (Var (O), Var (S (O))), Disj (Var (S (O)), Var (O)))
55;true;false;Disj (Conj (Var (O), Var (S (O))), Disj (Var (S (O)), Var (O)))
55;false;true;Disj (Conj (Var (O), Var (S (O))), Disj (Var (S (O)), Var (O)))
55;true;true;Disj (Conj (Var (O), Var (S (O))), Disj (Var (O), Var (S (O))))
55;true;false;Disj (Conj (Var (O), Var (S (O))), Disj (Var (O), Var (S (O))))
55;false;true;Disj (Conj (Var (O), Var (S (O))), Disj (Var (O), Var (S (O))))
52;true;true;Disj (Conj (Var (O), Var (S (O))), Disj (Var (O), Var (O)))
52;true;false;Disj (Conj (Var (O), Var (S (O))), Disj (Var (O), Var (O)))
58;true;true;Disj (Conj (Var (O), Var (S (O))), Conj (Var (S (O)), Var (S (O))))
58;false;true;Disj (Conj (Var (O), Var (S (O))), Conj (Var (S (O)), Var (S (O))))
55;true;true;Disj (Conj (Var (O), Var (S (O))), Conj (Var (S (O)), Var (O)))
55;true;true;Disj (Conj (Var (O), Var (S (O))), Conj (Var (O), Var (S (O))))
52;true;true;Disj (Conj (Var (O), Var (S (O))), Conj (Var (O), Var (O)))
52;true;false;Disj (Conj (Var (O), Var (S (O))), Conj (Var (O), Var (O)))
38;true;true;Disj (Conj (Var (O), Var (O)), Var (S (O)))
38;true;false;Disj (Conj (Var (O), Var (O)), Var (S (O)))
38;false;true;Disj (Conj (Var (O), Var (O)), Var (S (O)))
35;true;_;Disj (Conj (Var (O), Var (O)), Var (O))
44;true;true;Disj (Conj (Var (O), Var (O)), Neg (Var (S (O))))
44;true;false;Disj (Conj (Var (O), Var (O)), Neg (Var (S (O))))
44;false;false;Disj (Conj (Var (O), Var (O)), Neg (Var (S (O))))
41;true;_;Disj (Conj (Var (O), Var (O)), Neg (Var (O)))
41;false;_;Disj (Conj (Var (O), Var (O)), Neg (Var (O)))
55;true;true;Disj (Conj (Var (O), Var (O)), Disj (Var (S (O)), Var (S (O))))
55;true;false;Disj (Conj (Var (O), Var (O)), Disj (Var (S (O)), Var (S (O))))
55;false;true;Disj (Conj (Var (O), Var (O)), Disj (Var (S (O)), Var (S (O))))
52;true;true;Disj (Conj (Var (O), Var (O)), Disj (Var (S (O)), Var (O)))
52;true;false;Disj (Conj (Var (O), Var (O)), Disj (Var (S (O)), Var (O)))
52;false;true;Disj (Conj (Var (O), Var (O)), Disj (Var (S (O)), Var (O)))
52;true;true;Disj (Conj (Var (O), Var (O)), Disj (Var (O), Var (S (O))))
52;true;false;Disj (Conj (Var (O), Var (O)), Disj (Var (O), Var (S (O))))
52;false;true;Disj (Conj (Var (O), Var (O)), Disj (Var (O), Var (S (O))))
49;true;_;Disj (Conj (Var (O), Var (O)), Disj (Var (O), Var (O)))
55;true;true;Disj (Conj (Var (O), Var (O)), Conj (Var (S (O)), Var (S (O))))
55;true;false;Disj (Conj (Var (O), Var (O)), Conj (Var (S (O)), Var (S (O))))
55;false;true;Disj (Conj (Var (O), Var (O)), Conj (Var (S (O)), Var (S (O))))
52;true;true;Disj (Conj (Var (O), Var (O)), Conj (Var (S (O)), Var (O)))
52;true;false;Disj (Conj (Var (O), Var (O)), Conj (Var (S (O)), Var (O)))
52;true;true;Disj (Conj (Var (O), Var (O)), Conj (Var (O), Var (S (O))))
52;true;false;Disj (Conj (Var (O), Var (O)), Conj (Var (O), Var (S (O))))
49;true;_;Disj (Conj (Var (O), Var (O)), Conj (Var (O), Var (O)))
27;_;true;Conj (Var (S (O)), Var (S (O)))
24;true;true;Conj (Var (S (O)), Var (O))
30;false;true;Conj (Var (S (O)), Neg (Var (O)))
44;_;true;Conj (Var (S (O)), Disj (Var (S (O)), Var (S (O))))
41;true;true;Conj (Var (S (O)), Disj (Var (S (O)), Var (O)))
41;false;true;Conj (Var (S (O)), Disj (Var (S (O)), Var (O)))
41;true;true;Conj (Var (S (O)), Disj (Var (O), Var (S (O))))
41;false;true;Conj (Var (S (O)), Disj (Var (O), Var (S (O))))
38;true;true;Conj (Var (S (O)), Disj (Var (O), Var (O)))
44;_;true;Conj (Var (S (O)), Conj (Var (S (O)), Var (S (O))))
41;true;true;Conj (Var (S (O)), Conj (Var (S (O)), Var (O)))
41;true;true;Conj (Var (S (O)), Conj (Var (O), Var (S (O))))
38;true;true;Conj (Var (S (O)), Conj (Var (O), Var (O)))
24;true;true;Conj (Var (O), Var (S (O)))
21;true;_;Conj (Var (O), Var (O))
