unifs;var0;var1;formula
55;false;false;Neg (Conj (Conj (Var (O), Var (O)), Conj (Var (O), Var (S (O)))))
51;false;_;Neg (Conj (Conj (Var (O), Var (O)), Conj (Var (O), Var (O))))
47;true;true;Neg (Conj (Conj (Var (O), Neg (Var (O))), Var (S (O))))
47;true;false;Neg (Conj (Conj (Var (O), Neg (Var (O))), Var (S (O))))
43;true;_;Neg (Conj (Conj (Var (O), Neg (Var (O))), Var (O)))
43;false;_;Neg (Conj (Conj (Var (O), Neg (Var (O))), Var (O)))
47;true;true;Neg (Conj (Conj (Neg (Var (O)), Var (O)), Var (S (O))))
47;true;false;Neg (Conj (Conj (Neg (Var (O)), Var (O)), Var (S (O))))
47;false;true;Neg (Conj (Conj (Neg (Var (O)), Var (O)), Var (S (O))))
43;true;_;Neg (Conj (Conj (Neg (Var (O)), Var (O)), Var (O)))
43;false;_;Neg (Conj (Conj (Neg (Var (O)), Var (O)), Var (O)))
32;_;true;Disj (Var (S (O)), Var (S (O)))
28;true;true;Disj (Var (S (O)), Var (O))
28;true;false;Disj (Var (S (O)), Var (O))
28;false;true;Disj (Var (S (O)), Var (O))
38;_;true;Disj (Var (S (O)), Neg (Var (S (O))))
38;_;false;Disj (Var (S (O)), Neg (Var (S (O))))
34;true;true;Disj (Var (S (O)), Neg (Var (O)))
34;false;true;Disj (Var (S (O)), Neg (Var (O)))
34;false;false;Disj (Var (S (O)), Neg (Var (O)))
47;true;true;Disj (Var (S (O)), Disj (Var (O), Var (S (O))))
47;true;false;Disj (Var (S (O)), Disj (Var (O), Var (S (O))))
47;false;true;Disj (Var (S (O)), Disj (Var (O), Var (S (O))))
43;true;true;Disj (Var (S (O)), Disj (Var (O), Var (O)))
43;true;false;Disj (Var (S (O)), Disj (Var (O), Var (O)))
43;false;true;Disj (Var (S (O)), Disj (Var (O), Var (O)))
51;_;true;Disj (Var (S (O)), Conj (Var (S (O)), Var (S (O))))
47;true;true;Disj (Var (S (O)), Conj (Var (S (O)), Var (O)))
47;false;true;Disj (Var (S (O)), Conj (Var (S (O)), Var (O)))
47;true;true;Disj (Var (S (O)), Conj (Var (O), Var (S (O))))
47;false;true;Disj (Var (S (O)), Conj (Var (O), Var (S (O))))
43;true;true;Disj (Var (S (O)), Conj (Var (O), Var (O)))
43;true;false;Disj (Var (S (O)), Conj (Var (O), Var (O)))
43;false;true;Disj (Var (S (O)), Conj (Var (O), Var (O)))
28;true;true;Disj (Var (O), Var (S (O)))
28;true;false;Disj (Var (O), Var (S (O)))
28;false;true;Disj (Var (O), Var (S (O)))
24;true;_;Disj (Var (O), Var (O))
34;true;true;Disj (Var (O), Neg (Var (S (O))))
34;true;false;Disj (Var (O), Neg (Var (S (O))))
34;false;false;Disj (Var (O), Neg (Var (S (O))))
30;true;_;Disj (Var (O), Neg (Var (O)))
30;false;_;Disj (Var (O), Neg (Var (O)))
43;true;true;Disj (Var (O), Disj (Var (O), Var (S (O))))
43;true;false;Disj (Var (O), Disj (Var (O), Var (S (O))))
43;false;true;Disj (Var (O), Disj (Var (O), Var (S (O))))
39;true;_;Disj (Var (O), Disj (Var (O), Var (O)))
47;true;true;Disj (Var (O), Conj (Var (S (O)), Var (S (O))))
47;true;false;Disj (Var (O), Conj (Var (S (O)), Var (S (O))))
47;false;true;Disj (Var (O), Conj (Var (S (O)), Var (S (O))))
43;true;true;Disj (Var (O), Conj (Var (S (O)), Var (O)))
43;true;false;Disj (Var (O), Conj (Var (S (O)), Var (O)))
43;true;true;Disj (Var (O), Conj (Var (O), Var (S (O))))
43;true;false;Disj (Var (O), Conj (Var (O), Var (S (O))))
39;true;_;Disj (Var (O), Conj (Var (O), Var (O)))
36;_;true;Disj (Neg (Var (S (O))), Var (S (O)))
36;_;false;Disj (Neg (Var (S (O))), Var (S (O)))
32;true;true;Disj (Neg (Var (S (O))), Var (O))
32;true;false;Disj (Neg (Var (S (O))), Var (O))
32;false;false;Disj (Neg (Var (S (O))), Var (O))
37;true;false;Disj (Neg (Var (S (O))), Neg (Var (O)))
32;true;true;Disj (Neg (Var (O)), Var (S (O)))
32;false;true;Disj (Neg (Var (O)), Var (S (O)))
32;false;false;Disj (Neg (Var (O)), Var (S (O)))
28;true;_;Disj (Neg (Var (O)), Var (O))
28;false;_;Disj (Neg (Var (O)), Var (O))
37;true;false;Disj (Neg (Var (O)), Neg (Var (S (O))))
37;false;true;Disj (Neg (Var (O)), Neg (Var (S (O))))
37;false;false;Disj (Neg (Var (O)), Neg (Var (S (O))))
33;false;_;Disj (Neg (Var (O)), Neg (Var (O)))
45;true;true;Disj (Neg (Var (O)), Conj (Var (O), Var (S (O))))
45;false;true;Disj (Neg (Var (O)), Conj (Var (O), Var (S (O))))
45;false;false;Disj (Neg (Var (O)), Conj (Var (O), Var (S (O))))
41;true;_;Disj (Neg (Var (O)), Conj (Var (O), Var (O)))
41;false;_;Disj (Neg (Var (O)), Conj (Var (O), Var (O)))
37;true;true;Disj (Neg (Neg (Var (O))), Var (S (O)))
37;true;false;Disj (Neg (Neg (Var (O))), Var (S (O)))
33;true;_;Disj (Neg (Neg (Var (O))), Var (O))
48;_;true;Disj (Disj (Var (S (O)), Var (S (O))), Var (S (O)))
44;true;true;Disj (Disj (Var (S (O)), Var (S (O))), Var (O))
44;true;false;Disj (Disj (Var (S (O)), Var (S (O))), Var (O))
44;false;true;Disj (Disj (Var (S (O)), Var (S (O))), Var (O))
44;true;true;Disj (Disj (Var (S (O)), Var (O)), Var (S (O)))
44;true;false;Disj (Disj (Var (S (O)), Var (O)), Var (S (O)))
40;true;true;Disj (Disj (Var (S (O)), Var (O)), Var (O))
40;true;false;Disj (Disj (Var (S (O)), Var (O)), Var (O))
40;false;true;Disj (Disj (Var (S (O)), Var (O)), Var (O))
44;true;true;Disj (Disj (Var (O), Var (S (O))), Var (S (O)))
44;false;true;Disj (Disj (Var (O), Var (S (O))), Var (S (O)))
40;true;true;Disj (Disj (Var (O), Var (S (O))), Var (O))
40;true;false;Disj (Disj (Var (O), Var (S (O))), Var (O))
40;false;true;Disj (Disj (Var (O), Var (S (O))), Var (O))
45;true;true;Disj (Disj (Var (O), Var (S (O))), Neg (Var (O)))
40;true;true;Disj (Disj (Var (O), Var (O)), Var (S (O)))
40;true;false;Disj (Disj (Var (O), Var (O)), Var (S (O)))
40;false;true;Disj (Disj (Var (O), Var (O)), Var (S (O)))
36;true;_;Disj (Disj (Var (O), Var (O)), Var (O))
45;true;true;Disj (Disj (Var (O), Var (O)), Neg (Var (S (O))))
45;true;false;Disj (Disj (Var (O), Var (O)), Neg (Var (S (O))))
45;false;false;Disj (Disj (Var (O), Var (O)), Neg (Var (S (O))))
41;true;_;Disj (Disj (Var (O), Var (O)), Neg (Var (O)))
41;false;_;Disj (Disj (Var (O), Var (O)), Neg (Var (O)))
53;true;true;Disj (Disj (Var (O), Var (O)), Conj (Var (O), Var (S (O))))
53;true;false;Disj (Disj (Var (O), Var (O)), Conj (Var (O), Var (S (O))))
49;true;_;Disj (Disj (Var (O), Var (O)), Conj (Var (O), Var (O)))
45;true;true;Disj (Disj (Var (O), Neg (Var (O))), Var (S (O)))
45;true;false;Disj (Disj (Var (O), Neg (Var (O))), Var (S (O)))
41;true;_;Disj (Disj (Var (O), Neg (Var (O))), Var (O))
41;false;_;Disj (Disj (Var (O), Neg (Var (O))), Var (O))
45;true;true;Disj (Disj (Neg (Var (O)), Var (O)), Var (S (O)))
45;true;false;Disj (Disj (Neg (Var (O)), Var (O)), Var (S (O)))
45;false;true;Disj (Disj (Neg (Var (O)), Var (O)), Var (S (O)))
41;true;_;Disj (Disj (Neg (Var (O)), Var (O)), Var (O))
41;false;_;Disj (Disj (Neg (Var (O)), Var (O)), Var (O))
48;_;true;Disj (Conj (Var (S (O)), Var (S (O))), Var (S (O)))
44;true;true;Disj (Conj (Var (S (O)), Var (S (O))), Var (O))
44;true;false;Disj (Conj (Var (S (O)), Var (S (O))), Var (O))
44;false;true;Disj (Conj (Var (S (O)), Var (S (O))), Var (O))
49;true;true;Disj (Conj (Var (S (O)), Var (S (O))), Neg (Var (O)))
44;true;true;Disj (Conj (Var (S (O)), Var (O)), Var (S (O)))
44;false;true;Disj (Conj (Var (S (O)), Var (O)), Var (S (O)))
40;true;true;Disj (Conj (Var (S (O)), Var (O)), Var (O))
40;true;false;Disj (Conj (Var (S (O)), Var (O)), Var (O))
49;true;true;Disj (Conj (Var (S (O)), Var (O)), Neg (Var (S (O))))
45;true;true;Disj (Conj (Var (S (O)), Var (O)), Neg (Var (O)))
57;true;true;Disj (Conj (Var (S (O)), Var (O)), Conj (Var (O), Var (S (O))))
53;true;true;Disj (Conj (Var (S (O)), Var (O)), Conj (Var (O), Var (O)))
45;true;true;Disj (Conj (Var (S (O)), Neg (Var (O))), Var (O))
45;true;false;Disj (Conj (Var (S (O)), Neg (Var (O))), Var (O))
44;true;true;Disj (Conj (Var (O), Var (S (O))), Var (S (O)))
44;false;true;Disj (Conj (Var (O), Var (S (O))), Var (S (O)))
40;true;true;Disj (Conj (Var (O), Var (S (O))), Var (O))
40;true;false;Disj (Conj (Var (O), Var (S (O))), Var (O))
49;true;true;Disj (Conj (Var (O), Var (S (O))), Neg (Var (S (O))))
45;true;true;Disj (Conj (Var (O), Var (S (O))), Neg (Var (O)))
45;false;true;Disj (Conj (Var (O), Var (S (O))), Neg (Var (O)))
57;true;true;Disj (Conj (Var (O), Var (S (O))), Conj (Var (O), Var (S (O))))
53;true;true;Disj (Conj (Var (O), Var (S (O))), Conj (Var (O), Var (O)))
40;true;true;Disj (Conj (Var (O), Var (O)), Var (S (O)))
40;true;false;Disj (Conj (Var (O), Var (O)), Var (S (O)))
40;false;true;Disj (Conj (Var (O), Var (O)), Var (S (O)))
36;true;_;Disj (Conj (Var (O), Var (O)), Var (O))
45;true;true;Disj (Conj (Var (O), Var (O)), Neg (Var (S (O))))
45;true;false;Disj (Conj (Var (O), Var (O)), Neg (Var (S (O))))
45;false;false;Disj (Conj (Var (O), Var (O)), Neg (Var (S (O))))
41;true;_;Disj (Conj (Var (O), Var (O)), Neg (Var (O)))
41;false;_;Disj (Conj (Var (O), Var (O)), Neg (Var (O)))
53;true;true;Disj (Conj (Var (O), Var (O)), Disj (Var (O), Var (S (O))))
53;true;false;Disj (Conj (Var (O), Var (O)), Disj (Var (O), Var (S (O))))
53;false;true;Disj (Conj (Var (O), Var (O)), Disj (Var (O), Var (S (O))))
49;true;_;Disj (Conj (Var (O), Var (O)), Disj (Var (O), Var (O)))
57;true;true;Disj (Conj (Var (O), Var (O)), Conj (Var (S (O)), Var (S (O))))
57;true;false;Disj (Conj (Var (O), Var (O)), Conj (Var (S (O)), Var (S (O))))
57;false;true;Disj (Conj (Var (O), Var (O)), Conj (Var (S (O)), Var (S (O))))
53;true;true;Disj (Conj (Var (O), Var (O)), Conj (Var (S (O)), Var (O)))
53;true;false;Disj (Conj (Var (O), Var (O)), Conj (Var (S (O)), Var (O)))
53;true;true;Disj (Conj (Var (O), Var (O)), Conj (Var (O), Var (S (O))))
53;true;false;Disj (Conj (Var (O), Var (O)), Conj (Var (O), Var (S (O))))
49;true;_;Disj (Conj (Var (O), Var (O)), Conj (Var (O), Var (O)))
45;true;true;Disj (Conj (Var (O), Neg (Var (O))), Var (S (O)))
45;false;true;Disj (Conj (Var (O), Neg (Var (O))), Var (S (O)))
41;true;_;Disj (Conj (Var (O), Neg (Var (O))), Var (O))
50;true;false;Disj (Conj (Var (O), Neg (Var (O))), Neg (Var (S (O))))
54;true;_;Disj (Conj (Var (O), Neg (Var (O))), Conj (Var (O), Var (O)))
53;true;true;Disj (Conj (Var (O), Conj (Var (O), Var (O))), Var (S (O)))
53;true;false;Disj (Conj (Var (O), Conj (Var (O), Var (O))), Var (S (O)))
49;true;_;Disj (Conj (Var (O), Conj (Var (O), Var (O))), Var (O))
49;true;true;Disj (Conj (Neg (Var (O)), Var (S (O))), Var (S (O)))
45;true;true;Disj (Conj (Neg (Var (O)), Var (S (O))), Var (O))
45;true;false;Disj (Conj (Neg (Var (O)), Var (S (O))), Var (O))
45;true;true;Disj (Conj (Neg (Var (O)), Var (O)), Var (S (O)))
45;false;true;Disj (Conj (Neg (Var (O)), Var (O)), Var (S (O)))
41;true;_;Disj (Conj (Neg (Var (O)), Var (O)), Var (O))
50;true;false;Disj (Conj (Neg (Var (O)), Var (O)), Neg (Var (S (O))))
58;true;true;Disj (Conj (Neg (Var (O)), Var (O)), Conj (Var (O), Var (S (O))))
54;true;_;Disj (Conj (Neg (Var (O)), Var (O)), Conj (Var (O), Var (O)))
53;true;true;Disj (Conj (Conj (Var (O), Var (O)), Var (O)), Var (S (O)))
53;true;false;Disj (Conj (Conj (Var (O), Var (O)), Var (O)), Var (S (O)))
49;true;_;Disj (Conj (Conj (Var (O), Var (O)), Var (O)), Var (O))
25;_;true;Conj (Var (S (O)), Var (S (O)))
21;true;true;Conj (Var (S (O)), Var (O))
23;false;true;Conj (Var (S (O)), Neg (Var (O)))
29;_;true;Conj (Var (S (O)), Neg (Neg (Var (S (O)))))
25;true;true;Conj (Var (S (O)), Neg (Neg (Var (O))))
27;false;true;Conj (Var (S (O)), Neg (Neg (Neg (Var (O)))))
37;true;true;Conj (Var (S (O)), Neg (Neg (Conj (Var (O), Var (S (O))))))
33;true;true;Conj (Var (S (O)), Neg (Neg (Conj (Var (O), Var (O)))))
31;false;true;Conj (Var (S (O)), Neg (Disj (Var (O), Var (O))))
42;false;true;Conj (Var (S (O)), Neg (Conj (Var (S (O)), Var (O))))
38;false;true;Conj (Var (S (O)), Neg (Conj (Var (O), Var (O))))
44;_;true;Conj (Var (S (O)), Disj (Var (S (O)), Var (S (O))))
40;true;true;Conj (Var (S (O)), Disj (Var (S (O)), Var (O)))
40;false;true;Conj (Var (S (O)), Disj (Var (S (O)), Var (O)))
40;true;true;Conj (Var (S (O)), Disj (Var (O), Var (S (O))))
40;false;true;Conj (Var (S (O)), Disj (Var (O), Var (S (O))))
36;true;true;Conj (Var (S (O)), Disj (Var (O), Var (O)))
40;true;true;Conj (Var (S (O)), Disj (Neg (Var (O)), Var (O)))
40;false;true;Conj (Var (S (O)), Disj (Neg (Var (O)), Var (O)))
48;true;true;Conj (Var (S (O)), Disj (Disj (Var (O), Var (O)), Var (O)))
52;true;true;Conj (Var (S (O)), Disj (Conj (Var (S (O)), Var (O)), Var (O)))
52;true;true;Conj (Var (S (O)), Disj (Conj (Var (O), Var (S (O))), Var (O)))
52;true;true;Conj (Var (S (O)), Disj (Conj (Var (O), Var (O)), Var (S (O))))
52;false;true;Conj (Var (S (O)), Disj (Conj (Var (O), Var (O)), Var (S (O))))
48;true;true;Conj (Var (S (O)), Disj (Conj (Var (O), Var (O)), Var (O)))
37;_;true;Conj (Var (S (O)), Conj (Var (S (O)), Var (S (O))))
33;true;true;Conj (Var (S (O)), Conj (Var (S (O)), Var (O)))
35;false;true;Conj (Var (S (O)), Conj (Var (S (O)), Neg (Var (O))))
37;true;true;Conj (Var (S (O)), Conj (Var (S (O)), Neg (Neg (Var (O)))))
49;_;true;Conj (Var (S (O)), Conj (Var (S (O)), Conj (Var (S (O)), Var (S (O)))))
45;true;true;Conj (Var (S (O)), Conj (Var (S (O)), Conj (Var (S (O)), Var (O))))
45;true;true;Conj (Var (S (O)), Conj (Var (S (O)), Conj (Var (O), Var (S (O)))))
41;true;true;Conj (Var (S (O)), Conj (Var (S (O)), Conj (Var (O), Var (O))))
33;true;true;Conj (Var (S (O)), Conj (Var (O), Var (S (O))))
29;true;true;Conj (Var (S (O)), Conj (Var (O), Var (O)))
37;true;true;Conj (Var (S (O)), Conj (Var (O), Neg (Neg (Var (S (O))))))
33;true;true;Conj (Var (S (O)), Conj (Var (O), Neg (Neg (Var (O)))))
45;true;true;Conj (Var (S (O)), Conj (Var (O), Conj (Var (S (O)), Var (S (O)))))
41;true;true;Conj (Var (S (O)), Conj (Var (O), Conj (Var (S (O)), Var (O))))
41;true;true;Conj (Var (S (O)), Conj (Var (O), Conj (Var (O), Var (S (O)))))
37;true;true;Conj (Var (S (O)), Conj (Var (O), Conj (Var (O), Var (O))))
49;true;true;Conj (Var (S (O)), Conj (Var (O), Conj (Var (O), Conj (Var (O), Var (S (O))))))
45;true;true;Conj (Var (S (O)), Conj (Var (O), Conj (Var (O), Conj (Var (O), Var (O)))))
35;false;true;Conj (Var (S (O)), Conj (Neg (Var (O)), Var (S (O))))
33;false;true;Conj (Var (S (O)), Conj (Neg (Var (O)), Neg (Var (O))))
47;false;true;Conj (Var (S (O)), Conj (Neg (Var (O)), Conj (Var (S (O)), Var (S (O)))))
41;true;true;Conj (Var (S (O)), Conj (Conj (Var (O), Var (O)), Var (S (O))))
37;true;true;Conj (Var (S (O)), Conj (Conj (Var (O), Var (O)), Var (O)))
21;true;true;Conj (Var (O), Var (S (O)))
17;true;_;Conj (Var (O), Var (O))
23;true;false;Conj (Var (O), Neg (Var (S (O))))
25;true;true;Conj (Var (O), Neg (Neg (Var (S (O)))))
21;true;_;Conj (Var (O), Neg (Neg (Var (O))))
27;true;false;Conj (Var (O), Neg (Neg (Neg (Var (S (O))))))
25;true;_;Conj (Var (O), Neg (Neg (Neg (Neg (Var (O))))))
37;true;true;Conj (Var (O), Neg (Neg (Conj (Var (S (O)), Var (S (O))))))
33;true;true;Conj (Var (O), Neg (Neg (Conj (Var (S (O)), Var (O)))))
33;true;true;Conj (Var (O), Neg (Neg (Conj (Var (O), Var (S (O))))))
29;true;_;Conj (Var (O), Neg (Neg (Conj (Var (O), Var (O)))))
35;true;false;Conj (Var (O), Neg (Disj (Var (S (O)), Var (S (O)))))
33;true;false;Conj (Var (O), Neg (Disj (Var (S (O)), Neg (Var (O)))))
33;true;false;Conj (Var (O), Neg (Disj (Neg (Var (O)), Var (S (O)))))
42;true;false;Conj (Var (O), Neg (Conj (Var (S (O)), Var (S (O)))))
38;true;false;Conj (Var (O), Neg (Conj (Var (S (O)), Var (O))))
38;true;false;Conj (Var (O), Neg (Conj (Var (O), Var (S (O)))))
42;true;true;Conj (Var (O), Neg (Conj (Neg (Var (O)), Var (S (O)))))
42;true;false;Conj (Var (O), Neg (Conj (Neg (Var (O)), Var (S (O)))))
38;true;_;Conj (Var (O), Neg (Conj (Neg (Var (O)), Var (O))))
50;true;false;Conj (Var (O), Neg (Conj (Disj (Var (O), Var (O)), Var (S (O)))))
50;true;false;Conj (Var (O), Neg (Conj (Conj (Var (O), Var (O)), Var (S (O)))))
40;true;true;Conj (Var (O), Disj (Var (S (O)), Var (S (O))))
