unifs;var0;var1;formula
27;true;false;Neg (Disj (Var (S (O)), Conj (Var (S (O)), Var (O))))
27;false;false;Neg (Disj (Var (S (O)), Conj (Var (S (O)), Var (O))))
27;true;false;Neg (Disj (Var (S (O)), Conj (Var (O), Var (S (O)))))
27;false;false;Neg (Disj (Var (S (O)), Conj (Var (O), Var (S (O)))))
25;false;false;Neg (Disj (Var (S (O)), Conj (Var (O), Var (O))))
28;false;false;Neg (Disj (Var (S (O)), Conj (Var (O), Neg (Var (O)))))
17;false;false;Neg (Disj (Var (O), Var (S (O))))
15;false;_;Neg (Disj (Var (O), Var (O)))
20;false;true;Neg (Disj (Var (O), Neg (Var (S (O)))))
23;false;false;Neg (Disj (Var (O), Neg (Neg (Var (S (O))))))
21;false;_;Neg (Disj (Var (O), Neg (Neg (Var (O)))))
26;false;true;Neg (Disj (Var (O), Neg (Neg (Neg (Var (S (O)))))))
30;false;true;Neg (Disj (Var (O), Neg (Conj (Var (S (O)), Var (S (O))))))
31;false;true;Neg (Disj (Var (O), Neg (Conj (Var (S (O)), Neg (Var (O))))))
31;false;true;Neg (Disj (Var (O), Neg (Conj (Neg (Var (O)), Var (S (O))))))
27;false;false;Neg (Disj (Var (O), Disj (Var (S (O)), Var (S (O)))))
25;false;false;Neg (Disj (Var (O), Disj (Var (S (O)), Var (O))))
25;false;false;Neg (Disj (Var (O), Disj (Var (O), Var (S (O)))))
23;false;_;Neg (Disj (Var (O), Disj (Var (O), Var (O))))
28;false;true;Neg (Disj (Var (O), Disj (Var (O), Neg (Var (S (O))))))
31;false;_;Neg (Disj (Var (O), Disj (Var (O), Disj (Var (O), Var (O)))))
27;false;false;Neg (Disj (Var (O), Conj (Var (S (O)), Var (S (O)))))
25;false;true;Neg (Disj (Var (O), Conj (Var (S (O)), Var (O))))
25;false;false;Neg (Disj (Var (O), Conj (Var (S (O)), Var (O))))
28;false;false;Neg (Disj (Var (O), Conj (Var (S (O)), Neg (Var (O)))))
25;false;true;Neg (Disj (Var (O), Conj (Var (O), Var (S (O)))))
25;false;false;Neg (Disj (Var (O), Conj (Var (O), Var (S (O)))))
23;false;_;Neg (Disj (Var (O), Conj (Var (O), Var (O))))
28;false;true;Neg (Disj (Var (O), Conj (Var (O), Neg (Var (S (O))))))
28;false;false;Neg (Disj (Var (O), Conj (Var (O), Neg (Var (S (O))))))
26;false;_;Neg (Disj (Var (O), Conj (Var (O), Neg (Var (O)))))
35;false;true;Neg (Disj (Var (O), Conj (Var (O), Conj (Var (S (O)), Var (S (O))))))
28;false;false;Neg (Disj (Var (O), Conj (Neg (Var (O)), Var (S (O)))))
26;false;_;Neg (Disj (Var (O), Conj (Neg (Var (O)), Var (O))))
20;false;true;Neg (Disj (Neg (Var (S (O))), Var (O)))
25;_;true;Neg (Disj (Neg (Var (S (O))), Neg (Var (S (O)))))
23;true;true;Neg (Disj (Neg (Var (S (O))), Neg (Var (O))))
28;false;true;Neg (Disj (Neg (Var (S (O))), Disj (Var (O), Var (O))))
20;true;false;Neg (Disj (Neg (Var (O)), Var (S (O))))
23;true;true;Neg (Disj (Neg (Var (O)), Neg (Var (S (O)))))
21;true;_;Neg (Disj (Neg (Var (O)), Neg (Var (O))))
29;true;_;Neg (Disj (Neg (Var (O)), Neg (Conj (Var (O), Var (O)))))
30;true;false;Neg (Disj (Neg (Var (O)), Disj (Var (S (O)), Var (S (O)))))
28;true;false;Neg (Disj (Neg (Var (O)), Conj (Var (S (O)), Var (O))))
25;false;false;Neg (Disj (Disj (Var (O), Var (O)), Var (S (O))))
23;false;_;Neg (Disj (Disj (Var (O), Var (O)), Var (O)))
19;_;false;Neg (Conj (Var (S (O)), Var (S (O))))
17;true;false;Neg (Conj (Var (S (O)), Var (O)))
17;false;true;Neg (Conj (Var (S (O)), Var (O)))
17;false;false;Neg (Conj (Var (S (O)), Var (O)))
22;_;true;Neg (Conj (Var (S (O)), Neg (Var (S (O)))))
22;_;false;Neg (Conj (Var (S (O)), Neg (Var (S (O)))))
20;true;true;Neg (Conj (Var (S (O)), Neg (Var (O))))
20;true;false;Neg (Conj (Var (S (O)), Neg (Var (O))))
20;false;false;Neg (Conj (Var (S (O)), Neg (Var (O))))
23;true;false;Neg (Conj (Var (S (O)), Neg (Neg (Var (O)))))
23;false;true;Neg (Conj (Var (S (O)), Neg (Neg (Var (O)))))
23;false;false;Neg (Conj (Var (S (O)), Neg (Neg (Var (O)))))
28;false;false;Neg (Conj (Var (S (O)), Neg (Disj (Var (O), Var (O)))))
28;true;true;Neg (Conj (Var (S (O)), Neg (Conj (Var (O), Var (O)))))
28;true;false;Neg (Conj (Var (S (O)), Neg (Conj (Var (O), Var (O)))))
27;false;false;Neg (Conj (Var (S (O)), Disj (Var (S (O)), Var (O))))
27;false;false;Neg (Conj (Var (S (O)), Disj (Var (O), Var (S (O)))))
25;true;false;Neg (Conj (Var (S (O)), Disj (Var (O), Var (O))))
25;false;true;Neg (Conj (Var (S (O)), Disj (Var (O), Var (O))))
25;false;false;Neg (Conj (Var (S (O)), Disj (Var (O), Var (O))))
27;true;false;Neg (Conj (Var (S (O)), Conj (Var (S (O)), Var (O))))
27;false;true;Neg (Conj (Var (S (O)), Conj (Var (O), Var (S (O)))))
25;true;false;Neg (Conj (Var (S (O)), Conj (Var (O), Var (O))))
25;false;true;Neg (Conj (Var (S (O)), Conj (Var (O), Var (O))))
25;false;false;Neg (Conj (Var (S (O)), Conj (Var (O), Var (O))))
30;true;false;Neg (Conj (Var (S (O)), Conj (Var (O), Neg (Var (S (O))))))
33;true;false;Neg (Conj (Var (S (O)), Conj (Var (O), Conj (Var (O), Var (O)))))
31;false;false;Neg (Conj (Var (S (O)), Conj (Neg (Var (O)), Neg (Var (O)))))
33;true;false;Neg (Conj (Var (S (O)), Conj (Conj (Var (O), Var (O)), Var (O))))
17;true;false;Neg (Conj (Var (O), Var (S (O))))
17;false;true;Neg (Conj (Var (O), Var (S (O))))
17;false;false;Neg (Conj (Var (O), Var (S (O))))
15;false;_;Neg (Conj (Var (O), Var (O)))
20;true;true;Neg (Conj (Var (O), Neg (Var (S (O)))))
20;false;true;Neg (Conj (Var (O), Neg (Var (S (O)))))
20;false;false;Neg (Conj (Var (O), Neg (Var (S (O)))))
18;true;_;Neg (Conj (Var (O), Neg (Var (O))))
18;false;_;Neg (Conj (Var (O), Neg (Var (O))))
23;true;false;Neg (Conj (Var (O), Neg (Neg (Var (S (O))))))
23;false;true;Neg (Conj (Var (O), Neg (Neg (Var (S (O))))))
23;false;false;Neg (Conj (Var (O), Neg (Neg (Var (S (O))))))
21;false;_;Neg (Conj (Var (O), Neg (Neg (Var (O)))))
24;false;_;Neg (Conj (Var (O), Neg (Neg (Neg (Var (O))))))
28;false;false;Neg (Conj (Var (O), Neg (Disj (Var (S (O)), Var (O)))))
28;false;false;Neg (Conj (Var (O), Neg (Disj (Var (O), Var (S (O))))))
26;false;_;Neg (Conj (Var (O), Neg (Disj (Var (O), Var (O)))))
30;false;true;Neg (Conj (Var (O), Neg (Conj (Var (S (O)), Var (S (O))))))
28;true;true;Neg (Conj (Var (O), Neg (Conj (Var (S (O)), Var (O)))))
28;false;true;Neg (Conj (Var (O), Neg (Conj (Var (S (O)), Var (O)))))
28;true;true;Neg (Conj (Var (O), Neg (Conj (Var (O), Var (S (O))))))
28;false;true;Neg (Conj (Var (O), Neg (Conj (Var (O), Var (S (O))))))
26;true;_;Neg (Conj (Var (O), Neg (Conj (Var (O), Var (O)))))
26;false;_;Neg (Conj (Var (O), Neg (Conj (Var (O), Var (O)))))
27;true;false;Neg (Conj (Var (O), Disj (Var (S (O)), Var (S (O)))))
27;false;true;Neg (Conj (Var (O), Disj (Var (S (O)), Var (S (O)))))
27;false;false;Neg (Conj (Var (O), Disj (Var (S (O)), Var (S (O)))))
25;false;true;Neg (Conj (Var (O), Disj (Var (S (O)), Var (O))))
25;false;false;Neg (Conj (Var (O), Disj (Var (S (O)), Var (O))))
28;true;false;Neg (Conj (Var (O), Disj (Var (S (O)), Neg (Var (O)))))
28;false;true;Neg (Conj (Var (O), Disj (Var (S (O)), Neg (Var (O)))))
25;false;true;Neg (Conj (Var (O), Disj (Var (O), Var (S (O)))))
25;false;false;Neg (Conj (Var (O), Disj (Var (O), Var (S (O)))))
23;false;_;Neg (Conj (Var (O), Disj (Var (O), Var (O))))
28;false;true;Neg (Conj (Var (O), Disj (Var (O), Neg (Var (S (O))))))
28;true;false;Neg (Conj (Var (O), Disj (Neg (Var (O)), Var (S (O)))))
28;false;true;Neg (Conj (Var (O), Disj (Neg (Var (O)), Var (S (O)))))
27;true;false;Neg (Conj (Var (O), Conj (Var (S (O)), Var (S (O)))))
27;false;true;Neg (Conj (Var (O), Conj (Var (S (O)), Var (S (O)))))
25;true;false;Neg (Conj (Var (O), Conj (Var (S (O)), Var (O))))
25;false;true;Neg (Conj (Var (O), Conj (Var (S (O)), Var (O))))
25;false;false;Neg (Conj (Var (O), Conj (Var (S (O)), Var (O))))
28;false;true;Neg (Conj (Var (O), Conj (Var (S (O)), Neg (Var (O)))))
33;false;true;Neg (Conj (Var (O), Conj (Var (S (O)), Neg (Neg (Var (S (O)))))))
37;false;true;Neg (Conj (Var (O), Conj (Var (S (O)), Conj (Var (S (O)), Var (S (O))))))
38;false;true;Neg (Conj (Var (O), Conj (Var (S (O)), Conj (Var (S (O)), Neg (Var (O))))))
33;true;false;Neg (Conj (Var (O), Conj (Var (S (O)), Conj (Var (O), Var (O)))))
38;false;true;Neg (Conj (Var (O), Conj (Var (S (O)), Conj (Neg (Var (O)), Var (S (O))))))
25;true;false;Neg (Conj (Var (O), Conj (Var (O), Var (S (O)))))
25;false;true;Neg (Conj (Var (O), Conj (Var (O), Var (S (O)))))
25;false;false;Neg (Conj (Var (O), Conj (Var (O), Var (S (O)))))
23;false;_;Neg (Conj (Var (O), Conj (Var (O), Var (O))))
26;false;_;Neg (Conj (Var (O), Conj (Var (O), Neg (Var (O)))))
31;false;false;Neg (Conj (Var (O), Conj (Neg (Var (S (O))), Neg (Var (O)))))
28;false;true;Neg (Conj (Var (O), Conj (Neg (Var (O)), Var (S (O)))))
26;true;_;Neg (Conj (Var (O), Conj (Neg (Var (O)), Var (O))))
31;false;false;Neg (Conj (Var (O), Conj (Neg (Var (O)), Neg (Var (S (O))))))
29;false;_;Neg (Conj (Var (O), Conj (Neg (Var (O)), Neg (Var (O)))))
38;false;true;Neg (Conj (Var (O), Conj (Neg (Var (O)), Conj (Var (S (O)), Var (S (O))))))
37;false;true;Neg (Conj (Var (O), Conj (Conj (Var (S (O)), Var (S (O))), Var (S (O)))))
22;_;true;Neg (Conj (Neg (Var (S (O))), Var (S (O))))
22;_;false;Neg (Conj (Neg (Var (S (O))), Var (S (O))))
20;true;true;Neg (Conj (Neg (Var (S (O))), Var (O)))
20;false;true;Neg (Conj (Neg (Var (S (O))), Var (O)))
20;false;false;Neg (Conj (Neg (Var (S (O))), Var (O)))
23;true;true;Neg (Conj (Neg (Var (S (O))), Neg (Var (O))))
23;false;true;Neg (Conj (Neg (Var (S (O))), Neg (Var (O))))
30;true;true;Neg (Conj (Neg (Var (S (O))), Conj (Var (S (O)), Var (O))))
30;true;true;Neg (Conj (Neg (Var (S (O))), Conj (Var (O), Var (S (O)))))
28;true;true;Neg (Conj (Neg (Var (S (O))), Conj (Var (O), Var (O))))
20;true;true;Neg (Conj (Neg (Var (O)), Var (S (O))))
20;true;false;Neg (Conj (Neg (Var (O)), Var (S (O))))
20;false;false;Neg (Conj (Neg (Var (O)), Var (S (O))))
18;true;_;Neg (Conj (Neg (Var (O)), Var (O)))
18;false;_;Neg (Conj (Neg (Var (O)), Var (O)))
23;true;true;Neg (Conj (Neg (Var (O)), Neg (Var (S (O)))))
23;true;false;Neg (Conj (Neg (Var (O)), Neg (Var (S (O)))))
23;false;true;Neg (Conj (Neg (Var (O)), Neg (Var (S (O)))))
21;true;_;Neg (Conj (Neg (Var (O)), Neg (Var (O))))
24;true;_;Neg (Conj (Neg (Var (O)), Neg (Neg (Var (O)))))
26;true;_;Neg (Conj (Neg (Var (O)), Disj (Var (O), Var (O))))
26;false;_;Neg (Conj (Neg (Var (O)), Disj (Var (O), Var (O))))
30;true;true;Neg (Conj (Neg (Var (O)), Conj (Var (S (O)), Var (S (O)))))
28;true;true;Neg (Conj (Neg (Var (O)), Conj (Var (S (O)), Var (O))))
28;true;false;Neg (Conj (Neg (Var (O)), Conj (Var (S (O)), Var (O))))
28;true;true;Neg (Conj (Neg (Var (O)), Conj (Var (O), Var (S (O)))))
26;true;_;Neg (Conj (Neg (Var (O)), Conj (Var (O), Var (O))))
34;true;_;Neg (Conj (Neg (Var (O)), Conj (Var (O), Conj (Var (O), Var (O)))))
25;false;true;Neg (Conj (Disj (Var (O), Var (O)), Var (S (O))))
25;true;false;Neg (Conj (Conj (Var (O), Var (O)), Var (S (O))))
26;true;_;Neg (Conj (Conj (Var (O), Var (O)), Neg (Var (O))))
16;_;true;Disj (Var (S (O)), Var (S (O)))
14;true;true;Disj (Var (S (O)), Var (O))
14;true;false;Disj (Var (S (O)), Var (O))
14;false;true;Disj (Var (S (O)), Var (O))
19;_;true;Disj (Var (S (O)), Neg (Var (S (O))))
19;_;false;Disj (Var (S (O)), Neg (Var (S (O))))
17;true;true;Disj (Var (S (O)), Neg (Var (O)))
17;false;true;Disj (Var (S (O)), Neg (Var (O)))
17;false;false;Disj (Var (S (O)), Neg (Var (O)))
22;_;true;Disj (Var (S (O)), Neg (Neg (Var (S (O)))))
20;true;true;Disj (Var (S (O)), Neg (Neg (Var (O))))
20;true;false;Disj (Var (S (O)), Neg (Neg (Var (O))))
20;false;true;Disj (Var (S (O)), Neg (Neg (Var (O))))
23;false;true;Disj (Var (S (O)), Neg (Neg (Neg (Var (O)))))
28;true;true;Disj (Var (S (O)), Neg (Neg (Conj (Var (O), Var (O)))))
25;false;true;Disj (Var (S (O)), Neg (Disj (Var (O), Var (O))))
25;false;false;Disj (Var (S (O)), Neg (Disj (Var (O), Var (O))))
27;true;true;Disj (Var (S (O)), Neg (Conj (Var (S (O)), Var (O))))
27;true;true;Disj (Var (S (O)), Neg (Conj (Var (O), Var (S (O)))))
27;false;true;Disj (Var (S (O)), Neg (Conj (Var (O), Var (S (O)))))
25;true;true;Disj (Var (S (O)), Neg (Conj (Var (O), Var (O))))
25;false;true;Disj (Var (S (O)), Neg (Conj (Var (O), Var (O))))
26;_;true;Disj (Var (S (O)), Disj (Var (S (O)), Var (S (O))))
24;true;true;Disj (Var (S (O)), Disj (Var (S (O)), Var (O)))
24;false;true;Disj (Var (S (O)), Disj (Var (S (O)), Var (O)))
24;true;true;Disj (Var (S (O)), Disj (Var (O), Var (S (O))))
24;false;true;Disj (Var (S (O)), Disj (Var (O), Var (S (O))))
22;true;true;Disj (Var (S (O)), Disj (Var (O), Var (O)))
22;true;false;Disj (Var (S (O)), Disj (Var (O), Var (O)))
22;false;true;Disj (Var (S (O)), Disj (Var (O), Var (O)))
27;false;true;Disj (Var (S (O)), Disj (Var (O), Neg (Var (S (O)))))
30;true;true;Disj (Var (S (O)), Disj (Var (O), Conj (Var (O), Var (O))))
26;_;true;Disj (Var (S (O)), Conj (Var (S (O)), Var (S (O))))
24;true;true;Disj (Var (S (O)), Conj (Var (S (O)), Var (O)))
24;false;true;Disj (Var (S (O)), Conj (Var (S (O)), Var (O)))
27;false;true;Disj (Var (S (O)), Conj (Var (S (O)), Neg (Var (O))))
34;true;true;Disj (Var (S (O)), Conj (Var (S (O)), Conj (Var (S (O)), Var (O))))
34;true;true;Disj (Var (S (O)), Conj (Var (S (O)), Conj (Var (O), Var (S (O)))))
32;true;true;Disj (Var (S (O)), Conj (Var (S (O)), Conj (Var (O), Var (O))))
24;true;true;Disj (Var (S (O)), Conj (Var (O), Var (S (O))))
24;false;true;Disj (Var (S (O)), Conj (Var (O), Var (S (O))))
22;true;true;Disj (Var (S (O)), Conj (Var (O), Var (O)))
22;true;false;Disj (Var (S (O)), Conj (Var (O), Var (O)))
22;false;true;Disj (Var (S (O)), Conj (Var (O), Var (O)))
27;true;false;Disj (Var (S (O)), Conj (Var (O), Neg (Var (S (O)))))
25;false;true;Disj (Var (S (O)), Conj (Var (O), Neg (Var (O))))
28;true;true;Disj (Var (S (O)), Conj (Var (O), Neg (Neg (Var (O)))))
30;true;true;Disj (Var (S (O)), Conj (Var (O), Disj (Var (O), Var (O))))
34;true;true;Disj (Var (S (O)), Conj (Var (O), Conj (Var (S (O)), Var (S (O)))))
32;true;true;Disj (Var (S (O)), Conj (Var (O), Conj (Var (S (O)), Var (O))))
32;true;true;Disj (Var (S (O)), Conj (Var (O), Conj (Var (O), Var (S (O)))))
30;true;true;Disj (Var (S (O)), Conj (Var (O), Conj (Var (O), Var (O))))
30;true;false;Disj (Var (S (O)), Conj (Var (O), Conj (Var (O), Var (O))))
38;true;true;Disj (Var (S (O)), Conj (Var (O), Conj (Var (O), Conj (Var (O), Var (O)))))
27;false;true;Disj (Var (S (O)), Conj (Neg (Var (O)), Var (S (O))))
25;true;true;Disj (Var (S (O)), Conj (Neg (Var (O)), Var (O)))
28;false;true;Disj (Var (S (O)), Conj (Neg (Var (O)), Neg (Var (O))))
28;false;false;Disj (Var (S (O)), Conj (Neg (Var (O)), Neg (Var (O))))
32;true;true;Disj (Var (S (O)), Conj (Conj (Var (O), Var (O)), Var (S (O))))
30;true;true;Disj (Var (S (O)), Conj (Conj (Var (O), Var (O)), Var (O)))
30;true;false;Disj (Var (S (O)), Conj (Conj (Var (O), Var (O)), Var (O)))
14;true;true;Disj (Var (O), Var (S (O)))
14;true;false;Disj (Var (O), Var (S (O)))
14;false;true;Disj (Var (O), Var (S (O)))
12;true;_;Disj (Var (O), Var (O))
17;true;true;Disj (Var (O), Neg (Var (S (O))))
17;true;false;Disj (Var (O), Neg (Var (S (O))))
17;false;false;Disj (Var (O), Neg (Var (S (O))))
15;true;_;Disj (Var (O), Neg (Var (O)))
15;false;_;Disj (Var (O), Neg (Var (O)))
20;true;true;Disj (Var (O), Neg (Neg (Var (S (O)))))
20;true;false;Disj (Var (O), Neg (Neg (Var (S (O)))))
20;false;true;Disj (Var (O), Neg (Neg (Var (S (O)))))
18;true;_;Disj (Var (O), Neg (Neg (Var (O))))
23;true;false;Disj (Var (O), Neg (Neg (Neg (Var (S (O))))))
21;true;_;Disj (Var (O), Neg (Neg (Neg (Var (O)))))
21;false;_;Disj (Var (O), Neg (Neg (Neg (Var (O)))))
28;true;true;Disj (Var (O), Neg (Neg (Conj (Var (S (O)), Var (O)))))
28;true;true;Disj (Var (O), Neg (Neg (Conj (Var (O), Var (S (O))))))
26;true;_;Disj (Var (O), Neg (Neg (Conj (Var (O), Var (O)))))
27;true;false;Disj (Var (O), Neg (Disj (Var (S (O)), Var (S (O)))))
25;false;false;Disj (Var (O), Neg (Disj (Var (S (O)), Var (O))))
28;true;false;Disj (Var (O), Neg (Disj (Var (S (O)), Neg (Var (O)))))
25;false;false;Disj (Var (O), Neg (Disj (Var (O), Var (S (O)))))
23;true;_;Disj (Var (O), Neg (Disj (Var (O), Var (O))))
23;false;_;Disj (Var (O), Neg (Disj (Var (O), Var (O))))
28;true;false;Disj (Var (O), Neg (Disj (Neg (Var (O)), Var (S (O)))))
27;true;true;Disj (Var (O), Neg (Conj (Var (S (O)), Var (S (O)))))
27;true;false;Disj (Var (O), Neg (Conj (Var (S (O)), Var (S (O)))))
25;true;true;Disj (Var (O), Neg (Conj (Var (S (O)), Var (O))))
25;true;false;Disj (Var (O), Neg (Conj (Var (S (O)), Var (O))))
25;false;true;Disj (Var (O), Neg (Conj (Var (S (O)), Var (O))))
33;true;false;Disj (Var (O), Neg (Conj (Var (S (O)), Conj (Var (O), Var (O)))))
25;true;true;Disj (Var (O), Neg (Conj (Var (O), Var (S (O)))))
25;true;false;Disj (Var (O), Neg (Conj (Var (O), Var (S (O)))))
25;false;true;Disj (Var (O), Neg (Conj (Var (O), Var (S (O)))))
23;true;_;Disj (Var (O), Neg (Conj (Var (O), Var (O))))
23;false;_;Disj (Var (O), Neg (Conj (Var (O), Var (O))))
31;true;_;Disj (Var (O), Neg (Conj (Var (O), Conj (Var (O), Var (O)))))
26;true;_;Disj (Var (O), Neg (Conj (Neg (Var (O)), Var (O))))
24;true;true;Disj (Var (O), Disj (Var (S (O)), Var (S (O))))
24;true;false;Disj (Var (O), Disj (Var (S (O)), Var (S (O))))
24;false;true;Disj (Var (O), Disj (Var (S (O)), Var (S (O))))
22;true;true;Disj (Var (O), Disj (Var (S (O)), Var (O)))
22;true;false;Disj (Var (O), Disj (Var (S (O)), Var (O)))
