unifs;var0;var1;formula
14;false;false;Neg (Disj (Var (O), Conj (Var (O), Var (S (O)))))
12;false;_;Neg (Disj (Var (O), Conj (Var (O), Var (O))))
11;false;true;Neg (Disj (Neg (Var (S (O))), Var (O)))
11;true;false;Neg (Disj (Neg (Var (O)), Var (S (O))))
12;true;true;Neg (Disj (Neg (Var (O)), Neg (Var (S (O)))))
10;true;_;Neg (Disj (Neg (Var (O)), Neg (Var (O))))
12;false;_;Neg (Disj (Conj (Var (O), Var (O)), Var (O)))
12;_;false;Neg (Conj (Var (S (O)), Var (S (O))))
10;true;false;Neg (Conj (Var (S (O)), Var (O)))
10;false;true;Neg (Conj (Var (S (O)), Var (O)))
10;false;false;Neg (Conj (Var (S (O)), Var (O)))
13;_;true;Neg (Conj (Var (S (O)), Neg (Var (S (O)))))
13;_;false;Neg (Conj (Var (S (O)), Neg (Var (S (O)))))
11;true;true;Neg (Conj (Var (S (O)), Neg (Var (O))))
11;true;false;Neg (Conj (Var (S (O)), Neg (Var (O))))
11;false;false;Neg (Conj (Var (S (O)), Neg (Var (O))))
12;false;false;Neg (Conj (Var (S (O)), Neg (Neg (Var (O)))))
15;true;false;Neg (Conj (Var (S (O)), Neg (Conj (Var (O), Var (O)))))
16;false;false;Neg (Conj (Var (S (O)), Disj (Var (S (O)), Var (O))))
16;false;false;Neg (Conj (Var (S (O)), Disj (Var (O), Var (S (O)))))
14;false;true;Neg (Conj (Var (S (O)), Disj (Var (O), Var (O))))
14;false;false;Neg (Conj (Var (S (O)), Disj (Var (O), Var (O))))
16;false;false;Neg (Conj (Var (S (O)), Conj (Var (S (O)), Var (O))))
16;false;false;Neg (Conj (Var (S (O)), Conj (Var (O), Var (S (O)))))
14;true;false;Neg (Conj (Var (S (O)), Conj (Var (O), Var (O))))
14;false;true;Neg (Conj (Var (S (O)), Conj (Var (O), Var (O))))
14;false;false;Neg (Conj (Var (S (O)), Conj (Var (O), Var (O))))
10;true;false;Neg (Conj (Var (O), Var (S (O))))
10;false;true;Neg (Conj (Var (O), Var (S (O))))
10;false;false;Neg (Conj (Var (O), Var (S (O))))
8;false;_;Neg (Conj (Var (O), Var (O)))
11;true;true;Neg (Conj (Var (O), Neg (Var (S (O)))))
11;false;true;Neg (Conj (Var (O), Neg (Var (S (O)))))
11;false;false;Neg (Conj (Var (O), Neg (Var (S (O)))))
9;true;_;Neg (Conj (Var (O), Neg (Var (O))))
9;false;_;Neg (Conj (Var (O), Neg (Var (O))))
12;false;false;Neg (Conj (Var (O), Neg (Neg (Var (S (O))))))
10;false;_;Neg (Conj (Var (O), Neg (Neg (Var (O)))))
17;false;true;Neg (Conj (Var (O), Neg (Conj (Var (S (O)), Var (S (O))))))
13;true;_;Neg (Conj (Var (O), Neg (Conj (Var (O), Var (O)))))
16;true;false;Neg (Conj (Var (O), Disj (Var (S (O)), Var (S (O)))))
16;false;false;Neg (Conj (Var (O), Disj (Var (S (O)), Var (S (O)))))
14;false;false;Neg (Conj (Var (O), Disj (Var (S (O)), Var (O))))
14;false;false;Neg (Conj (Var (O), Disj (Var (O), Var (S (O)))))
12;false;_;Neg (Conj (Var (O), Disj (Var (O), Var (O))))
16;true;false;Neg (Conj (Var (O), Conj (Var (S (O)), Var (S (O)))))
16;false;true;Neg (Conj (Var (O), Conj (Var (S (O)), Var (S (O)))))
16;false;false;Neg (Conj (Var (O), Conj (Var (S (O)), Var (S (O)))))
14;true;false;Neg (Conj (Var (O), Conj (Var (S (O)), Var (O))))
14;false;true;Neg (Conj (Var (O), Conj (Var (S (O)), Var (O))))
14;false;false;Neg (Conj (Var (O), Conj (Var (S (O)), Var (O))))
15;false;true;Neg (Conj (Var (O), Conj (Var (S (O)), Neg (Var (O)))))
14;false;true;Neg (Conj (Var (O), Conj (Var (O), Var (S (O)))))
14;false;false;Neg (Conj (Var (O), Conj (Var (O), Var (S (O)))))
12;false;_;Neg (Conj (Var (O), Conj (Var (O), Var (O))))
15;false;true;Neg (Conj (Var (O), Conj (Neg (Var (O)), Var (S (O)))))
11;true;true;Neg (Conj (Neg (Var (S (O))), Var (O)))
11;false;true;Neg (Conj (Neg (Var (S (O))), Var (O)))
12;true;true;Neg (Conj (Neg (Var (S (O))), Neg (Var (O))))
11;true;true;Neg (Conj (Neg (Var (O)), Var (S (O))))
11;true;false;Neg (Conj (Neg (Var (O)), Var (S (O))))
11;false;false;Neg (Conj (Neg (Var (O)), Var (S (O))))
9;true;_;Neg (Conj (Neg (Var (O)), Var (O)))
9;false;_;Neg (Conj (Neg (Var (O)), Var (O)))
12;true;true;Neg (Conj (Neg (Var (O)), Neg (Var (S (O)))))
10;true;_;Neg (Conj (Neg (Var (O)), Neg (Var (O))))
13;true;_;Neg (Conj (Neg (Var (O)), Conj (Var (O), Var (O))))
14;true;false;Neg (Conj (Conj (Var (O), Var (O)), Var (S (O))))
12;false;_;Neg (Conj (Conj (Var (O), Var (O)), Var (O)))
11;_;true;Disj (Var (S (O)), Var (S (O)))
9;true;true;Disj (Var (S (O)), Var (O))
9;true;false;Disj (Var (S (O)), Var (O))
9;false;true;Disj (Var (S (O)), Var (O))
12;_;true;Disj (Var (S (O)), Neg (Var (S (O))))
12;_;false;Disj (Var (S (O)), Neg (Var (S (O))))
10;true;true;Disj (Var (S (O)), Neg (Var (O)))
10;false;true;Disj (Var (S (O)), Neg (Var (O)))
10;false;false;Disj (Var (S (O)), Neg (Var (O)))
11;true;true;Disj (Var (S (O)), Neg (Neg (Var (O))))
11;true;false;Disj (Var (S (O)), Neg (Neg (Var (O))))
11;false;true;Disj (Var (S (O)), Neg (Neg (Var (O))))
14;false;false;Disj (Var (S (O)), Neg (Disj (Var (O), Var (O))))
14;true;true;Disj (Var (S (O)), Neg (Conj (Var (O), Var (O))))
14;false;false;Disj (Var (S (O)), Neg (Conj (Var (O), Var (O))))
15;true;false;Disj (Var (S (O)), Disj (Var (S (O)), Var (O)))
13;true;false;Disj (Var (S (O)), Disj (Var (O), Var (O)))
13;false;true;Disj (Var (S (O)), Disj (Var (O), Var (O)))
17;_;true;Disj (Var (S (O)), Conj (Var (S (O)), Var (S (O))))
15;true;true;Disj (Var (S (O)), Conj (Var (S (O)), Var (O)))
15;true;true;Disj (Var (S (O)), Conj (Var (O), Var (S (O))))
13;true;true;Disj (Var (S (O)), Conj (Var (O), Var (O)))
13;true;false;Disj (Var (S (O)), Conj (Var (O), Var (O)))
13;false;true;Disj (Var (S (O)), Conj (Var (O), Var (O)))
16;true;false;Disj (Var (S (O)), Conj (Var (O), Neg (Var (S (O)))))
17;true;true;Disj (Var (S (O)), Conj (Var (O), Conj (Var (O), Var (O))))
17;true;false;Disj (Var (S (O)), Conj (Var (O), Conj (Var (O), Var (O))))
15;false;false;Disj (Var (S (O)), Conj (Neg (Var (O)), Neg (Var (O))))
17;true;false;Disj (Var (S (O)), Conj (Conj (Var (O), Var (O)), Var (O)))
9;true;true;Disj (Var (O), Var (S (O)))
9;true;false;Disj (Var (O), Var (S (O)))
9;false;true;Disj (Var (O), Var (S (O)))
7;true;_;Disj (Var (O), Var (O))
10;true;true;Disj (Var (O), Neg (Var (S (O))))
10;true;false;Disj (Var (O), Neg (Var (S (O))))
10;false;false;Disj (Var (O), Neg (Var (S (O))))
8;true;_;Disj (Var (O), Neg (Var (O)))
8;false;_;Disj (Var (O), Neg (Var (O)))
11;true;true;Disj (Var (O), Neg (Neg (Var (S (O)))))
11;true;false;Disj (Var (O), Neg (Neg (Var (S (O)))))
11;false;true;Disj (Var (O), Neg (Neg (Var (S (O)))))
9;true;_;Disj (Var (O), Neg (Neg (Var (O))))
10;false;_;Disj (Var (O), Neg (Neg (Neg (Var (O)))))
14;false;false;Disj (Var (O), Neg (Disj (Var (S (O)), Var (O))))
14;false;false;Disj (Var (O), Neg (Disj (Var (O), Var (S (O)))))
12;false;_;Disj (Var (O), Neg (Disj (Var (O), Var (O))))
14;true;true;Disj (Var (O), Neg (Conj (Var (S (O)), Var (O))))
14;false;true;Disj (Var (O), Neg (Conj (Var (S (O)), Var (O))))
14;false;false;Disj (Var (O), Neg (Conj (Var (S (O)), Var (O))))
14;true;true;Disj (Var (O), Neg (Conj (Var (O), Var (S (O)))))
14;false;false;Disj (Var (O), Neg (Conj (Var (O), Var (S (O)))))
12;true;_;Disj (Var (O), Neg (Conj (Var (O), Var (O))))
12;false;_;Disj (Var (O), Neg (Conj (Var (O), Var (O))))
15;true;false;Disj (Var (O), Disj (Var (S (O)), Var (S (O))))
15;false;true;Disj (Var (O), Disj (Var (S (O)), Var (S (O))))
13;true;false;Disj (Var (O), Disj (Var (S (O)), Var (O)))
13;false;true;Disj (Var (O), Disj (Var (S (O)), Var (O)))
14;true;false;Disj (Var (O), Disj (Var (S (O)), Neg (Var (O))))
13;false;true;Disj (Var (O), Disj (Var (O), Var (S (O))))
11;true;_;Disj (Var (O), Disj (Var (O), Var (O)))
12;false;_;Disj (Var (O), Disj (Var (O), Neg (Var (O))))
14;true;false;Disj (Var (O), Disj (Neg (Var (O)), Var (S (O))))
15;true;true;Disj (Var (O), Conj (Var (S (O)), Var (S (O))))
15;true;false;Disj (Var (O), Conj (Var (S (O)), Var (S (O))))
15;false;true;Disj (Var (O), Conj (Var (S (O)), Var (S (O))))
13;true;true;Disj (Var (O), Conj (Var (S (O)), Var (O)))
13;true;false;Disj (Var (O), Conj (Var (S (O)), Var (O)))
14;true;false;Disj (Var (O), Conj (Var (S (O)), Neg (Var (O))))
14;false;true;Disj (Var (O), Conj (Var (S (O)), Neg (Var (O))))
21;false;true;Disj (Var (O), Conj (Var (S (O)), Conj (Var (S (O)), Var (S (O)))))
20;false;true;Disj (Var (O), Conj (Var (S (O)), Conj (Var (S (O)), Neg (Var (O)))))
17;true;true;Disj (Var (O), Conj (Var (S (O)), Conj (Var (O), Var (O))))
20;false;true;Disj (Var (O), Conj (Var (S (O)), Conj (Neg (Var (O)), Var (S (O)))))
13;true;true;Disj (Var (O), Conj (Var (O), Var (S (O))))
13;true;false;Disj (Var (O), Conj (Var (O), Var (S (O))))
11;true;_;Disj (Var (O), Conj (Var (O), Var (O)))
14;true;false;Disj (Var (O), Conj (Var (O), Neg (Var (S (O)))))
17;true;true;Disj (Var (O), Conj (Var (O), Conj (Var (S (O)), Var (O))))
17;true;true;Disj (Var (O), Conj (Var (O), Conj (Var (O), Var (S (O)))))
15;true;_;Disj (Var (O), Conj (Var (O), Conj (Var (O), Var (O))))
15;false;false;Disj (Var (O), Conj (Neg (Var (S (O))), Neg (Var (O))))
14;true;false;Disj (Var (O), Conj (Neg (Var (O)), Var (S (O))))
14;false;true;Disj (Var (O), Conj (Neg (Var (O)), Var (S (O))))
15;false;false;Disj (Var (O), Conj (Neg (Var (O)), Neg (Var (S (O)))))
13;false;_;Disj (Var (O), Conj (Neg (Var (O)), Neg (Var (O))))
20;false;true;Disj (Var (O), Conj (Neg (Var (O)), Conj (Var (S (O)), Var (S (O)))))
21;false;true;Disj (Var (O), Conj (Conj (Var (S (O)), Var (S (O))), Var (S (O))))
15;true;_;Disj (Var (O), Conj (Conj (Var (O), Var (O)), Var (O)))
12;_;true;Disj (Neg (Var (S (O))), Var (S (O)))
10;true;true;Disj (Neg (Var (S (O))), Var (O))
10;true;false;Disj (Neg (Var (S (O))), Var (O))
10;false;false;Disj (Neg (Var (S (O))), Var (O))
11;false;true;Disj (Neg (Var (S (O))), Neg (Var (O)))
16;true;true;Disj (Neg (Var (S (O))), Conj (Var (S (O)), Var (O)))
16;true;true;Disj (Neg (Var (S (O))), Conj (Var (O), Var (S (O))))
14;true;true;Disj (Neg (Var (S (O))), Conj (Var (O), Var (O)))
10;true;true;Disj (Neg (Var (O)), Var (S (O)))
10;false;true;Disj (Neg (Var (O)), Var (S (O)))
10;false;false;Disj (Neg (Var (O)), Var (S (O)))
8;true;_;Disj (Neg (Var (O)), Var (O))
8;false;_;Disj (Neg (Var (O)), Var (O))
11;true;false;Disj (Neg (Var (O)), Neg (Var (S (O))))
11;false;true;Disj (Neg (Var (O)), Neg (Var (S (O))))
11;false;false;Disj (Neg (Var (O)), Neg (Var (S (O))))
9;false;_;Disj (Neg (Var (O)), Neg (Var (O)))
10;true;_;Disj (Neg (Var (O)), Neg (Neg (Var (O))))
14;true;false;Disj (Neg (Var (O)), Disj (Var (S (O)), Var (O)))
12;false;_;Disj (Neg (Var (O)), Disj (Var (O), Var (O)))
16;true;true;Disj (Neg (Var (O)), Conj (Var (S (O)), Var (S (O))))
16;false;true;Disj (Neg (Var (O)), Conj (Var (S (O)), Var (S (O))))
14;true;true;Disj (Neg (Var (O)), Conj (Var (S (O)), Var (O)))
14;true;true;Disj (Neg (Var (O)), Conj (Var (O), Var (S (O))))
12;true;_;Disj (Neg (Var (O)), Conj (Var (O), Var (O)))
12;false;_;Disj (Neg (Var (O)), Conj (Var (O), Var (O)))
16;true;_;Disj (Neg (Var (O)), Conj (Var (O), Conj (Var (O), Var (O))))
13;false;true;Disj (Disj (Var (O), Var (O)), Var (S (O)))
13;true;true;Disj (Conj (Var (O), Var (O)), Var (S (O)))
13;true;false;Disj (Conj (Var (O), Var (O)), Var (S (O)))
13;false;true;Disj (Conj (Var (O), Var (O)), Var (S (O)))
11;true;_;Disj (Conj (Var (O), Var (O)), Var (O))
12;true;_;Disj (Conj (Var (O), Var (O)), Neg (Var (O)))
12;false;_;Disj (Conj (Var (O), Var (O)), Neg (Var (O)))
15;true;_;Disj (Conj (Var (O), Var (O)), Conj (Var (O), Var (O)))
11;_;true;Conj (Var (S (O)), Var (S (O)))
9;true;true;Conj (Var (S (O)), Var (O))
10;false;true;Conj (Var (S (O)), Neg (Var (O)))
13;_;true;Conj (Var (S (O)), Neg (Neg (Var (S (O)))))
11;true;true;Conj (Var (S (O)), Neg (Neg (Var (O))))
12;false;true;Conj (Var (S (O)), Neg (Neg (Neg (Var (O)))))
17;true;true;Conj (Var (S (O)), Neg (Neg (Conj (Var (S (O)), Var (O)))))
17;true;true;Conj (Var (S (O)), Neg (Neg (Conj (Var (O), Var (S (O))))))
15;true;true;Conj (Var (S (O)), Neg (Neg (Conj (Var (O), Var (O)))))
14;false;true;Conj (Var (S (O)), Neg (Disj (Var (O), Var (O))))
16;false;true;Conj (Var (S (O)), Neg (Conj (Var (S (O)), Var (O))))
16;false;true;Conj (Var (S (O)), Neg (Conj (Var (O), Var (S (O)))))
14;false;true;Conj (Var (S (O)), Neg (Conj (Var (O), Var (O))))
17;_;true;Conj (Var (S (O)), Disj (Var (S (O)), Var (S (O))))
15;true;true;Conj (Var (S (O)), Disj (Var (S (O)), Var (O)))
15;false;true;Conj (Var (S (O)), Disj (Var (S (O)), Var (O)))
15;true;true;Conj (Var (S (O)), Disj (Var (O), Var (S (O))))
15;false;true;Conj (Var (S (O)), Disj (Var (O), Var (S (O))))
13;true;true;Conj (Var (S (O)), Disj (Var (O), Var (O)))
14;true;true;Conj (Var (S (O)), Disj (Var (O), Neg (Var (O))))
14;false;true;Conj (Var (S (O)), Disj (Var (O), Neg (Var (O))))
21;false;true;Conj (Var (S (O)), Disj (Var (O), Conj (Var (S (O)), Var (S (O)))))
17;true;true;Conj (Var (S (O)), Disj (Var (O), Conj (Var (O), Var (O))))
16;true;true;Conj (Var (S (O)), Disj (Neg (Var (S (O))), Var (O)))
16;true;true;Conj (Var (S (O)), Disj (Neg (Var (O)), Var (S (O))))
14;true;true;Conj (Var (S (O)), Disj (Neg (Var (O)), Var (O)))
18;true;true;Conj (Var (S (O)), Disj (Neg (Var (O)), Conj (Var (O), Var (O))))
17;_;true;Conj (Var (S (O)), Conj (Var (S (O)), Var (S (O))))
15;true;true;Conj (Var (S (O)), Conj (Var (S (O)), Var (O)))
16;false;true;Conj (Var (S (O)), Conj (Var (S (O)), Neg (Var (O))))
17;true;true;Conj (Var (S (O)), Conj (Var (S (O)), Neg (Neg (Var (O)))))
23;_;true;Conj (Var (S (O)), Conj (Var (S (O)), Conj (Var (S (O)), Var (S (O)))))
21;true;true;Conj (Var (S (O)), Conj (Var (S (O)), Conj (Var (S (O)), Var (O))))
21;true;true;Conj (Var (S (O)), Conj (Var (S (O)), Conj (Var (O), Var (S (O)))))
19;true;true;Conj (Var (S (O)), Conj (Var (S (O)), Conj (Var (O), Var (O))))
23;true;true;Conj (Var (S (O)), Conj (Var (S (O)), Conj (Var (O), Conj (Var (O), Var (O)))))
15;true;true;Conj (Var (S (O)), Conj (Var (O), Var (S (O))))
13;true;true;Conj (Var (S (O)), Conj (Var (O), Var (O)))
17;true;true;Conj (Var (S (O)), Conj (Var (O), Neg (Neg (Var (S (O))))))
15;true;true;Conj (Var (S (O)), Conj (Var (O), Neg (Neg (Var (O)))))
17;true;true;Conj (Var (S (O)), Conj (Var (O), Disj (Var (O), Var (O))))
18;true;true;Conj (Var (S (O)), Conj (Var (O), Disj (Neg (Var (O)), Var (O))))
21;true;true;Conj (Var (S (O)), Conj (Var (O), Conj (Var (S (O)), Var (S (O)))))
19;true;true;Conj (Var (S (O)), Conj (Var (O), Conj (Var (S (O)), Var (O))))
23;true;true;Conj (Var (S (O)), Conj (Var (O), Conj (Var (S (O)), Conj (Var (O), Var (O)))))
19;true;true;Conj (Var (S (O)), Conj (Var (O), Conj (Var (O), Var (S (O)))))
17;true;true;Conj (Var (S (O)), Conj (Var (O), Conj (Var (O), Var (O))))
23;true;true;Conj (Var (S (O)), Conj (Var (O), Conj (Var (O), Conj (Var (S (O)), Var (O)))))
23;true;true;Conj (Var (S (O)), Conj (Var (O), Conj (Var (O), Conj (Var (O), Var (S (O))))))
21;true;true;Conj (Var (S (O)), Conj (Var (O), Conj (Var (O), Conj (Var (O), Var (O)))))
21;true;true;Conj (Var (S (O)), Conj (Var (O), Conj (Conj (Var (O), Var (O)), Var (O))))
16;false;true;Conj (Var (S (O)), Conj (Neg (Var (O)), Var (S (O))))
15;false;true;Conj (Var (S (O)), Conj (Neg (Var (O)), Neg (Var (O))))
22;false;true;Conj (Var (S (O)), Conj (Neg (Var (O)), Conj (Var (S (O)), Var (S (O)))))
19;true;true;Conj (Var (S (O)), Conj (Conj (Var (O), Var (S (O))), Var (O)))
19;true;true;Conj (Var (S (O)), Conj (Conj (Var (O), Var (O)), Var (S (O))))
17;true;true;Conj (Var (S (O)), Conj (Conj (Var (O), Var (O)), Var (O)))
21;true;true;Conj (Var (S (O)), Conj (Conj (Var (O), Var (O)), Conj (Var (O), Var (O))))
9;true;true;Conj (Var (O), Var (S (O)))
7;true;_;Conj (Var (O), Var (O))
10;true;false;Conj (Var (O), Neg (Var (S (O))))
11;true;true;Conj (Var (O), Neg (Neg (Var (S (O)))))
9;true;_;Conj (Var (O), Neg (Neg (Var (O))))
12;true;false;Conj (Var (O), Neg (Neg (Neg (Var (S (O))))))
11;true;_;Conj (Var (O), Neg (Neg (Neg (Neg (Var (O))))))
15;true;false;Conj (Var (O), Neg (Neg (Disj (Var (S (O)), Var (O)))))
17;true;true;Conj (Var (O), Neg (Neg (Conj (Var (S (O)), Var (S (O))))))
15;true;true;Conj (Var (O), Neg (Neg (Conj (Var (S (O)), Var (O)))))
15;true;true;Conj (Var (O), Neg (Neg (Conj (Var (O), Var (S (O))))))
13;true;_;Conj (Var (O), Neg (Neg (Conj (Var (O), Var (O)))))
17;true;_;Conj (Var (O), Neg (Neg (Conj (Var (O), Conj (Var (O), Var (O))))))
16;true;false;Conj (Var (O), Neg (Disj (Var (S (O)), Var (S (O)))))
15;true;false;Conj (Var (O), Neg (Disj (Var (S (O)), Neg (Var (O)))))
15;true;false;Conj (Var (O), Neg (Disj (Neg (Var (O)), Var (S (O)))))
14;true;_;Conj (Var (O), Neg (Disj (Neg (Var (O)), Neg (Var (O)))))
16;true;false;Conj (Var (O), Neg (Conj (Var (S (O)), Var (S (O)))))
14;true;false;Conj (Var (O), Neg (Conj (Var (S (O)), Var (O))))
15;true;false;Conj (Var (O), Neg (Conj (Var (S (O)), Neg (Var (O)))))
18;true;false;Conj (Var (O), Neg (Conj (Var (S (O)), Conj (Var (O), Var (O)))))
14;true;false;Conj (Var (O), Neg (Conj (Var (O), Var (S (O)))))
13;true;_;Conj (Var (O), Neg (Conj (Var (O), Neg (Var (O)))))
15;true;false;Conj (Var (O), Neg (Conj (Neg (Var (O)), Var (S (O)))))
13;true;_;Conj (Var (O), Neg (Conj (Neg (Var (O)), Var (O))))
14;true;_;Conj (Var (O), Neg (Conj (Neg (Var (O)), Neg (Var (O)))))
15;true;true;Conj (Var (O), Disj (Var (S (O)), Var (S (O))))
13;true;true;Conj (Var (O), Disj (Var (S (O)), Var (O)))
13;true;false;Conj (Var (O), Disj (Var (S (O)), Var (O)))
16;true;false;Conj (Var (O), Disj (Var (S (O)), Neg (Var (S (O)))))
14;true;true;Conj (Var (O), Disj (Var (S (O)), Neg (Var (O))))
15;true;false;Conj (Var (O), Disj (Var (S (O)), Neg (Neg (Var (O)))))
19;true;false;Conj (Var (O), Disj (Var (S (O)), Disj (Var (S (O)), Var (O))))
17;true;true;Conj (Var (O), Disj (Var (S (O)), Conj (Var (O), Var (O))))
17;true;false;Conj (Var (O), Disj (Var (S (O)), Conj (Var (O), Var (O))))
21;true;false;Conj (Var (O), Disj (Var (S (O)), Conj (Var (O), Conj (Var (O), Var (O)))))
21;true;false;Conj (Var (O), Disj (Var (S (O)), Conj (Conj (Var (O), Var (O)), Var (O))))
13;true;true;Conj (Var (O), Disj (Var (O), Var (S (O))))
13;true;false;Conj (Var (O), Disj (Var (O), Var (S (O))))
11;true;_;Conj (Var (O), Disj (Var (O), Var (O)))
14;true;true;Conj (Var (O), Disj (Var (O), Neg (Var (S (O)))))
14;true;false;Conj (Var (O), Disj (Var (O), Neg (Var (S (O)))))
12;true;_;Conj (Var (O), Disj (Var (O), Neg (Var (O))))
17;true;true;Conj (Var (O), Disj (Var (O), Conj (Var (S (O)), Var (O))))
17;true;true;Conj (Var (O), Disj (Var (O), Conj (Var (O), Var (S (O)))))
15;true;_;Conj (Var (O), Disj (Var (O), Conj (Var (O), Var (O))))
16;true;true;Conj (Var (O), Disj (Neg (Var (S (O))), Var (S (O))))
14;true;true;Conj (Var (O), Disj (Neg (Var (S (O))), Var (O)))
14;true;true;Conj (Var (O), Disj (Neg (Var (O)), Var (S (O))))
12;true;_;Conj (Var (O), Disj (Neg (Var (O)), Var (O)))
15;true;false;Conj (Var (O), Disj (Neg (Var (O)), Neg (Var (S (O)))))
18;true;true;Conj (Var (O), Disj (Neg (Var (O)), Conj (Var (S (O)), Var (O))))
18;true;true;Conj (Var (O), Disj (Neg (Var (O)), Conj (Var (O), Var (S (O)))))
16;true;_;Conj (Var (O), Disj (Neg (Var (O)), Conj (Var (O), Var (O))))
