unifs;var0;var1;formula
29;false;true;Neg (Conj (Var (O), Neg (Neg (Var (S (O))))))
29;false;false;Neg (Conj (Var (O), Neg (Neg (Var (S (O))))))
27;false;_;Neg (Conj (Var (O), Neg (Neg (Var (O)))))
36;false;false;Neg (Conj (Var (O), Neg (Conj (Var (S (O)), Var (O)))))
36;true;true;Neg (Conj (Var (O), Neg (Conj (Var (O), Var (S (O))))))
36;false;true;Neg (Conj (Var (O), Neg (Conj (Var (O), Var (S (O))))))
36;false;false;Neg (Conj (Var (O), Neg (Conj (Var (O), Var (S (O))))))
34;true;_;Neg (Conj (Var (O), Neg (Conj (Var (O), Var (O)))))
34;false;_;Neg (Conj (Var (O), Neg (Conj (Var (O), Var (O)))))
37;true;false;Neg (Conj (Var (O), Disj (Var (S (O)), Var (S (O)))))
37;false;true;Neg (Conj (Var (O), Disj (Var (S (O)), Var (S (O)))))
37;false;false;Neg (Conj (Var (O), Disj (Var (S (O)), Var (S (O)))))
35;false;true;Neg (Conj (Var (O), Disj (Var (S (O)), Var (O))))
35;false;false;Neg (Conj (Var (O), Disj (Var (S (O)), Var (O))))
35;false;true;Neg (Conj (Var (O), Disj (Var (O), Var (S (O)))))
35;false;false;Neg (Conj (Var (O), Disj (Var (O), Var (S (O)))))
33;false;_;Neg (Conj (Var (O), Disj (Var (O), Var (O))))
37;false;_;Neg (Conj (Var (O), Disj (Var (O), Neg (Var (O)))))
34;true;false;Neg (Conj (Var (O), Conj (Var (S (O)), Var (S (O)))))
34;false;true;Neg (Conj (Var (O), Conj (Var (S (O)), Var (S (O)))))
34;false;false;Neg (Conj (Var (O), Conj (Var (S (O)), Var (S (O)))))
32;true;false;Neg (Conj (Var (O), Conj (Var (S (O)), Var (O))))
32;false;true;Neg (Conj (Var (O), Conj (Var (S (O)), Var (O))))
32;false;false;Neg (Conj (Var (O), Conj (Var (S (O)), Var (O))))
36;true;true;Neg (Conj (Var (O), Conj (Var (S (O)), Neg (Var (O)))))
36;true;false;Neg (Conj (Var (O), Conj (Var (S (O)), Neg (Var (O)))))
36;false;true;Neg (Conj (Var (O), Conj (Var (S (O)), Neg (Var (O)))))
36;false;false;Neg (Conj (Var (O), Conj (Var (S (O)), Neg (Var (O)))))
32;true;false;Neg (Conj (Var (O), Conj (Var (O), Var (S (O)))))
32;false;true;Neg (Conj (Var (O), Conj (Var (O), Var (S (O)))))
32;false;false;Neg (Conj (Var (O), Conj (Var (O), Var (S (O)))))
30;false;_;Neg (Conj (Var (O), Conj (Var (O), Var (O))))
36;true;true;Neg (Conj (Var (O), Conj (Var (O), Neg (Var (S (O))))))
36;false;true;Neg (Conj (Var (O), Conj (Var (O), Neg (Var (S (O))))))
36;false;false;Neg (Conj (Var (O), Conj (Var (O), Neg (Var (S (O))))))
34;true;_;Neg (Conj (Var (O), Conj (Var (O), Neg (Var (O)))))
34;false;_;Neg (Conj (Var (O), Conj (Var (O), Neg (Var (O)))))
43;true;false;Neg (Conj (Var (O), Conj (Var (O), Conj (Var (O), Var (S (O))))))
43;false;true;Neg (Conj (Var (O), Conj (Var (O), Conj (Var (O), Var (S (O))))))
43;false;false;Neg (Conj (Var (O), Conj (Var (O), Conj (Var (O), Var (S (O))))))
41;false;_;Neg (Conj (Var (O), Conj (Var (O), Conj (Var (O), Var (O)))))
36;false;true;Neg (Conj (Var (O), Conj (Neg (Var (O)), Var (S (O)))))
36;false;false;Neg (Conj (Var (O), Conj (Neg (Var (O)), Var (S (O)))))
34;false;_;Neg (Conj (Var (O), Conj (Neg (Var (O)), Var (O))))
25;true;true;Neg (Conj (Neg (Var (O)), Var (S (O))))
25;true;false;Neg (Conj (Neg (Var (O)), Var (S (O))))
25;false;false;Neg (Conj (Neg (Var (O)), Var (S (O))))
23;true;_;Neg (Conj (Neg (Var (O)), Var (O)))
23;false;_;Neg (Conj (Neg (Var (O)), Var (O)))
29;true;false;Neg (Conj (Neg (Var (O)), Neg (Var (S (O)))))
29;false;true;Neg (Conj (Neg (Var (O)), Neg (Var (S (O)))))
27;true;_;Neg (Conj (Neg (Var (O)), Neg (Var (O))))
37;false;_;Neg (Conj (Neg (Var (O)), Disj (Var (O), Var (O))))
36;false;true;Neg (Conj (Neg (Var (O)), Conj (Var (S (O)), Var (O))))
36;false;false;Neg (Conj (Neg (Var (O)), Conj (Var (S (O)), Var (O))))
36;false;true;Neg (Conj (Neg (Var (O)), Conj (Var (O), Var (S (O)))))
36;false;false;Neg (Conj (Neg (Var (O)), Conj (Var (O), Var (S (O)))))
34;true;_;Neg (Conj (Neg (Var (O)), Conj (Var (O), Var (O))))
34;false;_;Neg (Conj (Neg (Var (O)), Conj (Var (O), Var (O))))
32;false;true;Neg (Conj (Conj (Var (O), Var (O)), Var (S (O))))
32;false;false;Neg (Conj (Conj (Var (O), Var (O)), Var (S (O))))
30;false;_;Neg (Conj (Conj (Var (O), Var (O)), Var (O)))
22;_;true;Disj (Var (S (O)), Var (S (O)))
20;true;true;Disj (Var (S (O)), Var (O))
20;true;false;Disj (Var (S (O)), Var (O))
20;false;true;Disj (Var (S (O)), Var (O))
26;_;true;Disj (Var (S (O)), Neg (Var (S (O))))
26;_;false;Disj (Var (S (O)), Neg (Var (S (O))))
24;true;true;Disj (Var (S (O)), Neg (Var (O)))
24;false;true;Disj (Var (S (O)), Neg (Var (O)))
24;false;false;Disj (Var (S (O)), Neg (Var (O)))
30;_;true;Disj (Var (S (O)), Neg (Neg (Var (S (O)))))
28;true;true;Disj (Var (S (O)), Neg (Neg (Var (O))))
28;true;false;Disj (Var (S (O)), Neg (Neg (Var (O))))
28;false;true;Disj (Var (S (O)), Neg (Neg (Var (O))))
37;false;false;Disj (Var (S (O)), Neg (Conj (Var (S (O)), Var (O))))
37;true;true;Disj (Var (S (O)), Neg (Conj (Var (O), Var (S (O)))))
37;true;false;Disj (Var (S (O)), Neg (Conj (Var (O), Var (S (O)))))
37;false;true;Disj (Var (S (O)), Neg (Conj (Var (O), Var (S (O)))))
37;false;false;Disj (Var (S (O)), Neg (Conj (Var (O), Var (S (O)))))
35;true;true;Disj (Var (S (O)), Neg (Conj (Var (O), Var (O))))
35;false;true;Disj (Var (S (O)), Neg (Conj (Var (O), Var (O))))
35;false;false;Disj (Var (S (O)), Neg (Conj (Var (O), Var (O))))
38;_;true;Disj (Var (S (O)), Disj (Var (S (O)), Var (S (O))))
36;true;true;Disj (Var (S (O)), Disj (Var (S (O)), Var (O)))
36;true;false;Disj (Var (S (O)), Disj (Var (S (O)), Var (O)))
36;false;true;Disj (Var (S (O)), Disj (Var (S (O)), Var (O)))
36;true;true;Disj (Var (S (O)), Disj (Var (O), Var (S (O))))
36;true;false;Disj (Var (S (O)), Disj (Var (O), Var (S (O))))
36;false;true;Disj (Var (S (O)), Disj (Var (O), Var (S (O))))
34;true;true;Disj (Var (S (O)), Disj (Var (O), Var (O)))
34;true;false;Disj (Var (S (O)), Disj (Var (O), Var (O)))
34;false;true;Disj (Var (S (O)), Disj (Var (O), Var (O)))
38;true;true;Disj (Var (S (O)), Disj (Var (O), Neg (Var (O))))
38;true;false;Disj (Var (S (O)), Disj (Var (O), Neg (Var (O))))
38;false;true;Disj (Var (S (O)), Disj (Var (O), Neg (Var (O))))
38;false;false;Disj (Var (S (O)), Disj (Var (O), Neg (Var (O))))
35;_;true;Disj (Var (S (O)), Conj (Var (S (O)), Var (S (O))))
33;true;true;Disj (Var (S (O)), Conj (Var (S (O)), Var (O)))
33;false;true;Disj (Var (S (O)), Conj (Var (S (O)), Var (O)))
37;true;true;Disj (Var (S (O)), Conj (Var (S (O)), Neg (Var (O))))
37;false;true;Disj (Var (S (O)), Conj (Var (S (O)), Neg (Var (O))))
33;true;true;Disj (Var (S (O)), Conj (Var (O), Var (S (O))))
33;false;true;Disj (Var (S (O)), Conj (Var (O), Var (S (O))))
31;true;true;Disj (Var (S (O)), Conj (Var (O), Var (O)))
31;true;false;Disj (Var (S (O)), Conj (Var (O), Var (O)))
31;false;true;Disj (Var (S (O)), Conj (Var (O), Var (O)))
37;true;true;Disj (Var (S (O)), Conj (Var (O), Neg (Var (S (O)))))
37;true;false;Disj (Var (S (O)), Conj (Var (O), Neg (Var (S (O)))))
37;false;true;Disj (Var (S (O)), Conj (Var (O), Neg (Var (S (O)))))
35;true;true;Disj (Var (S (O)), Conj (Var (O), Neg (Var (O))))
35;false;true;Disj (Var (S (O)), Conj (Var (O), Neg (Var (O))))
44;true;true;Disj (Var (S (O)), Conj (Var (O), Conj (Var (O), Var (S (O)))))
44;false;true;Disj (Var (S (O)), Conj (Var (O), Conj (Var (O), Var (S (O)))))
42;true;true;Disj (Var (S (O)), Conj (Var (O), Conj (Var (O), Var (O))))
42;true;false;Disj (Var (S (O)), Conj (Var (O), Conj (Var (O), Var (O))))
42;false;true;Disj (Var (S (O)), Conj (Var (O), Conj (Var (O), Var (O))))
37;false;true;Disj (Var (S (O)), Conj (Neg (Var (O)), Var (S (O))))
35;false;true;Disj (Var (S (O)), Conj (Neg (Var (O)), Var (O)))
20;true;true;Disj (Var (O), Var (S (O)))
20;true;false;Disj (Var (O), Var (S (O)))
20;false;true;Disj (Var (O), Var (S (O)))
18;true;_;Disj (Var (O), Var (O))
24;true;true;Disj (Var (O), Neg (Var (S (O))))
24;true;false;Disj (Var (O), Neg (Var (S (O))))
24;false;false;Disj (Var (O), Neg (Var (S (O))))
22;true;_;Disj (Var (O), Neg (Var (O)))
22;false;_;Disj (Var (O), Neg (Var (O)))
28;true;true;Disj (Var (O), Neg (Neg (Var (S (O)))))
28;true;false;Disj (Var (O), Neg (Neg (Var (S (O)))))
28;false;true;Disj (Var (O), Neg (Neg (Var (S (O)))))
26;true;_;Disj (Var (O), Neg (Neg (Var (O))))
30;true;_;Disj (Var (O), Neg (Neg (Neg (Var (O)))))
30;false;_;Disj (Var (O), Neg (Neg (Neg (Var (O)))))
37;true;_;Disj (Var (O), Neg (Neg (Conj (Var (O), Var (O)))))
38;true;true;Disj (Var (O), Neg (Disj (Var (O), Var (S (O)))))
38;true;false;Disj (Var (O), Neg (Disj (Var (O), Var (S (O)))))
38;false;false;Disj (Var (O), Neg (Disj (Var (O), Var (S (O)))))
36;true;_;Disj (Var (O), Neg (Disj (Var (O), Var (O))))
36;false;_;Disj (Var (O), Neg (Disj (Var (O), Var (O))))
37;true;true;Disj (Var (O), Neg (Conj (Var (S (O)), Var (S (O)))))
37;true;false;Disj (Var (O), Neg (Conj (Var (S (O)), Var (S (O)))))
37;false;false;Disj (Var (O), Neg (Conj (Var (S (O)), Var (S (O)))))
35;true;true;Disj (Var (O), Neg (Conj (Var (S (O)), Var (O))))
35;true;false;Disj (Var (O), Neg (Conj (Var (S (O)), Var (O))))
35;false;true;Disj (Var (O), Neg (Conj (Var (S (O)), Var (O))))
35;false;false;Disj (Var (O), Neg (Conj (Var (S (O)), Var (O))))
35;true;true;Disj (Var (O), Neg (Conj (Var (O), Var (S (O)))))
35;true;false;Disj (Var (O), Neg (Conj (Var (O), Var (S (O)))))
35;false;true;Disj (Var (O), Neg (Conj (Var (O), Var (S (O)))))
35;false;false;Disj (Var (O), Neg (Conj (Var (O), Var (S (O)))))
33;true;_;Disj (Var (O), Neg (Conj (Var (O), Var (O))))
33;false;_;Disj (Var (O), Neg (Conj (Var (O), Var (O))))
37;true;_;Disj (Var (O), Neg (Conj (Var (O), Neg (Var (O)))))
37;false;_;Disj (Var (O), Neg (Conj (Var (O), Neg (Var (O)))))
36;true;true;Disj (Var (O), Disj (Var (S (O)), Var (S (O))))
36;true;false;Disj (Var (O), Disj (Var (S (O)), Var (S (O))))
36;false;true;Disj (Var (O), Disj (Var (S (O)), Var (S (O))))
34;true;true;Disj (Var (O), Disj (Var (S (O)), Var (O)))
34;true;false;Disj (Var (O), Disj (Var (S (O)), Var (O)))
34;false;true;Disj (Var (O), Disj (Var (S (O)), Var (O)))
38;true;true;Disj (Var (O), Disj (Var (S (O)), Neg (Var (O))))
38;true;false;Disj (Var (O), Disj (Var (S (O)), Neg (Var (O))))
38;false;true;Disj (Var (O), Disj (Var (S (O)), Neg (Var (O))))
38;false;false;Disj (Var (O), Disj (Var (S (O)), Neg (Var (O))))
34;true;true;Disj (Var (O), Disj (Var (O), Var (S (O))))
34;true;false;Disj (Var (O), Disj (Var (O), Var (S (O))))
34;false;true;Disj (Var (O), Disj (Var (O), Var (S (O))))
32;true;_;Disj (Var (O), Disj (Var (O), Var (O)))
38;true;true;Disj (Var (O), Disj (Var (O), Neg (Var (S (O)))))
38;true;false;Disj (Var (O), Disj (Var (O), Neg (Var (S (O)))))
38;false;false;Disj (Var (O), Disj (Var (O), Neg (Var (S (O)))))
36;true;_;Disj (Var (O), Disj (Var (O), Neg (Var (O))))
36;false;_;Disj (Var (O), Disj (Var (O), Neg (Var (O))))
45;true;true;Disj (Var (O), Disj (Var (O), Conj (Var (O), Var (S (O)))))
45;true;false;Disj (Var (O), Disj (Var (O), Conj (Var (O), Var (S (O)))))
43;true;_;Disj (Var (O), Disj (Var (O), Conj (Var (O), Var (O))))
38;false;true;Disj (Var (O), Disj (Neg (Var (O)), Var (S (O))))
38;false;false;Disj (Var (O), Disj (Neg (Var (O)), Var (S (O))))
36;false;_;Disj (Var (O), Disj (Neg (Var (O)), Var (O)))
33;true;true;Disj (Var (O), Conj (Var (S (O)), Var (S (O))))
33;true;false;Disj (Var (O), Conj (Var (S (O)), Var (S (O))))
33;false;true;Disj (Var (O), Conj (Var (S (O)), Var (S (O))))
31;true;true;Disj (Var (O), Conj (Var (S (O)), Var (O)))
31;true;false;Disj (Var (O), Conj (Var (S (O)), Var (O)))
37;true;true;Disj (Var (O), Conj (Var (S (O)), Neg (Var (S (O)))))
37;true;false;Disj (Var (O), Conj (Var (S (O)), Neg (Var (S (O)))))
35;true;true;Disj (Var (O), Conj (Var (S (O)), Neg (Var (O))))
35;true;false;Disj (Var (O), Conj (Var (S (O)), Neg (Var (O))))
35;false;true;Disj (Var (O), Conj (Var (S (O)), Neg (Var (O))))
44;true;true;Disj (Var (O), Conj (Var (S (O)), Conj (Var (O), Var (S (O)))))
44;true;false;Disj (Var (O), Conj (Var (S (O)), Conj (Var (O), Var (S (O)))))
42;true;true;Disj (Var (O), Conj (Var (S (O)), Conj (Var (O), Var (O))))
42;true;false;Disj (Var (O), Conj (Var (S (O)), Conj (Var (O), Var (O))))
31;true;true;Disj (Var (O), Conj (Var (O), Var (S (O))))
31;true;false;Disj (Var (O), Conj (Var (O), Var (S (O))))
29;true;_;Disj (Var (O), Conj (Var (O), Var (O)))
35;true;true;Disj (Var (O), Conj (Var (O), Neg (Var (S (O)))))
35;true;false;Disj (Var (O), Conj (Var (O), Neg (Var (S (O)))))
33;true;_;Disj (Var (O), Conj (Var (O), Neg (Var (O))))
37;true;_;Disj (Var (O), Conj (Var (O), Neg (Neg (Var (O)))))
45;true;false;Disj (Var (O), Conj (Var (O), Disj (Var (O), Var (S (O)))))
43;true;_;Disj (Var (O), Conj (Var (O), Disj (Var (O), Var (O))))
44;true;true;Disj (Var (O), Conj (Var (O), Conj (Var (S (O)), Var (S (O)))))
44;true;false;Disj (Var (O), Conj (Var (O), Conj (Var (S (O)), Var (S (O)))))
42;true;true;Disj (Var (O), Conj (Var (O), Conj (Var (S (O)), Var (O))))
42;true;false;Disj (Var (O), Conj (Var (O), Conj (Var (S (O)), Var (O))))
42;true;true;Disj (Var (O), Conj (Var (O), Conj (Var (O), Var (S (O)))))
42;true;false;Disj (Var (O), Conj (Var (O), Conj (Var (O), Var (S (O)))))
40;true;_;Disj (Var (O), Conj (Var (O), Conj (Var (O), Var (O))))
44;true;_;Disj (Var (O), Conj (Var (O), Conj (Var (O), Neg (Var (O)))))
35;true;true;Disj (Var (O), Conj (Neg (Var (O)), Var (S (O))))
35;true;false;Disj (Var (O), Conj (Neg (Var (O)), Var (S (O))))
35;false;true;Disj (Var (O), Conj (Neg (Var (O)), Var (S (O))))
33;true;_;Disj (Var (O), Conj (Neg (Var (O)), Var (O)))
37;false;_;Disj (Var (O), Conj (Neg (Var (O)), Neg (Var (O))))
24;true;false;Disj (Neg (Var (S (O))), Var (O))
24;false;false;Disj (Neg (Var (S (O))), Var (O))
24;true;true;Disj (Neg (Var (O)), Var (S (O)))
24;false;true;Disj (Neg (Var (O)), Var (S (O)))
24;false;false;Disj (Neg (Var (O)), Var (S (O)))
22;true;_;Disj (Neg (Var (O)), Var (O))
22;false;_;Disj (Neg (Var (O)), Var (O))
28;true;false;Disj (Neg (Var (O)), Neg (Var (S (O))))
28;false;true;Disj (Neg (Var (O)), Neg (Var (S (O))))
28;false;false;Disj (Neg (Var (O)), Neg (Var (S (O))))
26;false;_;Disj (Neg (Var (O)), Neg (Var (O)))
32;false;true;Disj (Neg (Var (O)), Neg (Neg (Var (S (O)))))
32;false;false;Disj (Neg (Var (O)), Neg (Neg (Var (S (O)))))
30;false;_;Disj (Neg (Var (O)), Neg (Neg (Var (O))))
37;false;_;Disj (Neg (Var (O)), Neg (Conj (Var (O), Var (O))))
38;false;true;Disj (Neg (Var (O)), Disj (Var (S (O)), Var (O)))
38;false;false;Disj (Neg (Var (O)), Disj (Var (S (O)), Var (O)))
38;false;true;Disj (Neg (Var (O)), Disj (Var (O), Var (S (O))))
38;false;false;Disj (Neg (Var (O)), Disj (Var (O), Var (S (O))))
36;true;_;Disj (Neg (Var (O)), Disj (Var (O), Var (O)))
36;false;_;Disj (Neg (Var (O)), Disj (Var (O), Var (O)))
37;false;true;Disj (Neg (Var (O)), Conj (Var (S (O)), Var (S (O))))
37;false;false;Disj (Neg (Var (O)), Conj (Var (S (O)), Var (S (O))))
35;true;true;Disj (Neg (Var (O)), Conj (Var (S (O)), Var (O)))
35;false;true;Disj (Neg (Var (O)), Conj (Var (S (O)), Var (O)))
35;false;false;Disj (Neg (Var (O)), Conj (Var (S (O)), Var (O)))
35;true;true;Disj (Neg (Var (O)), Conj (Var (O), Var (S (O))))
35;false;true;Disj (Neg (Var (O)), Conj (Var (O), Var (S (O))))
35;false;false;Disj (Neg (Var (O)), Conj (Var (O), Var (S (O))))
33;true;_;Disj (Neg (Var (O)), Conj (Var (O), Var (O)))
33;false;_;Disj (Neg (Var (O)), Conj (Var (O), Var (O)))
37;false;_;Disj (Neg (Var (O)), Conj (Var (O), Neg (Var (O))))
44;false;_;Disj (Neg (Var (O)), Conj (Var (O), Conj (Var (O), Var (O))))
31;true;true;Disj (Conj (Var (O), Var (O)), Var (S (O)))
31;true;false;Disj (Conj (Var (O), Var (O)), Var (S (O)))
31;false;true;Disj (Conj (Var (O), Var (O)), Var (S (O)))
29;true;_;Disj (Conj (Var (O), Var (O)), Var (O))
35;false;false;Disj (Conj (Var (O), Var (O)), Neg (Var (S (O))))
33;false;_;Disj (Conj (Var (O), Var (O)), Neg (Var (O)))
19;_;true;Conj (Var (S (O)), Var (S (O)))
17;true;true;Conj (Var (S (O)), Var (O))
21;false;true;Conj (Var (S (O)), Neg (Var (O)))
27;_;true;Conj (Var (S (O)), Neg (Neg (Var (S (O)))))
25;true;true;Conj (Var (S (O)), Neg (Neg (Var (O))))
29;false;true;Conj (Var (S (O)), Neg (Neg (Neg (Var (O)))))
36;true;true;Conj (Var (S (O)), Neg (Neg (Conj (Var (O), Var (O)))))
35;false;true;Conj (Var (S (O)), Neg (Disj (Var (O), Var (O))))
34;false;true;Conj (Var (S (O)), Neg (Conj (Var (S (O)), Var (O))))
34;false;true;Conj (Var (S (O)), Neg (Conj (Var (O), Var (S (O)))))
32;false;true;Conj (Var (S (O)), Neg (Conj (Var (O), Var (O))))
36;true;true;Conj (Var (S (O)), Neg (Conj (Var (O), Neg (Var (O)))))
36;false;true;Conj (Var (S (O)), Neg (Conj (Var (O), Neg (Var (O)))))
35;_;true;Conj (Var (S (O)), Disj (Var (S (O)), Var (S (O))))
33;true;true;Conj (Var (S (O)), Disj (Var (S (O)), Var (O)))
33;false;true;Conj (Var (S (O)), Disj (Var (S (O)), Var (O)))
37;true;true;Conj (Var (S (O)), Disj (Var (S (O)), Neg (Var (O))))
37;false;true;Conj (Var (S (O)), Disj (Var (S (O)), Neg (Var (O))))
33;true;true;Conj (Var (S (O)), Disj (Var (O), Var (S (O))))
33;false;true;Conj (Var (S (O)), Disj (Var (O), Var (S (O))))
31;true;true;Conj (Var (S (O)), Disj (Var (O), Var (O)))
37;true;true;Conj (Var (S (O)), Disj (Var (O), Neg (Var (S (O)))))
35;true;true;Conj (Var (S (O)), Disj (Var (O), Neg (Var (O))))
35;false;true;Conj (Var (S (O)), Disj (Var (O), Neg (Var (O))))
44;true;true;Conj (Var (S (O)), Disj (Var (O), Conj (Var (O), Var (S (O)))))
