unifs;var0;var1;formula
37;true;false;Neg (Conj (Var (S (O)), Neg (Var (O))))
37;false;false;Neg (Conj (Var (S (O)), Neg (Var (O))))
43;false;true;Neg (Conj (Var (S (O)), Neg (Neg (Var (O)))))
43;false;false;Neg (Conj (Var (S (O)), Neg (Neg (Var (O)))))
49;true;false;Neg (Conj (Var (S (O)), Disj (Var (O), Var (O))))
50;false;true;Neg (Conj (Var (S (O)), Disj (Var (O), Var (O))))
50;false;false;Neg (Conj (Var (S (O)), Disj (Var (O), Var (O))))
54;_;false;Neg (Conj (Var (S (O)), Conj (Var (S (O)), Var (S (O)))))
50;true;false;Neg (Conj (Var (S (O)), Conj (Var (S (O)), Var (O))))
50;false;true;Neg (Conj (Var (S (O)), Conj (Var (S (O)), Var (O))))
50;false;false;Neg (Conj (Var (S (O)), Conj (Var (S (O)), Var (O))))
50;true;false;Neg (Conj (Var (S (O)), Conj (Var (O), Var (S (O)))))
50;false;true;Neg (Conj (Var (S (O)), Conj (Var (O), Var (S (O)))))
50;false;false;Neg (Conj (Var (S (O)), Conj (Var (O), Var (S (O)))))
46;true;false;Neg (Conj (Var (S (O)), Conj (Var (O), Var (O))))
46;false;true;Neg (Conj (Var (S (O)), Conj (Var (O), Var (O))))
46;false;false;Neg (Conj (Var (S (O)), Conj (Var (O), Var (O))))
31;true;false;Neg (Conj (Var (O), Var (S (O))))
31;false;true;Neg (Conj (Var (O), Var (S (O))))
31;false;false;Neg (Conj (Var (O), Var (S (O))))
27;false;_;Neg (Conj (Var (O), Var (O)))
37;true;true;Neg (Conj (Var (O), Neg (Var (S (O)))))
37;false;true;Neg (Conj (Var (O), Neg (Var (S (O)))))
37;false;false;Neg (Conj (Var (O), Neg (Var (S (O)))))
33;true;_;Neg (Conj (Var (O), Neg (Var (O))))
33;false;_;Neg (Conj (Var (O), Neg (Var (O))))
39;false;_;Neg (Conj (Var (O), Neg (Neg (Var (O)))))
46;false;_;Neg (Conj (Var (O), Disj (Var (O), Var (O))))
50;true;false;Neg (Conj (Var (O), Conj (Var (S (O)), Var (S (O)))))
50;false;true;Neg (Conj (Var (O), Conj (Var (S (O)), Var (S (O)))))
50;false;false;Neg (Conj (Var (O), Conj (Var (S (O)), Var (S (O)))))
46;true;false;Neg (Conj (Var (O), Conj (Var (S (O)), Var (O))))
46;false;true;Neg (Conj (Var (O), Conj (Var (S (O)), Var (O))))
46;false;false;Neg (Conj (Var (O), Conj (Var (S (O)), Var (O))))
46;true;false;Neg (Conj (Var (O), Conj (Var (O), Var (S (O)))))
46;false;true;Neg (Conj (Var (O), Conj (Var (O), Var (S (O)))))
46;false;false;Neg (Conj (Var (O), Conj (Var (O), Var (S (O)))))
42;false;_;Neg (Conj (Var (O), Conj (Var (O), Var (O))))
39;_;true;Neg (Conj (Neg (Var (S (O))), Var (S (O))))
39;_;false;Neg (Conj (Neg (Var (S (O))), Var (S (O))))
35;true;true;Neg (Conj (Neg (Var (S (O))), Var (O)))
35;false;true;Neg (Conj (Neg (Var (S (O))), Var (O)))
35;false;false;Neg (Conj (Neg (Var (S (O))), Var (O)))
40;true;true;Neg (Conj (Neg (Var (S (O))), Neg (Var (O))))
40;true;false;Neg (Conj (Neg (Var (S (O))), Neg (Var (O))))
40;false;true;Neg (Conj (Neg (Var (S (O))), Neg (Var (O))))
35;true;true;Neg (Conj (Neg (Var (O)), Var (S (O))))
35;true;false;Neg (Conj (Neg (Var (O)), Var (S (O))))
35;false;false;Neg (Conj (Neg (Var (O)), Var (S (O))))
31;true;_;Neg (Conj (Neg (Var (O)), Var (O)))
31;false;_;Neg (Conj (Neg (Var (O)), Var (O)))
40;true;true;Neg (Conj (Neg (Var (O)), Neg (Var (S (O)))))
40;true;false;Neg (Conj (Neg (Var (O)), Neg (Var (S (O)))))
40;false;true;Neg (Conj (Neg (Var (O)), Neg (Var (S (O)))))
36;true;_;Neg (Conj (Neg (Var (O)), Neg (Var (O))))
48;true;true;Neg (Conj (Neg (Var (O)), Conj (Var (O), Var (S (O)))))
48;true;false;Neg (Conj (Neg (Var (O)), Conj (Var (O), Var (S (O)))))
48;false;true;Neg (Conj (Neg (Var (O)), Conj (Var (O), Var (S (O)))))
48;false;false;Neg (Conj (Neg (Var (O)), Conj (Var (O), Var (S (O)))))
44;true;_;Neg (Conj (Neg (Var (O)), Conj (Var (O), Var (O))))
44;false;_;Neg (Conj (Neg (Var (O)), Conj (Var (O), Var (O))))
40;true;false;Neg (Conj (Neg (Neg (Var (O))), Var (S (O))))
40;false;true;Neg (Conj (Neg (Neg (Var (O))), Var (S (O))))
40;false;false;Neg (Conj (Neg (Neg (Var (O))), Var (S (O))))
36;false;_;Neg (Conj (Neg (Neg (Var (O))), Var (O)))
55;_;false;Neg (Conj (Disj (Var (S (O)), Var (S (O))), Var (S (O))))
51;true;false;Neg (Conj (Disj (Var (S (O)), Var (S (O))), Var (O)))
50;false;true;Neg (Conj (Disj (Var (S (O)), Var (S (O))), Var (O)))
51;false;false;Neg (Conj (Disj (Var (S (O)), Var (S (O))), Var (O)))
50;true;false;Neg (Conj (Disj (Var (S (O)), Var (O)), Var (S (O))))
51;false;false;Neg (Conj (Disj (Var (S (O)), Var (O)), Var (S (O))))
47;false;true;Neg (Conj (Disj (Var (S (O)), Var (O)), Var (O)))
47;false;false;Neg (Conj (Disj (Var (S (O)), Var (O)), Var (O)))
51;true;false;Neg (Conj (Disj (Var (O), Var (S (O))), Var (S (O))))
51;false;false;Neg (Conj (Disj (Var (O), Var (S (O))), Var (S (O))))
46;false;true;Neg (Conj (Disj (Var (O), Var (S (O))), Var (O)))
47;false;false;Neg (Conj (Disj (Var (O), Var (S (O))), Var (O)))
46;true;false;Neg (Conj (Disj (Var (O), Var (O)), Var (S (O))))
47;false;true;Neg (Conj (Disj (Var (O), Var (O)), Var (S (O))))
47;false;false;Neg (Conj (Disj (Var (O), Var (O)), Var (S (O))))
43;false;_;Neg (Conj (Disj (Var (O), Var (O)), Var (O)))
51;true;true;Neg (Conj (Disj (Var (O), Var (O)), Neg (Var (S (O)))))
52;false;true;Neg (Conj (Disj (Var (O), Var (O)), Neg (Var (S (O)))))
52;false;false;Neg (Conj (Disj (Var (O), Var (O)), Neg (Var (S (O)))))
47;true;_;Neg (Conj (Disj (Var (O), Var (O)), Neg (Var (O))))
48;false;_;Neg (Conj (Disj (Var (O), Var (O)), Neg (Var (O))))
59;true;false;Neg (Conj (Disj (Var (O), Var (O)), Conj (Var (O), Var (S (O)))))
60;false;true;Neg (Conj (Disj (Var (O), Var (O)), Conj (Var (O), Var (S (O)))))
60;false;false;Neg (Conj (Disj (Var (O), Var (O)), Conj (Var (O), Var (S (O)))))
56;false;_;Neg (Conj (Disj (Var (O), Var (O)), Conj (Var (O), Var (O))))
51;false;false;Neg (Conj (Disj (Var (O), Neg (Var (O))), Var (S (O))))
47;false;_;Neg (Conj (Disj (Var (O), Neg (Var (O))), Var (O)))
51;true;false;Neg (Conj (Disj (Neg (Var (O)), Var (O)), Var (S (O))))
52;false;false;Neg (Conj (Disj (Neg (Var (O)), Var (O)), Var (S (O))))
48;false;_;Neg (Conj (Disj (Neg (Var (O)), Var (O)), Var (O)))
51;_;false;Neg (Conj (Conj (Var (S (O)), Var (S (O))), Var (S (O))))
47;true;false;Neg (Conj (Conj (Var (S (O)), Var (S (O))), Var (O)))
47;false;true;Neg (Conj (Conj (Var (S (O)), Var (S (O))), Var (O)))
47;false;false;Neg (Conj (Conj (Var (S (O)), Var (S (O))), Var (O)))
52;true;true;Neg (Conj (Conj (Var (S (O)), Var (S (O))), Neg (Var (O))))
52;true;false;Neg (Conj (Conj (Var (S (O)), Var (S (O))), Neg (Var (O))))
52;false;false;Neg (Conj (Conj (Var (S (O)), Var (S (O))), Neg (Var (O))))
47;true;false;Neg (Conj (Conj (Var (S (O)), Var (O)), Var (S (O))))
47;false;true;Neg (Conj (Conj (Var (S (O)), Var (O)), Var (S (O))))
47;false;false;Neg (Conj (Conj (Var (S (O)), Var (O)), Var (S (O))))
43;true;false;Neg (Conj (Conj (Var (S (O)), Var (O)), Var (O)))
43;false;true;Neg (Conj (Conj (Var (S (O)), Var (O)), Var (O)))
43;false;false;Neg (Conj (Conj (Var (S (O)), Var (O)), Var (O)))
52;false;false;Neg (Conj (Conj (Var (S (O)), Var (O)), Neg (Var (S (O)))))
48;true;false;Neg (Conj (Conj (Var (S (O)), Var (O)), Neg (Var (O))))
48;false;false;Neg (Conj (Conj (Var (S (O)), Var (O)), Neg (Var (O))))
60;false;false;Neg (Conj (Conj (Var (S (O)), Var (O)), Conj (Var (O), Var (S (O)))))
56;false;false;Neg (Conj (Conj (Var (S (O)), Var (O)), Conj (Var (O), Var (O))))
52;false;false;Neg (Conj (Conj (Var (S (O)), Neg (Var (O))), Var (S (O))))
48;false;true;Neg (Conj (Conj (Var (S (O)), Neg (Var (O))), Var (O)))
48;false;false;Neg (Conj (Conj (Var (S (O)), Neg (Var (O))), Var (O)))
47;true;false;Neg (Conj (Conj (Var (O), Var (S (O))), Var (S (O))))
47;false;true;Neg (Conj (Conj (Var (O), Var (S (O))), Var (S (O))))
47;false;false;Neg (Conj (Conj (Var (O), Var (S (O))), Var (S (O))))
43;true;false;Neg (Conj (Conj (Var (O), Var (S (O))), Var (O)))
43;false;true;Neg (Conj (Conj (Var (O), Var (S (O))), Var (O)))
43;false;false;Neg (Conj (Conj (Var (O), Var (S (O))), Var (O)))
52;false;false;Neg (Conj (Conj (Var (O), Var (S (O))), Neg (Var (S (O)))))
48;false;true;Neg (Conj (Conj (Var (O), Var (S (O))), Neg (Var (O))))
48;false;false;Neg (Conj (Conj (Var (O), Var (S (O))), Neg (Var (O))))
60;false;false;Neg (Conj (Conj (Var (O), Var (S (O))), Conj (Var (O), Var (S (O)))))
56;false;false;Neg (Conj (Conj (Var (O), Var (S (O))), Conj (Var (O), Var (O))))
43;true;false;Neg (Conj (Conj (Var (O), Var (O)), Var (S (O))))
43;false;true;Neg (Conj (Conj (Var (O), Var (O)), Var (S (O))))
43;false;false;Neg (Conj (Conj (Var (O), Var (O)), Var (S (O))))
39;false;_;Neg (Conj (Conj (Var (O), Var (O)), Var (O)))
48;true;true;Neg (Conj (Conj (Var (O), Var (O)), Neg (Var (S (O)))))
48;false;true;Neg (Conj (Conj (Var (O), Var (O)), Neg (Var (S (O)))))
48;false;false;Neg (Conj (Conj (Var (O), Var (O)), Neg (Var (S (O)))))
44;true;_;Neg (Conj (Conj (Var (O), Var (O)), Neg (Var (O))))
44;false;_;Neg (Conj (Conj (Var (O), Var (O)), Neg (Var (O))))
49;false;_;Neg (Conj (Conj (Var (O), Var (O)), Neg (Neg (Var (O)))))
59;false;true;Neg (Conj (Conj (Var (O), Var (O)), Disj (Var (O), Var (S (O)))))
60;false;false;Neg (Conj (Conj (Var (O), Var (O)), Disj (Var (O), Var (S (O)))))
56;false;_;Neg (Conj (Conj (Var (O), Var (O)), Disj (Var (O), Var (O))))
60;true;false;Neg (Conj (Conj (Var (O), Var (O)), Conj (Var (S (O)), Var (S (O)))))
60;false;true;Neg (Conj (Conj (Var (O), Var (O)), Conj (Var (S (O)), Var (S (O)))))
60;false;false;Neg (Conj (Conj (Var (O), Var (O)), Conj (Var (S (O)), Var (S (O)))))
56;true;false;Neg (Conj (Conj (Var (O), Var (O)), Conj (Var (S (O)), Var (O))))
56;false;true;Neg (Conj (Conj (Var (O), Var (O)), Conj (Var (S (O)), Var (O))))
56;false;false;Neg (Conj (Conj (Var (O), Var (O)), Conj (Var (S (O)), Var (O))))
56;true;false;Neg (Conj (Conj (Var (O), Var (O)), Conj (Var (O), Var (S (O)))))
56;false;true;Neg (Conj (Conj (Var (O), Var (O)), Conj (Var (O), Var (S (O)))))
56;false;false;Neg (Conj (Conj (Var (O), Var (O)), Conj (Var (O), Var (S (O)))))
52;false;_;Neg (Conj (Conj (Var (O), Var (O)), Conj (Var (O), Var (O))))
48;true;true;Neg (Conj (Conj (Var (O), Neg (Var (O))), Var (S (O))))
48;true;false;Neg (Conj (Conj (Var (O), Neg (Var (O))), Var (S (O))))
48;false;true;Neg (Conj (Conj (Var (O), Neg (Var (O))), Var (S (O))))
48;false;false;Neg (Conj (Conj (Var (O), Neg (Var (O))), Var (S (O))))
44;true;_;Neg (Conj (Conj (Var (O), Neg (Var (O))), Var (O)))
44;false;_;Neg (Conj (Conj (Var (O), Neg (Var (O))), Var (O)))
53;false;true;Neg (Conj (Conj (Var (O), Neg (Var (O))), Neg (Var (S (O)))))
53;false;false;Neg (Conj (Conj (Var (O), Neg (Var (O))), Neg (Var (S (O)))))
49;false;_;Neg (Conj (Conj (Var (O), Neg (Var (O))), Neg (Var (O))))
61;false;true;Neg (Conj (Conj (Var (O), Neg (Var (O))), Conj (Var (O), Var (S (O)))))
61;false;false;Neg (Conj (Conj (Var (O), Neg (Var (O))), Conj (Var (O), Var (S (O)))))
57;false;_;Neg (Conj (Conj (Var (O), Neg (Var (O))), Conj (Var (O), Var (O))))
56;false;true;Neg (Conj (Conj (Var (O), Conj (Var (O), Var (O))), Var (S (O))))
56;false;false;Neg (Conj (Conj (Var (O), Conj (Var (O), Var (O))), Var (S (O))))
52;false;_;Neg (Conj (Conj (Var (O), Conj (Var (O), Var (O))), Var (O)))
52;false;false;Neg (Conj (Conj (Neg (Var (O)), Var (S (O))), Var (S (O))))
48;true;false;Neg (Conj (Conj (Neg (Var (O)), Var (S (O))), Var (O)))
48;false;true;Neg (Conj (Conj (Neg (Var (O)), Var (S (O))), Var (O)))
48;false;false;Neg (Conj (Conj (Neg (Var (O)), Var (S (O))), Var (O)))
48;true;true;Neg (Conj (Conj (Neg (Var (O)), Var (O)), Var (S (O))))
48;true;false;Neg (Conj (Conj (Neg (Var (O)), Var (O)), Var (S (O))))
48;false;true;Neg (Conj (Conj (Neg (Var (O)), Var (O)), Var (S (O))))
48;false;false;Neg (Conj (Conj (Neg (Var (O)), Var (O)), Var (S (O))))
44;true;_;Neg (Conj (Conj (Neg (Var (O)), Var (O)), Var (O)))
44;false;_;Neg (Conj (Conj (Neg (Var (O)), Var (O)), Var (O)))
53;false;true;Neg (Conj (Conj (Neg (Var (O)), Var (O)), Neg (Var (S (O)))))
53;false;false;Neg (Conj (Conj (Neg (Var (O)), Var (O)), Neg (Var (S (O)))))
49;false;_;Neg (Conj (Conj (Neg (Var (O)), Var (O)), Neg (Var (O))))
61;false;true;Neg (Conj (Conj (Neg (Var (O)), Var (O)), Conj (Var (O), Var (S (O)))))
61;false;false;Neg (Conj (Conj (Neg (Var (O)), Var (O)), Conj (Var (O), Var (S (O)))))
57;false;_;Neg (Conj (Conj (Neg (Var (O)), Var (O)), Conj (Var (O), Var (O))))
56;false;true;Neg (Conj (Conj (Conj (Var (O), Var (O)), Var (O)), Var (S (O))))
56;false;false;Neg (Conj (Conj (Conj (Var (O), Var (O)), Var (O)), Var (S (O))))
52;false;_;Neg (Conj (Conj (Conj (Var (O), Var (O)), Var (O)), Var (O)))
33;_;true;Disj (Var (S (O)), Var (S (O)))
29;true;true;Disj (Var (S (O)), Var (O))
29;true;false;Disj (Var (S (O)), Var (O))
28;false;true;Disj (Var (S (O)), Var (O))
38;_;true;Disj (Var (S (O)), Neg (Var (S (O))))
39;_;false;Disj (Var (S (O)), Neg (Var (S (O))))
34;true;true;Disj (Var (S (O)), Neg (Var (O)))
35;false;true;Disj (Var (S (O)), Neg (Var (O)))
35;false;false;Disj (Var (S (O)), Neg (Var (O)))
45;_;true;Disj (Var (S (O)), Neg (Neg (Var (S (O)))))
41;true;true;Disj (Var (S (O)), Neg (Neg (Var (O))))
41;true;false;Disj (Var (S (O)), Neg (Neg (Var (O))))
40;false;true;Disj (Var (S (O)), Neg (Neg (Var (O))))
53;true;true;Disj (Var (S (O)), Neg (Conj (Var (O), Var (S (O)))))
54;true;false;Disj (Var (S (O)), Neg (Conj (Var (O), Var (S (O)))))
54;false;true;Disj (Var (S (O)), Neg (Conj (Var (O), Var (S (O)))))
54;false;false;Disj (Var (S (O)), Neg (Conj (Var (O), Var (S (O)))))
49;true;true;Disj (Var (S (O)), Neg (Conj (Var (O), Var (O))))
50;false;true;Disj (Var (S (O)), Neg (Conj (Var (O), Var (O))))
50;false;false;Disj (Var (S (O)), Neg (Conj (Var (O), Var (O))))
51;true;true;Disj (Var (S (O)), Disj (Var (S (O)), Var (O)))
51;true;false;Disj (Var (S (O)), Disj (Var (S (O)), Var (O)))
52;false;true;Disj (Var (S (O)), Disj (Var (S (O)), Var (O)))
51;true;true;Disj (Var (S (O)), Disj (Var (O), Var (S (O))))
52;true;false;Disj (Var (S (O)), Disj (Var (O), Var (S (O))))
51;false;true;Disj (Var (S (O)), Disj (Var (O), Var (S (O))))
47;true;true;Disj (Var (S (O)), Disj (Var (O), Var (O)))
47;true;false;Disj (Var (S (O)), Disj (Var (O), Var (O)))
47;false;true;Disj (Var (S (O)), Disj (Var (O), Var (O)))
52;_;true;Disj (Var (S (O)), Conj (Var (S (O)), Var (S (O))))
48;true;true;Disj (Var (S (O)), Conj (Var (S (O)), Var (O)))
47;false;true;Disj (Var (S (O)), Conj (Var (S (O)), Var (O)))
48;true;true;Disj (Var (S (O)), Conj (Var (O), Var (S (O))))
47;false;true;Disj (Var (S (O)), Conj (Var (O), Var (S (O))))
44;true;true;Disj (Var (S (O)), Conj (Var (O), Var (O)))
44;true;false;Disj (Var (S (O)), Conj (Var (O), Var (O)))
43;false;true;Disj (Var (S (O)), Conj (Var (O), Var (O)))
53;true;true;Disj (Var (S (O)), Conj (Var (O), Neg (Var (S (O)))))
54;true;false;Disj (Var (S (O)), Conj (Var (O), Neg (Var (S (O)))))
53;false;true;Disj (Var (S (O)), Conj (Var (O), Neg (Var (S (O)))))
49;true;true;Disj (Var (S (O)), Conj (Var (O), Neg (Var (O))))
49;false;true;Disj (Var (S (O)), Conj (Var (O), Neg (Var (O))))
62;false;true;Disj (Var (S (O)), Conj (Var (O), Conj (Var (O), Var (S (O)))))
59;true;true;Disj (Var (S (O)), Conj (Var (O), Conj (Var (O), Var (O))))
59;true;false;Disj (Var (S (O)), Conj (Var (O), Conj (Var (O), Var (O))))
58;false;true;Disj (Var (S (O)), Conj (Var (O), Conj (Var (O), Var (O))))
29;true;true;Disj (Var (O), Var (S (O)))
28;true;false;Disj (Var (O), Var (S (O)))
29;false;true;Disj (Var (O), Var (S (O)))
25;true;_;Disj (Var (O), Var (O))
34;true;true;Disj (Var (O), Neg (Var (S (O))))
35;true;false;Disj (Var (O), Neg (Var (S (O))))
35;false;false;Disj (Var (O), Neg (Var (S (O))))
