unifs;var0;var1;formula
10;_;false;Disj (_.23, Neg (Var (S (O))))
8;false;_;Disj (_.23, Neg (Var (O)))
10;true;_;Disj (_.23, Neg (Neg (Var (O))))
12;_;false;Disj (_.23, Neg (Conj (_.940, Var (S (O)))))
10;false;_;Disj (_.23, Neg (Conj (_.940, Var (O))))
12;false;_;Disj (_.23, Neg (Conj (_.940, Conj (Var (O), _.2189))))
12;_;false;Disj (_.23, Neg (Conj (Var (S (O)), _.572)))
10;false;_;Disj (_.23, Neg (Conj (Var (O), _.572)))
12;false;_;Disj (_.23, Neg (Conj (Conj (_.2091, Var (O)), _.572)))
14;_;false;Disj (_.23, Neg (Conj (Conj (Var (S (O)), _.1172), _.572)))
12;false;_;Disj (_.23, Neg (Conj (Conj (Var (O), _.1172), _.572)))
14;false;_;Disj (_.23, Neg (Conj (Conj (Conj (Var (O), _.2287), _.1172), _.572)))
10;_;true;Disj (_.23, Disj (_.114, Var (S (O))))
8;true;_;Disj (_.23, Disj (_.114, Var (O)))
10;false;_;Disj (_.23, Disj (_.114, Neg (Var (O))))
10;true;_;Disj (_.23, Disj (_.114, Disj (_.891, Var (O))))
12;_;true;Disj (_.23, Disj (_.114, Disj (Var (S (O)), _.518)))
10;true;_;Disj (_.23, Disj (_.114, Disj (Var (O), _.518)))
16;true;true;Disj (_.23, Disj (_.114, Conj (Var (O), Var (S (O)))))
14;true;_;Disj (_.23, Disj (_.114, Conj (Var (O), Var (O))))
10;_;true;Disj (_.23, Disj (Var (S (O)), _.67))
8;true;_;Disj (_.23, Disj (Var (O), _.67))
12;_;false;Disj (_.23, Disj (Neg (Var (S (O))), _.67))
10;false;_;Disj (_.23, Disj (Neg (Var (O)), _.67))
12;false;_;Disj (_.23, Disj (Neg (Conj (Var (O), _.2215)), _.67))
12;_;true;Disj (_.23, Disj (Disj (_.489, Var (S (O))), _.67))
10;true;_;Disj (_.23, Disj (Disj (_.489, Var (O)), _.67))
12;_;true;Disj (_.23, Disj (Disj (Var (S (O)), _.245), _.67))
10;true;_;Disj (_.23, Disj (Disj (Var (O), _.245), _.67))
12;true;_;Disj (_.23, Disj (Disj (Disj (Var (O), _.969), _.245), _.67))
16;true;_;Disj (_.23, Disj (Disj (Conj (Var (O), Var (O)), _.245), _.67))
18;_;true;Disj (_.23, Disj (Conj (Var (S (O)), Var (S (O))), _.67))
16;true;true;Disj (_.23, Disj (Conj (Var (S (O)), Var (O)), _.67))
16;true;true;Disj (_.23, Disj (Conj (Var (O), Var (S (O))), _.67))
14;true;_;Disj (_.23, Disj (Conj (Var (O), Var (O)), _.67))
16;true;_;Disj (_.23, Disj (Conj (Var (O), Disj (Var (O), _.7819)), _.67))
16;_;true;Disj (_.23, Conj (Var (S (O)), Var (S (O))))
14;true;true;Disj (_.23, Conj (Var (S (O)), Var (O)))
16;false;true;Disj (_.23, Conj (Var (S (O)), Neg (Var (O))))
16;true;true;Disj (_.23, Conj (Var (S (O)), Disj (_.5402, Var (O))))
18;_;true;Disj (_.23, Conj (Var (S (O)), Disj (Var (S (O)), _.4664)))
16;true;true;Disj (_.23, Conj (Var (S (O)), Disj (Var (O), _.4664)))
22;true;true;Disj (_.23, Conj (Var (S (O)), Conj (Var (O), Var (S (O)))))
20;true;true;Disj (_.23, Conj (Var (S (O)), Conj (Var (O), Var (O))))
14;true;true;Disj (_.23, Conj (Var (O), Var (S (O))))
12;true;_;Disj (_.23, Conj (Var (O), Var (O)))
16;true;false;Disj (_.23, Conj (Var (O), Neg (Var (S (O)))))
16;true;true;Disj (_.23, Conj (Var (O), Disj (_.2300, Var (S (O)))))
14;true;_;Disj (_.23, Conj (Var (O), Disj (_.2300, Var (O))))
16;true;true;Disj (_.23, Conj (Var (O), Disj (Var (S (O)), _.2010)))
14;true;_;Disj (_.23, Conj (Var (O), Disj (Var (O), _.2010)))
16;true;_;Disj (_.23, Conj (Var (O), Disj (Disj (Var (O), _.2894), _.2010)))
20;true;_;Disj (_.23, Conj (Var (O), Disj (Conj (Var (O), Var (O)), _.2010)))
22;true;true;Disj (_.23, Conj (Var (O), Conj (Var (S (O)), Var (S (O)))))
20;true;true;Disj (_.23, Conj (Var (O), Conj (Var (S (O)), Var (O))))
20;true;true;Disj (_.23, Conj (Var (O), Conj (Var (O), Var (S (O)))))
18;true;_;Disj (_.23, Conj (Var (O), Conj (Var (O), Var (O))))
20;true;_;Disj (_.23, Conj (Var (O), Conj (Var (O), Disj (Var (O), _.10197))))
16;true;true;Disj (_.23, Conj (Disj (Var (O), _.137), Var (S (O))))
14;true;_;Disj (_.23, Conj (Disj (Var (O), _.137), Var (O)))
16;true;_;Disj (_.23, Conj (Disj (Var (O), _.137), Disj (Var (O), _.23336)))
18;true;_;Disj (_.23, Conj (Conj (Var (O), Var (O)), Var (O)))
8;_;true;Disj (Var (S (O)), _.16)
6;true;_;Disj (Var (O), _.16)
10;_;false;Disj (Neg (Var (S (O))), _.16)
8;false;_;Disj (Neg (Var (O)), _.16)
12;_;true;Disj (Neg (Neg (Var (S (O)))), _.16)
10;true;_;Disj (Neg (Neg (Var (O))), _.16)
14;false;_;Disj (Neg (Disj (Var (O), Var (O))), _.16)
12;_;false;Disj (Neg (Conj (_.516, Var (S (O)))), _.16)
10;false;_;Disj (Neg (Conj (_.516, Var (O))), _.16)
12;false;_;Disj (Neg (Conj (_.516, Conj (_.1660, Var (O)))), _.16)
14;_;false;Disj (Neg (Conj (_.516, Conj (Var (S (O)), _.1049))), _.16)
12;false;_;Disj (Neg (Conj (_.516, Conj (Var (O), _.1049))), _.16)
14;false;_;Disj (Neg (Conj (_.516, Conj (Conj (Var (O), _.1788), _.1049))), _.16)
12;_;false;Disj (Neg (Conj (Var (S (O)), _.278)), _.16)
10;false;_;Disj (Neg (Conj (Var (O), _.278)), _.16)
12;true;_;Disj (Neg (Conj (Neg (Var (O)), _.278)), _.16)
14;_;false;Disj (Neg (Conj (Conj (_.994, Var (S (O))), _.278)), _.16)
12;false;_;Disj (Neg (Conj (Conj (_.994, Var (O)), _.278)), _.16)
14;false;_;Disj (Neg (Conj (Conj (_.994, Conj (Var (O), _.1753)), _.278)), _.16)
14;_;false;Disj (Neg (Conj (Conj (Var (S (O)), _.611), _.278)), _.16)
12;false;_;Disj (Neg (Conj (Conj (Var (O), _.611), _.278)), _.16)
14;false;_;Disj (Neg (Conj (Conj (Conj (_.1695, Var (O)), _.611), _.278)), _.16)
16;_;false;Disj (Neg (Conj (Conj (Conj (Var (S (O)), _.1108), _.611), _.278)), _.16)
14;false;_;Disj (Neg (Conj (Conj (Conj (Var (O), _.1108), _.611), _.278)), _.16)
16;false;_;Disj (Neg (Conj (Conj (Conj (Conj (Var (O), _.1822), _.1108), _.611), _.278)), _.16)
10;_;true;Disj (Disj (_.62, Var (S (O))), _.16)
8;true;_;Disj (Disj (_.62, Var (O)), _.16)
12;_;false;Disj (Disj (_.62, Neg (Var (S (O)))), _.16)
10;false;_;Disj (Disj (_.62, Neg (Var (O))), _.16)
12;false;_;Disj (Disj (_.62, Neg (Conj (Var (O), _.2210))), _.16)
12;_;true;Disj (Disj (_.62, Disj (_.486, Var (S (O)))), _.16)
10;true;_;Disj (Disj (_.62, Disj (_.486, Var (O))), _.16)
12;_;true;Disj (Disj (_.62, Disj (Var (S (O)), _.239)), _.16)
10;true;_;Disj (Disj (_.62, Disj (Var (O), _.239)), _.16)
12;true;_;Disj (Disj (_.62, Disj (Disj (Var (O), _.963), _.239)), _.16)
16;true;_;Disj (Disj (_.62, Disj (Conj (Var (O), Var (O)), _.239)), _.16)
18;_;true;Disj (Disj (_.62, Conj (Var (S (O)), Var (S (O)))), _.16)
16;true;true;Disj (Disj (_.62, Conj (Var (S (O)), Var (O))), _.16)
16;true;true;Disj (Disj (_.62, Conj (Var (O), Var (S (O)))), _.16)
14;true;_;Disj (Disj (_.62, Conj (Var (O), Var (O))), _.16)
16;true;_;Disj (Disj (_.62, Conj (Var (O), Disj (Var (O), _.7813))), _.16)
10;_;true;Disj (Disj (Var (S (O)), _.39), _.16)
8;true;_;Disj (Disj (Var (O), _.39), _.16)
12;_;false;Disj (Disj (Neg (Var (S (O))), _.39), _.16)
10;false;_;Disj (Disj (Neg (Var (O)), _.39), _.16)
12;false;_;Disj (Disj (Neg (Conj (_.2008, Var (O))), _.39), _.16)
14;_;false;Disj (Disj (Neg (Conj (Var (S (O)), _.1057)), _.39), _.16)
12;false;_;Disj (Disj (Neg (Conj (Var (O), _.1057)), _.39), _.16)
14;false;_;Disj (Disj (Neg (Conj (Conj (Var (O), _.2392), _.1057)), _.39), _.16)
12;_;true;Disj (Disj (Disj (_.220, Var (S (O))), _.39), _.16)
10;true;_;Disj (Disj (Disj (_.220, Var (O)), _.39), _.16)
12;true;_;Disj (Disj (Disj (_.220, Disj (Var (O), _.948)), _.39), _.16)
16;true;_;Disj (Disj (Disj (_.220, Conj (Var (O), Var (O))), _.39), _.16)
12;_;true;Disj (Disj (Disj (Var (S (O)), _.131), _.39), _.16)
10;true;_;Disj (Disj (Disj (Var (O), _.131), _.39), _.16)
12;false;_;Disj (Disj (Disj (Neg (Var (O)), _.131), _.39), _.16)
12;true;_;Disj (Disj (Disj (Disj (_.894, Var (O)), _.131), _.39), _.16)
14;_;true;Disj (Disj (Disj (Disj (Var (S (O)), _.530), _.131), _.39), _.16)
12;true;_;Disj (Disj (Disj (Disj (Var (O), _.530), _.131), _.39), _.16)
18;true;true;Disj (Disj (Disj (Conj (Var (O), Var (S (O))), _.131), _.39), _.16)
16;true;_;Disj (Disj (Disj (Conj (Var (O), Var (O)), _.131), _.39), _.16)
18;_;true;Disj (Disj (Conj (Var (S (O)), Var (S (O))), _.39), _.16)
16;true;true;Disj (Disj (Conj (Var (S (O)), Var (O)), _.39), _.16)
18;true;true;Disj (Disj (Conj (Var (S (O)), Disj (Var (O), _.9392)), _.39), _.16)
16;true;true;Disj (Disj (Conj (Var (O), Var (S (O))), _.39), _.16)
14;true;_;Disj (Disj (Conj (Var (O), Var (O)), _.39), _.16)
16;true;_;Disj (Disj (Conj (Var (O), Disj (_.4485, Var (O))), _.39), _.16)
18;true;true;Disj (Disj (Conj (Var (O), Disj (Var (S (O)), _.3878)), _.39), _.16)
16;true;_;Disj (Disj (Conj (Var (O), Disj (Var (O), _.3878)), _.39), _.16)
22;true;true;Disj (Disj (Conj (Var (O), Conj (Var (O), Var (S (O)))), _.39), _.16)
20;true;_;Disj (Disj (Conj (Var (O), Conj (Var (O), Var (O))), _.39), _.16)
18;true;true;Disj (Disj (Conj (Disj (Var (O), _.260), Var (S (O))), _.39), _.16)
16;true;_;Disj (Disj (Conj (Disj (Var (O), _.260), Var (O)), _.39), _.16)
16;_;true;Disj (Conj (Var (S (O)), Var (S (O))), _.16)
14;true;true;Disj (Conj (Var (S (O)), Var (O)), _.16)
16;false;true;Disj (Conj (Var (S (O)), Neg (Var (O))), _.16)
18;false;true;Disj (Conj (Var (S (O)), Neg (Conj (Var (O), _.4120))), _.16)
18;_;true;Disj (Conj (Var (S (O)), Disj (_.2657, Var (S (O)))), _.16)
16;true;true;Disj (Conj (Var (S (O)), Disj (_.2657, Var (O))), _.16)
18;_;true;Disj (Conj (Var (S (O)), Disj (Var (S (O)), _.2377)), _.16)
16;true;true;Disj (Conj (Var (S (O)), Disj (Var (O), _.2377)), _.16)
18;true;true;Disj (Conj (Var (S (O)), Disj (Disj (Var (O), _.3154), _.2377)), _.16)
22;true;true;Disj (Conj (Var (S (O)), Disj (Conj (Var (O), Var (O)), _.2377)), _.16)
24;_;true;Disj (Conj (Var (S (O)), Conj (Var (S (O)), Var (S (O)))), _.16)
22;true;true;Disj (Conj (Var (S (O)), Conj (Var (S (O)), Var (O))), _.16)
22;true;true;Disj (Conj (Var (S (O)), Conj (Var (O), Var (S (O)))), _.16)
20;true;true;Disj (Conj (Var (S (O)), Conj (Var (O), Var (O))), _.16)
22;true;true;Disj (Conj (Var (S (O)), Conj (Var (O), Disj (Var (O), _.10595))), _.16)
14;true;true;Disj (Conj (Var (O), Var (S (O))), _.16)
12;true;_;Disj (Conj (Var (O), Var (O)), _.16)
16;true;false;Disj (Conj (Var (O), Neg (Var (S (O)))), _.16)
18;true;false;Disj (Conj (Var (O), Neg (Conj (_.2994, Var (S (O))))), _.16)
18;true;false;Disj (Conj (Var (O), Neg (Conj (Var (S (O)), _.1969))), _.16)
16;true;true;Disj (Conj (Var (O), Disj (_.1115, Var (S (O)))), _.16)
14;true;_;Disj (Conj (Var (O), Disj (_.1115, Var (O))), _.16)
16;true;_;Disj (Conj (Var (O), Disj (_.1115, Disj (Var (O), _.1901))), _.16)
20;true;_;Disj (Conj (Var (O), Disj (_.1115, Conj (Var (O), Var (O)))), _.16)
16;true;true;Disj (Conj (Var (O), Disj (Var (S (O)), _.942)), _.16)
14;true;_;Disj (Conj (Var (O), Disj (Var (O), _.942)), _.16)
16;true;_;Disj (Conj (Var (O), Disj (Disj (_.1885, Var (O)), _.942)), _.16)
18;true;true;Disj (Conj (Var (O), Disj (Disj (Var (S (O)), _.1518), _.942)), _.16)
16;true;_;Disj (Conj (Var (O), Disj (Disj (Var (O), _.1518), _.942)), _.16)
22;true;true;Disj (Conj (Var (O), Disj (Conj (Var (O), Var (S (O))), _.942)), _.16)
20;true;_;Disj (Conj (Var (O), Disj (Conj (Var (O), Var (O)), _.942)), _.16)
22;true;true;Disj (Conj (Var (O), Conj (Var (S (O)), Var (S (O)))), _.16)
20;true;true;Disj (Conj (Var (O), Conj (Var (S (O)), Var (O))), _.16)
22;true;true;Disj (Conj (Var (O), Conj (Var (S (O)), Disj (Var (O), _.10580))), _.16)
20;true;true;Disj (Conj (Var (O), Conj (Var (O), Var (S (O)))), _.16)
18;true;_;Disj (Conj (Var (O), Conj (Var (O), Var (O))), _.16)
20;true;_;Disj (Conj (Var (O), Conj (Var (O), Disj (_.5745, Var (O)))), _.16)
22;true;true;Disj (Conj (Var (O), Conj (Var (O), Disj (Var (S (O)), _.5151))), _.16)
20;true;_;Disj (Conj (Var (O), Conj (Var (O), Disj (Var (O), _.5151))), _.16)
26;true;true;Disj (Conj (Var (O), Conj (Var (O), Conj (Var (O), Var (S (O))))), _.16)
24;true;_;Disj (Conj (Var (O), Conj (Var (O), Conj (Var (O), Var (O)))), _.16)
20;true;_;Disj (Conj (Var (O), Conj (Disj (Var (O), _.1148), Var (O))), _.16)
18;_;true;Disj (Conj (Disj (Var (S (O)), _.73), Var (S (O))), _.16)
16;true;true;Disj (Conj (Disj (Var (S (O)), _.73), Var (O)), _.16)
16;true;true;Disj (Conj (Disj (Var (O), _.73), Var (S (O))), _.16)
14;true;_;Disj (Conj (Disj (Var (O), _.73), Var (O)), _.16)
16;true;_;Disj (Conj (Disj (Var (O), _.73), Disj (_.12189, Var (O))), _.16)
18;true;true;Disj (Conj (Disj (Var (O), _.73), Disj (Var (S (O)), _.11747)), _.16)
16;true;_;Disj (Conj (Disj (Var (O), _.73), Disj (Var (O), _.11747)), _.16)
22;true;true;Disj (Conj (Disj (Var (O), _.73), Conj (Var (O), Var (S (O)))), _.16)
20;true;_;Disj (Conj (Disj (Var (O), _.73), Conj (Var (O), Var (O))), _.16)
20;true;true;Disj (Conj (Conj (Var (O), Var (O)), Var (S (O))), _.16)
18;true;_;Disj (Conj (Conj (Var (O), Var (O)), Var (O)), _.16)
20;true;_;Disj (Conj (Conj (Var (O), Var (O)), Disj (Var (O), _.26155)), _.16)
14;_;true;Conj (Var (S (O)), Var (S (O)))
12;true;true;Conj (Var (S (O)), Var (O))
14;false;true;Conj (Var (S (O)), Neg (Var (O)))
16;true;true;Conj (Var (S (O)), Neg (Neg (Var (O))))
16;false;true;Conj (Var (S (O)), Neg (Conj (_.1641, Var (O))))
18;false;true;Conj (Var (S (O)), Neg (Conj (_.1641, Conj (Var (O), _.2797))))
16;false;true;Conj (Var (S (O)), Neg (Conj (Var (O), _.1017)))
18;false;true;Conj (Var (S (O)), Neg (Conj (Conj (_.2726, Var (O)), _.1017)))
18;false;true;Conj (Var (S (O)), Neg (Conj (Conj (Var (O), _.1765), _.1017)))
20;false;true;Conj (Var (S (O)), Neg (Conj (Conj (Conj (Var (O), _.2857), _.1765), _.1017)))
16;_;true;Conj (Var (S (O)), Disj (_.671, Var (S (O))))
14;true;true;Conj (Var (S (O)), Disj (_.671, Var (O)))
16;false;true;Conj (Var (S (O)), Disj (_.671, Neg (Var (O))))
16;true;true;Conj (Var (S (O)), Disj (_.671, Disj (_.1600, Var (O))))
18;_;true;Conj (Var (S (O)), Disj (_.671, Disj (Var (S (O)), _.960)))
16;true;true;Conj (Var (S (O)), Disj (_.671, Disj (Var (O), _.960)))
22;true;true;Conj (Var (S (O)), Disj (_.671, Conj (Var (O), Var (S (O)))))
20;true;true;Conj (Var (S (O)), Disj (_.671, Conj (Var (O), Var (O))))
16;_;true;Conj (Var (S (O)), Disj (Var (S (O)), _.608))
14;true;true;Conj (Var (S (O)), Disj (Var (O), _.608))
16;false;true;Conj (Var (S (O)), Disj (Neg (Var (O)), _.608))
18;false;true;Conj (Var (S (O)), Disj (Neg (Conj (Var (O), _.2812)), _.608))
18;_;true;Conj (Var (S (O)), Disj (Disj (_.931, Var (S (O))), _.608))
16;true;true;Conj (Var (S (O)), Disj (Disj (_.931, Var (O)), _.608))
18;_;true;Conj (Var (S (O)), Disj (Disj (Var (S (O)), _.772), _.608))
16;true;true;Conj (Var (S (O)), Disj (Disj (Var (O), _.772), _.608))
18;true;true;Conj (Var (S (O)), Disj (Disj (Disj (Var (O), _.1656), _.772), _.608))
22;true;true;Conj (Var (S (O)), Disj (Disj (Conj (Var (O), Var (O)), _.772), _.608))
24;_;true;Conj (Var (S (O)), Disj (Conj (Var (S (O)), Var (S (O))), _.608))
22;true;true;Conj (Var (S (O)), Disj (Conj (Var (S (O)), Var (O)), _.608))
22;true;true;Conj (Var (S (O)), Disj (Conj (Var (O), Var (S (O))), _.608))
20;true;true;Conj (Var (S (O)), Disj (Conj (Var (O), Var (O)), _.608))
22;true;true;Conj (Var (S (O)), Disj (Conj (Var (O), Disj (Var (O), _.8504)), _.608))
22;_;true;Conj (Var (S (O)), Conj (Var (S (O)), Var (S (O))))
20;true;true;Conj (Var (S (O)), Conj (Var (S (O)), Var (O)))
22;false;true;Conj (Var (S (O)), Conj (Var (S (O)), Neg (Var (O))))
22;true;true;Conj (Var (S (O)), Conj (Var (S (O)), Disj (_.5949, Var (O))))
24;_;true;Conj (Var (S (O)), Conj (Var (S (O)), Disj (Var (S (O)), _.5478)))
22;true;true;Conj (Var (S (O)), Conj (Var (S (O)), Disj (Var (O), _.5478)))
28;true;true;Conj (Var (S (O)), Conj (Var (S (O)), Conj (Var (O), Var (S (O)))))
26;true;true;Conj (Var (S (O)), Conj (Var (S (O)), Conj (Var (O), Var (O))))
20;true;true;Conj (Var (S (O)), Conj (Var (O), Var (S (O))))
18;true;true;Conj (Var (S (O)), Conj (Var (O), Var (O)))
22;true;true;Conj (Var (S (O)), Conj (Var (O), Disj (_.2869, Var (S (O)))))
20;true;true;Conj (Var (S (O)), Conj (Var (O), Disj (_.2869, Var (O))))
22;true;true;Conj (Var (S (O)), Conj (Var (O), Disj (Var (S (O)), _.2643)))
20;true;true;Conj (Var (S (O)), Conj (Var (O), Disj (Var (O), _.2643)))
22;true;true;Conj (Var (S (O)), Conj (Var (O), Disj (Disj (Var (O), _.3365), _.2643)))
26;true;true;Conj (Var (S (O)), Conj (Var (O), Disj (Conj (Var (O), Var (O)), _.2643)))
28;true;true;Conj (Var (S (O)), Conj (Var (O), Conj (Var (S (O)), Var (S (O)))))
26;true;true;Conj (Var (S (O)), Conj (Var (O), Conj (Var (S (O)), Var (O))))
26;true;true;Conj (Var (S (O)), Conj (Var (O), Conj (Var (O), Var (S (O)))))
24;true;true;Conj (Var (S (O)), Conj (Var (O), Conj (Var (O), Var (O))))
26;true;true;Conj (Var (S (O)), Conj (Var (O), Conj (Var (O), Disj (Var (O), _.10892))))
22;true;true;Conj (Var (S (O)), Conj (Disj (Var (O), _.676), Var (S (O))))
20;true;true;Conj (Var (S (O)), Conj (Disj (Var (O), _.676), Var (O)))
22;true;true;Conj (Var (S (O)), Conj (Disj (Var (O), _.676), Disj (Var (O), _.23850)))
24;true;true;Conj (Var (S (O)), Conj (Conj (Var (O), Var (O)), Var (O)))
12;true;true;Conj (Var (O), Var (S (O)))
10;true;_;Conj (Var (O), Var (O))
14;true;false;Conj (Var (O), Neg (Var (S (O))))
16;true;true;Conj (Var (O), Neg (Neg (Var (S (O)))))
14;true;_;Conj (Var (O), Neg (Neg (Var (O))))
16;true;false;Conj (Var (O), Neg (Conj (_.732, Var (S (O)))))
